,Unnamed: 0,forecast_date,target,target_end_date,location,location_name,type,quantile,value
1539,1540,2020-05-11,11 day ahead inc death,2020-05-22,17,Illinois,point,,93.695
1540,1541,2020-05-11,12 day ahead cum death,2020-05-23,17,Illinois,point,,4360.325
1541,1542,2020-05-11,12 day ahead inc death,2020-05-23,17,Illinois,point,,93.245
1542,1543,2020-05-11,13 day ahead cum death,2020-05-24,17,Illinois,point,,4453.17
1543,1544,2020-05-11,13 day ahead inc death,2020-05-24,17,Illinois,point,,92.845
1544,1545,2020-05-11,14 day ahead cum death,2020-05-25,17,Illinois,point,,4547.76
1545,1546,2020-05-11,14 day ahead inc death,2020-05-25,17,Illinois,point,,94.59
1546,1547,2020-05-11,15 day ahead cum death,2020-05-26,17,Illinois,point,,4640.49
1547,1548,2020-05-11,15 day ahead inc death,2020-05-26,17,Illinois,point,,92.73
1548,1549,2020-05-11,16 day ahead cum death,2020-05-27,17,Illinois,point,,4734.57
1549,1550,2020-05-11,16 day ahead inc death,2020-05-27,17,Illinois,point,,94.08
1550,1551,2020-05-11,17 day ahead cum death,2020-05-28,17,Illinois,point,,4829.14
1551,1552,2020-05-11,17 day ahead inc death,2020-05-28,17,Illinois,point,,94.57
1552,1553,2020-05-11,18 day ahead cum death,2020-05-29,17,Illinois,point,,4923.89
1553,1554,2020-05-11,18 day ahead inc death,2020-05-29,17,Illinois,point,,94.75
1554,1555,2020-05-11,19 day ahead cum death,2020-05-30,17,Illinois,point,,5018.915
1555,1556,2020-05-11,19 day ahead inc death,2020-05-30,17,Illinois,point,,95.025
1556,1557,2020-05-11,20 day ahead cum death,2020-05-31,17,Illinois,point,,5114.005
1557,1558,2020-05-11,20 day ahead inc death,2020-05-31,17,Illinois,point,,95.09
1558,1559,2020-05-11,21 day ahead cum death,2020-06-01,17,Illinois,point,,5211.38
1559,1560,2020-05-11,21 day ahead inc death,2020-06-01,17,Illinois,point,,97.375
1560,1561,2020-05-11,22 day ahead cum death,2020-06-02,17,Illinois,point,,5307.43
1561,1562,2020-05-11,22 day ahead inc death,2020-06-02,17,Illinois,point,,96.05
1562,1563,2020-05-11,23 day ahead cum death,2020-06-03,17,Illinois,point,,5403.97
1563,1564,2020-05-11,23 day ahead inc death,2020-06-03,17,Illinois,point,,96.54
1564,1565,2020-05-11,24 day ahead cum death,2020-06-04,17,Illinois,point,,5500.41
1565,1566,2020-05-11,24 day ahead inc death,2020-06-04,17,Illinois,point,,96.44
1566,1567,2020-05-11,25 day ahead cum death,2020-06-05,17,Illinois,point,,5596.91
1567,1568,2020-05-11,25 day ahead inc death,2020-06-05,17,Illinois,point,,96.5
1568,1569,2020-05-11,26 day ahead cum death,2020-06-06,17,Illinois,point,,5694.04
1569,1570,2020-05-11,26 day ahead inc death,2020-06-06,17,Illinois,point,,97.13
1570,1571,2020-05-11,27 day ahead cum death,2020-06-07,17,Illinois,point,,5788.795
1571,1572,2020-05-11,27 day ahead inc death,2020-06-07,17,Illinois,point,,94.755
1572,1573,2020-05-11,28 day ahead cum death,2020-06-08,17,Illinois,point,,5884.06
1573,1574,2020-05-11,28 day ahead inc death,2020-06-08,17,Illinois,point,,95.265
1574,1575,2020-05-11,29 day ahead cum death,2020-06-09,17,Illinois,point,,5979.745
1575,1576,2020-05-11,29 day ahead inc death,2020-06-09,17,Illinois,point,,95.685
1576,1577,2020-05-11,30 day ahead cum death,2020-06-10,17,Illinois,point,,6075.755
1577,1578,2020-05-11,30 day ahead inc death,2020-06-10,17,Illinois,point,,96.01
1578,1579,2020-05-11,31 day ahead cum death,2020-06-11,17,Illinois,point,,6172.07
1579,1580,2020-05-11,31 day ahead inc death,2020-06-11,17,Illinois,point,,96.315
1580,1581,2020-05-11,32 day ahead cum death,2020-06-12,17,Illinois,point,,6267.86
1581,1582,2020-05-11,32 day ahead inc death,2020-06-12,17,Illinois,point,,95.79
1582,1583,2020-05-11,33 day ahead cum death,2020-06-13,17,Illinois,point,,6364.985
1583,1584,2020-05-11,33 day ahead inc death,2020-06-13,17,Illinois,point,,97.125
1814,1815,2020-05-11,1 wk ahead cum death,2020-05-16,17,Illinois,point,,3707.58
1815,1816,2020-05-11,1 wk ahead inc death,2020-05-16,17,Illinois,point,,634.71
1816,1817,2020-05-11,2 wk ahead cum death,2020-05-23,17,Illinois,point,,4360.325
1817,1818,2020-05-11,2 wk ahead inc death,2020-05-23,17,Illinois,point,,652.745
1818,1819,2020-05-11,3 wk ahead cum death,2020-05-30,17,Illinois,point,,5018.915
1819,1820,2020-05-11,3 wk ahead inc death,2020-05-30,17,Illinois,point,,658.59
1820,1821,2020-05-11,4 wk ahead cum death,2020-06-06,17,Illinois,point,,5694.04
1821,1822,2020-05-11,4 wk ahead inc death,2020-06-06,17,Illinois,point,,675.125
1822,1823,2020-05-11,5 wk ahead cum death,2020-06-13,17,Illinois,point,,6364.985
1823,1824,2020-05-11,5 wk ahead inc death,2020-06-13,17,Illinois,point,,670.945
