,Unnamed: 0,forecast_date,target,target_end_date,location,location_name,type,quantile,value
0,0.0,2020-05-17,1 day ahead cum death,2020-05-18,1,AL,point,,504.0
1,24.0,2020-05-17,2 day ahead cum death,2020-05-19,1,AL,point,,523.0
2,48.0,2020-05-17,3 day ahead cum death,2020-05-20,1,AL,point,,543.0
3,72.0,2020-05-17,4 day ahead cum death,2020-05-21,1,AL,point,,562.0
4,96.0,2020-05-17,5 day ahead cum death,2020-05-22,1,AL,point,,581.0
5,120.0,2020-05-17,6 day ahead cum death,2020-05-23,1,AL,point,,600.0
6,144.0,2020-05-17,7 day ahead cum death,2020-05-24,1,AL,point,,620.0
7,168.0,2020-05-17,8 day ahead cum death,2020-05-25,1,AL,point,,639.0
8,192.0,2020-05-17,9 day ahead cum death,2020-05-26,1,AL,point,,658.0
9,216.0,2020-05-17,10 day ahead cum death,2020-05-27,1,AL,point,,677.0
10,240.0,2020-05-17,11 day ahead cum death,2020-05-28,1,AL,point,,696.0
11,264.0,2020-05-17,12 day ahead cum death,2020-05-29,1,AL,point,,715.0
12,288.0,2020-05-17,13 day ahead cum death,2020-05-30,1,AL,point,,734.0
13,312.0,2020-05-17,14 day ahead cum death,2020-05-31,1,AL,point,,753.0
14,336.0,2020-05-17,15 day ahead cum death,2020-06-01,1,AL,point,,771.0
15,360.0,2020-05-17,16 day ahead cum death,2020-06-02,1,AL,point,,789.0
16,384.0,2020-05-17,17 day ahead cum death,2020-06-03,1,AL,point,,808.0
17,408.0,2020-05-17,18 day ahead cum death,2020-06-04,1,AL,point,,826.0
18,432.0,2020-05-17,19 day ahead cum death,2020-06-05,1,AL,point,,844.0
19,456.0,2020-05-17,20 day ahead cum death,2020-06-06,1,AL,point,,861.0
20,480.0,2020-05-17,21 day ahead cum death,2020-06-07,1,AL,point,,879.0
21,504.0,2020-05-17,22 day ahead cum death,2020-06-08,1,AL,point,,896.0
22,528.0,2020-05-17,23 day ahead cum death,2020-06-09,1,AL,point,,913.0
23,552.0,2020-05-17,24 day ahead cum death,2020-06-10,1,AL,point,,930.0
24,576.0,2020-05-17,25 day ahead cum death,2020-06-11,1,AL,point,,947.0
25,600.0,2020-05-17,26 day ahead cum death,2020-06-12,1,AL,point,,963.0
26,624.0,2020-05-17,27 day ahead cum death,2020-06-13,1,AL,point,,981.0
27,648.0,2020-05-17,28 day ahead cum death,2020-06-14,1,AL,point,,998.0
28,672.0,2020-05-17,29 day ahead cum death,2020-06-15,1,AL,point,,1015.0
29,696.0,2020-05-17,30 day ahead cum death,2020-06-16,1,AL,point,,1033.0
30,720.0,2020-05-17,31 day ahead cum death,2020-06-17,1,AL,point,,1049.0
31,744.0,2020-05-17,1 day ahead inc death,2020-05-18,1,AL,point,,19.0
32,768.0,2020-05-17,2 day ahead inc death,2020-05-19,1,AL,point,,19.0
33,792.0,2020-05-17,3 day ahead inc death,2020-05-20,1,AL,point,,19.0
34,816.0,2020-05-17,4 day ahead inc death,2020-05-21,1,AL,point,,19.0
35,840.0,2020-05-17,5 day ahead inc death,2020-05-22,1,AL,point,,19.0
36,864.0,2020-05-17,6 day ahead inc death,2020-05-23,1,AL,point,,19.0
37,888.0,2020-05-17,7 day ahead inc death,2020-05-24,1,AL,point,,19.0
38,912.0,2020-05-17,8 day ahead inc death,2020-05-25,1,AL,point,,19.0
39,936.0,2020-05-17,9 day ahead inc death,2020-05-26,1,AL,point,,19.0
40,960.0,2020-05-17,10 day ahead inc death,2020-05-27,1,AL,point,,19.0
41,984.0,2020-05-17,11 day ahead inc death,2020-05-28,1,AL,point,,19.0
42,1008.0,2020-05-17,12 day ahead inc death,2020-05-29,1,AL,point,,19.0
43,1032.0,2020-05-17,13 day ahead inc death,2020-05-30,1,AL,point,,19.0
44,1056.0,2020-05-17,14 day ahead inc death,2020-05-31,1,AL,point,,19.0
45,1080.0,2020-05-17,15 day ahead inc death,2020-06-01,1,AL,point,,19.0
46,1104.0,2020-05-17,16 day ahead inc death,2020-06-02,1,AL,point,,18.0
47,1128.0,2020-05-17,17 day ahead inc death,2020-06-03,1,AL,point,,18.0
48,1152.0,2020-05-17,18 day ahead inc death,2020-06-04,1,AL,point,,18.0
49,1176.0,2020-05-17,19 day ahead inc death,2020-06-05,1,AL,point,,18.0
50,1200.0,2020-05-17,20 day ahead inc death,2020-06-06,1,AL,point,,18.0
51,1224.0,2020-05-17,21 day ahead inc death,2020-06-07,1,AL,point,,18.0
52,1248.0,2020-05-17,22 day ahead inc death,2020-06-08,1,AL,point,,17.0
53,1272.0,2020-05-17,23 day ahead inc death,2020-06-09,1,AL,point,,17.0
54,1296.0,2020-05-17,24 day ahead inc death,2020-06-10,1,AL,point,,17.0
55,1320.0,2020-05-17,25 day ahead inc death,2020-06-11,1,AL,point,,17.0
56,1344.0,2020-05-17,26 day ahead inc death,2020-06-12,1,AL,point,,17.0
57,1368.0,2020-05-17,27 day ahead inc death,2020-06-13,1,AL,point,,16.0
58,1392.0,2020-05-17,28 day ahead inc death,2020-06-14,1,AL,point,,16.0
59,1416.0,2020-05-17,29 day ahead inc death,2020-06-15,1,AL,point,,16.0
60,1440.0,2020-05-17,30 day ahead inc death,2020-06-16,1,AL,point,,16.0
61,1464.0,2020-05-17,31 day ahead inc death,2020-06-17,1,AL,point,,15.0
62,1488.0,2020-05-17,1 day ahead cum death,2020-05-18,2,AK,point,,10.0
63,1512.0,2020-05-17,2 day ahead cum death,2020-05-19,2,AK,point,,10.0
64,1536.0,2020-05-17,3 day ahead cum death,2020-05-20,2,AK,point,,11.0
65,1560.0,2020-05-17,4 day ahead cum death,2020-05-21,2,AK,point,,11.0
66,1584.0,2020-05-17,5 day ahead cum death,2020-05-22,2,AK,point,,11.0
67,1608.0,2020-05-17,6 day ahead cum death,2020-05-23,2,AK,point,,11.0
68,1632.0,2020-05-17,7 day ahead cum death,2020-05-24,2,AK,point,,11.0
69,1656.0,2020-05-17,8 day ahead cum death,2020-05-25,2,AK,point,,12.0
70,1680.0,2020-05-17,9 day ahead cum death,2020-05-26,2,AK,point,,12.0
71,1704.0,2020-05-17,10 day ahead cum death,2020-05-27,2,AK,point,,12.0
72,1728.0,2020-05-17,11 day ahead cum death,2020-05-28,2,AK,point,,12.0
73,1752.0,2020-05-17,12 day ahead cum death,2020-05-29,2,AK,point,,12.0
74,1776.0,2020-05-17,13 day ahead cum death,2020-05-30,2,AK,point,,13.0
75,1800.0,2020-05-17,14 day ahead cum death,2020-05-31,2,AK,point,,13.0
76,1824.0,2020-05-17,15 day ahead cum death,2020-06-01,2,AK,point,,13.0
77,1848.0,2020-05-17,16 day ahead cum death,2020-06-02,2,AK,point,,13.0
78,1872.0,2020-05-17,17 day ahead cum death,2020-06-03,2,AK,point,,13.0
79,1896.0,2020-05-17,18 day ahead cum death,2020-06-04,2,AK,point,,14.0
80,1920.0,2020-05-17,19 day ahead cum death,2020-06-05,2,AK,point,,14.0
81,1944.0,2020-05-17,20 day ahead cum death,2020-06-06,2,AK,point,,14.0
82,1968.0,2020-05-17,21 day ahead cum death,2020-06-07,2,AK,point,,14.0
83,1992.0,2020-05-17,22 day ahead cum death,2020-06-08,2,AK,point,,14.0
84,2016.0,2020-05-17,23 day ahead cum death,2020-06-09,2,AK,point,,15.0
85,2040.0,2020-05-17,24 day ahead cum death,2020-06-10,2,AK,point,,15.0
86,2064.0,2020-05-17,25 day ahead cum death,2020-06-11,2,AK,point,,15.0
87,2088.0,2020-05-17,26 day ahead cum death,2020-06-12,2,AK,point,,15.0
88,2112.0,2020-05-17,27 day ahead cum death,2020-06-13,2,AK,point,,16.0
89,2136.0,2020-05-17,28 day ahead cum death,2020-06-14,2,AK,point,,16.0
90,2160.0,2020-05-17,29 day ahead cum death,2020-06-15,2,AK,point,,16.0
91,2184.0,2020-05-17,30 day ahead cum death,2020-06-16,2,AK,point,,16.0
92,2208.0,2020-05-17,31 day ahead cum death,2020-06-17,2,AK,point,,16.0
93,2232.0,2020-05-17,1 day ahead inc death,2020-05-18,2,AK,point,,0.0
94,2256.0,2020-05-17,2 day ahead inc death,2020-05-19,2,AK,point,,0.0
95,2280.0,2020-05-17,3 day ahead inc death,2020-05-20,2,AK,point,,0.0
96,2304.0,2020-05-17,4 day ahead inc death,2020-05-21,2,AK,point,,0.0
97,2328.0,2020-05-17,5 day ahead inc death,2020-05-22,2,AK,point,,0.0
98,2352.0,2020-05-17,6 day ahead inc death,2020-05-23,2,AK,point,,0.0
99,2376.0,2020-05-17,7 day ahead inc death,2020-05-24,2,AK,point,,0.0
100,2400.0,2020-05-17,8 day ahead inc death,2020-05-25,2,AK,point,,0.0
101,2424.0,2020-05-17,9 day ahead inc death,2020-05-26,2,AK,point,,0.0
102,2448.0,2020-05-17,10 day ahead inc death,2020-05-27,2,AK,point,,0.0
103,2472.0,2020-05-17,11 day ahead inc death,2020-05-28,2,AK,point,,0.0
104,2496.0,2020-05-17,12 day ahead inc death,2020-05-29,2,AK,point,,0.0
105,2520.0,2020-05-17,13 day ahead inc death,2020-05-30,2,AK,point,,0.0
106,2544.0,2020-05-17,14 day ahead inc death,2020-05-31,2,AK,point,,0.0
107,2568.0,2020-05-17,15 day ahead inc death,2020-06-01,2,AK,point,,0.0
108,2592.0,2020-05-17,16 day ahead inc death,2020-06-02,2,AK,point,,0.0
109,2616.0,2020-05-17,17 day ahead inc death,2020-06-03,2,AK,point,,0.0
110,2640.0,2020-05-17,18 day ahead inc death,2020-06-04,2,AK,point,,0.0
111,2664.0,2020-05-17,19 day ahead inc death,2020-06-05,2,AK,point,,0.0
112,2688.0,2020-05-17,20 day ahead inc death,2020-06-06,2,AK,point,,0.0
113,2712.0,2020-05-17,21 day ahead inc death,2020-06-07,2,AK,point,,0.0
114,2736.0,2020-05-17,22 day ahead inc death,2020-06-08,2,AK,point,,0.0
115,2760.0,2020-05-17,23 day ahead inc death,2020-06-09,2,AK,point,,0.0
116,2784.0,2020-05-17,24 day ahead inc death,2020-06-10,2,AK,point,,0.0
117,2808.0,2020-05-17,25 day ahead inc death,2020-06-11,2,AK,point,,0.0
118,2832.0,2020-05-17,26 day ahead inc death,2020-06-12,2,AK,point,,0.0
119,2856.0,2020-05-17,27 day ahead inc death,2020-06-13,2,AK,point,,0.0
120,2880.0,2020-05-17,28 day ahead inc death,2020-06-14,2,AK,point,,0.0
121,2904.0,2020-05-17,29 day ahead inc death,2020-06-15,2,AK,point,,0.0
122,2928.0,2020-05-17,30 day ahead inc death,2020-06-16,2,AK,point,,0.0
123,2952.0,2020-05-17,31 day ahead inc death,2020-06-17,2,AK,point,,0.0
124,2976.0,2020-05-17,1 day ahead cum death,2020-05-18,4,AZ,point,,709.0
125,3000.0,2020-05-17,2 day ahead cum death,2020-05-19,4,AZ,point,,739.0
126,3024.0,2020-05-17,3 day ahead cum death,2020-05-20,4,AZ,point,,770.0
127,3048.0,2020-05-17,4 day ahead cum death,2020-05-21,4,AZ,point,,800.0
128,3072.0,2020-05-17,5 day ahead cum death,2020-05-22,4,AZ,point,,831.0
129,3096.0,2020-05-17,6 day ahead cum death,2020-05-23,4,AZ,point,,863.0
130,3120.0,2020-05-17,7 day ahead cum death,2020-05-24,4,AZ,point,,894.0
131,3144.0,2020-05-17,8 day ahead cum death,2020-05-25,4,AZ,point,,926.0
132,3168.0,2020-05-17,9 day ahead cum death,2020-05-26,4,AZ,point,,958.0
133,3192.0,2020-05-17,10 day ahead cum death,2020-05-27,4,AZ,point,,990.0
134,3216.0,2020-05-17,11 day ahead cum death,2020-05-28,4,AZ,point,,1023.0
135,3240.0,2020-05-17,12 day ahead cum death,2020-05-29,4,AZ,point,,1056.0
136,3264.0,2020-05-17,13 day ahead cum death,2020-05-30,4,AZ,point,,1088.0
137,3288.0,2020-05-17,14 day ahead cum death,2020-05-31,4,AZ,point,,1122.0
138,3312.0,2020-05-17,15 day ahead cum death,2020-06-01,4,AZ,point,,1156.0
139,3336.0,2020-05-17,16 day ahead cum death,2020-06-02,4,AZ,point,,1190.0
140,3360.0,2020-05-17,17 day ahead cum death,2020-06-03,4,AZ,point,,1225.0
141,3384.0,2020-05-17,18 day ahead cum death,2020-06-04,4,AZ,point,,1260.0
142,3408.0,2020-05-17,19 day ahead cum death,2020-06-05,4,AZ,point,,1294.0
143,3432.0,2020-05-17,20 day ahead cum death,2020-06-06,4,AZ,point,,1328.0
144,3456.0,2020-05-17,21 day ahead cum death,2020-06-07,4,AZ,point,,1362.0
145,3480.0,2020-05-17,22 day ahead cum death,2020-06-08,4,AZ,point,,1395.0
146,3504.0,2020-05-17,23 day ahead cum death,2020-06-09,4,AZ,point,,1429.0
147,3528.0,2020-05-17,24 day ahead cum death,2020-06-10,4,AZ,point,,1462.0
148,3552.0,2020-05-17,25 day ahead cum death,2020-06-11,4,AZ,point,,1495.0
149,3576.0,2020-05-17,26 day ahead cum death,2020-06-12,4,AZ,point,,1530.0
150,3600.0,2020-05-17,27 day ahead cum death,2020-06-13,4,AZ,point,,1564.0
151,3624.0,2020-05-17,28 day ahead cum death,2020-06-14,4,AZ,point,,1598.0
152,3648.0,2020-05-17,29 day ahead cum death,2020-06-15,4,AZ,point,,1632.0
153,3672.0,2020-05-17,30 day ahead cum death,2020-06-16,4,AZ,point,,1664.0
154,3696.0,2020-05-17,31 day ahead cum death,2020-06-17,4,AZ,point,,1695.0
155,3720.0,2020-05-17,1 day ahead inc death,2020-05-18,4,AZ,point,,30.0
156,3744.0,2020-05-17,2 day ahead inc death,2020-05-19,4,AZ,point,,30.0
157,3768.0,2020-05-17,3 day ahead inc death,2020-05-20,4,AZ,point,,30.0
158,3792.0,2020-05-17,4 day ahead inc death,2020-05-21,4,AZ,point,,31.0
159,3816.0,2020-05-17,5 day ahead inc death,2020-05-22,4,AZ,point,,31.0
160,3840.0,2020-05-17,6 day ahead inc death,2020-05-23,4,AZ,point,,31.0
161,3864.0,2020-05-17,7 day ahead inc death,2020-05-24,4,AZ,point,,32.0
162,3888.0,2020-05-17,8 day ahead inc death,2020-05-25,4,AZ,point,,32.0
163,3912.0,2020-05-17,9 day ahead inc death,2020-05-26,4,AZ,point,,32.0
164,3936.0,2020-05-17,10 day ahead inc death,2020-05-27,4,AZ,point,,33.0
165,3960.0,2020-05-17,11 day ahead inc death,2020-05-28,4,AZ,point,,33.0
166,3984.0,2020-05-17,12 day ahead inc death,2020-05-29,4,AZ,point,,33.0
167,4008.0,2020-05-17,13 day ahead inc death,2020-05-30,4,AZ,point,,33.0
168,4032.0,2020-05-17,14 day ahead inc death,2020-05-31,4,AZ,point,,33.0
169,4056.0,2020-05-17,15 day ahead inc death,2020-06-01,4,AZ,point,,33.0
170,4080.0,2020-05-17,16 day ahead inc death,2020-06-02,4,AZ,point,,34.0
171,4104.0,2020-05-17,17 day ahead inc death,2020-06-03,4,AZ,point,,34.0
172,4128.0,2020-05-17,18 day ahead inc death,2020-06-04,4,AZ,point,,34.0
173,4152.0,2020-05-17,19 day ahead inc death,2020-06-05,4,AZ,point,,34.0
174,4176.0,2020-05-17,20 day ahead inc death,2020-06-06,4,AZ,point,,34.0
175,4200.0,2020-05-17,21 day ahead inc death,2020-06-07,4,AZ,point,,34.0
176,4224.0,2020-05-17,22 day ahead inc death,2020-06-08,4,AZ,point,,34.0
177,4248.0,2020-05-17,23 day ahead inc death,2020-06-09,4,AZ,point,,34.0
178,4272.0,2020-05-17,24 day ahead inc death,2020-06-10,4,AZ,point,,34.0
179,4296.0,2020-05-17,25 day ahead inc death,2020-06-11,4,AZ,point,,34.0
180,4320.0,2020-05-17,26 day ahead inc death,2020-06-12,4,AZ,point,,33.0
181,4344.0,2020-05-17,27 day ahead inc death,2020-06-13,4,AZ,point,,33.0
182,4368.0,2020-05-17,28 day ahead inc death,2020-06-14,4,AZ,point,,33.0
183,4392.0,2020-05-17,29 day ahead inc death,2020-06-15,4,AZ,point,,33.0
184,4416.0,2020-05-17,30 day ahead inc death,2020-06-16,4,AZ,point,,32.0
185,4440.0,2020-05-17,31 day ahead inc death,2020-06-17,4,AZ,point,,32.0
186,4464.0,2020-05-17,1 day ahead cum death,2020-05-18,5,AR,point,,106.0
187,4488.0,2020-05-17,2 day ahead cum death,2020-05-19,5,AR,point,,115.0
188,4512.0,2020-05-17,3 day ahead cum death,2020-05-20,5,AR,point,,123.0
189,4536.0,2020-05-17,4 day ahead cum death,2020-05-21,5,AR,point,,132.0
190,4560.0,2020-05-17,5 day ahead cum death,2020-05-22,5,AR,point,,140.0
191,4584.0,2020-05-17,6 day ahead cum death,2020-05-23,5,AR,point,,149.0
192,4608.0,2020-05-17,7 day ahead cum death,2020-05-24,5,AR,point,,158.0
193,4632.0,2020-05-17,8 day ahead cum death,2020-05-25,5,AR,point,,167.0
194,4656.0,2020-05-17,9 day ahead cum death,2020-05-26,5,AR,point,,177.0
195,4680.0,2020-05-17,10 day ahead cum death,2020-05-27,5,AR,point,,186.0
196,4704.0,2020-05-17,11 day ahead cum death,2020-05-28,5,AR,point,,196.0
197,4728.0,2020-05-17,12 day ahead cum death,2020-05-29,5,AR,point,,205.0
198,4752.0,2020-05-17,13 day ahead cum death,2020-05-30,5,AR,point,,215.0
199,4776.0,2020-05-17,14 day ahead cum death,2020-05-31,5,AR,point,,225.0
200,4800.0,2020-05-17,15 day ahead cum death,2020-06-01,5,AR,point,,235.0
201,4824.0,2020-05-17,16 day ahead cum death,2020-06-02,5,AR,point,,246.0
202,4848.0,2020-05-17,17 day ahead cum death,2020-06-03,5,AR,point,,256.0
203,4872.0,2020-05-17,18 day ahead cum death,2020-06-04,5,AR,point,,267.0
204,4896.0,2020-05-17,19 day ahead cum death,2020-06-05,5,AR,point,,277.0
205,4920.0,2020-05-17,20 day ahead cum death,2020-06-06,5,AR,point,,289.0
206,4944.0,2020-05-17,21 day ahead cum death,2020-06-07,5,AR,point,,300.0
207,4968.0,2020-05-17,22 day ahead cum death,2020-06-08,5,AR,point,,311.0
208,4992.0,2020-05-17,23 day ahead cum death,2020-06-09,5,AR,point,,322.0
209,5016.0,2020-05-17,24 day ahead cum death,2020-06-10,5,AR,point,,333.0
210,5040.0,2020-05-17,25 day ahead cum death,2020-06-11,5,AR,point,,345.0
211,5064.0,2020-05-17,26 day ahead cum death,2020-06-12,5,AR,point,,356.0
212,5088.0,2020-05-17,27 day ahead cum death,2020-06-13,5,AR,point,,368.0
213,5112.0,2020-05-17,28 day ahead cum death,2020-06-14,5,AR,point,,380.0
214,5136.0,2020-05-17,29 day ahead cum death,2020-06-15,5,AR,point,,392.0
215,5160.0,2020-05-17,30 day ahead cum death,2020-06-16,5,AR,point,,405.0
216,5184.0,2020-05-17,31 day ahead cum death,2020-06-17,5,AR,point,,418.0
217,5208.0,2020-05-17,1 day ahead inc death,2020-05-18,5,AR,point,,8.0
218,5232.0,2020-05-17,2 day ahead inc death,2020-05-19,5,AR,point,,8.0
219,5256.0,2020-05-17,3 day ahead inc death,2020-05-20,5,AR,point,,8.0
220,5280.0,2020-05-17,4 day ahead inc death,2020-05-21,5,AR,point,,9.0
221,5304.0,2020-05-17,5 day ahead inc death,2020-05-22,5,AR,point,,9.0
222,5328.0,2020-05-17,6 day ahead inc death,2020-05-23,5,AR,point,,9.0
223,5352.0,2020-05-17,7 day ahead inc death,2020-05-24,5,AR,point,,9.0
224,5376.0,2020-05-17,8 day ahead inc death,2020-05-25,5,AR,point,,9.0
225,5400.0,2020-05-17,9 day ahead inc death,2020-05-26,5,AR,point,,9.0
226,5424.0,2020-05-17,10 day ahead inc death,2020-05-27,5,AR,point,,9.0
227,5448.0,2020-05-17,11 day ahead inc death,2020-05-28,5,AR,point,,10.0
228,5472.0,2020-05-17,12 day ahead inc death,2020-05-29,5,AR,point,,10.0
229,5496.0,2020-05-17,13 day ahead inc death,2020-05-30,5,AR,point,,10.0
230,5520.0,2020-05-17,14 day ahead inc death,2020-05-31,5,AR,point,,10.0
231,5544.0,2020-05-17,15 day ahead inc death,2020-06-01,5,AR,point,,10.0
232,5568.0,2020-05-17,16 day ahead inc death,2020-06-02,5,AR,point,,10.0
233,5592.0,2020-05-17,17 day ahead inc death,2020-06-03,5,AR,point,,10.0
234,5616.0,2020-05-17,18 day ahead inc death,2020-06-04,5,AR,point,,11.0
235,5640.0,2020-05-17,19 day ahead inc death,2020-06-05,5,AR,point,,11.0
236,5664.0,2020-05-17,20 day ahead inc death,2020-06-06,5,AR,point,,11.0
237,5688.0,2020-05-17,21 day ahead inc death,2020-06-07,5,AR,point,,11.0
238,5712.0,2020-05-17,22 day ahead inc death,2020-06-08,5,AR,point,,11.0
239,5736.0,2020-05-17,23 day ahead inc death,2020-06-09,5,AR,point,,11.0
240,5760.0,2020-05-17,24 day ahead inc death,2020-06-10,5,AR,point,,11.0
241,5784.0,2020-05-17,25 day ahead inc death,2020-06-11,5,AR,point,,11.0
242,5808.0,2020-05-17,26 day ahead inc death,2020-06-12,5,AR,point,,12.0
243,5832.0,2020-05-17,27 day ahead inc death,2020-06-13,5,AR,point,,12.0
244,5856.0,2020-05-17,28 day ahead inc death,2020-06-14,5,AR,point,,12.0
245,5880.0,2020-05-17,29 day ahead inc death,2020-06-15,5,AR,point,,12.0
246,5904.0,2020-05-17,30 day ahead inc death,2020-06-16,5,AR,point,,12.0
247,5928.0,2020-05-17,31 day ahead inc death,2020-06-17,5,AR,point,,12.0
248,5952.0,2020-05-17,1 day ahead cum death,2020-05-18,6,CA,point,,3322.0
249,5976.0,2020-05-17,2 day ahead cum death,2020-05-19,6,CA,point,,3441.0
250,6000.0,2020-05-17,3 day ahead cum death,2020-05-20,6,CA,point,,3561.0
251,6024.0,2020-05-17,4 day ahead cum death,2020-05-21,6,CA,point,,3680.0
252,6048.0,2020-05-17,5 day ahead cum death,2020-05-22,6,CA,point,,3799.0
253,6072.0,2020-05-17,6 day ahead cum death,2020-05-23,6,CA,point,,3919.0
254,6096.0,2020-05-17,7 day ahead cum death,2020-05-24,6,CA,point,,4039.0
255,6120.0,2020-05-17,8 day ahead cum death,2020-05-25,6,CA,point,,4159.0
256,6144.0,2020-05-17,9 day ahead cum death,2020-05-26,6,CA,point,,4279.0
257,6168.0,2020-05-17,10 day ahead cum death,2020-05-27,6,CA,point,,4398.0
258,6192.0,2020-05-17,11 day ahead cum death,2020-05-28,6,CA,point,,4519.0
259,6216.0,2020-05-17,12 day ahead cum death,2020-05-29,6,CA,point,,4639.0
260,6240.0,2020-05-17,13 day ahead cum death,2020-05-30,6,CA,point,,4756.0
261,6264.0,2020-05-17,14 day ahead cum death,2020-05-31,6,CA,point,,4873.0
262,6288.0,2020-05-17,15 day ahead cum death,2020-06-01,6,CA,point,,4992.0
263,6312.0,2020-05-17,16 day ahead cum death,2020-06-02,6,CA,point,,5106.0
264,6336.0,2020-05-17,17 day ahead cum death,2020-06-03,6,CA,point,,5219.0
265,6360.0,2020-05-17,18 day ahead cum death,2020-06-04,6,CA,point,,5331.0
266,6384.0,2020-05-17,19 day ahead cum death,2020-06-05,6,CA,point,,5445.0
267,6408.0,2020-05-17,20 day ahead cum death,2020-06-06,6,CA,point,,5555.0
268,6432.0,2020-05-17,21 day ahead cum death,2020-06-07,6,CA,point,,5663.0
269,6456.0,2020-05-17,22 day ahead cum death,2020-06-08,6,CA,point,,5771.0
270,6480.0,2020-05-17,23 day ahead cum death,2020-06-09,6,CA,point,,5876.0
271,6504.0,2020-05-17,24 day ahead cum death,2020-06-10,6,CA,point,,5976.0
272,6528.0,2020-05-17,25 day ahead cum death,2020-06-11,6,CA,point,,6078.0
273,6552.0,2020-05-17,26 day ahead cum death,2020-06-12,6,CA,point,,6179.0
274,6576.0,2020-05-17,27 day ahead cum death,2020-06-13,6,CA,point,,6277.0
275,6600.0,2020-05-17,28 day ahead cum death,2020-06-14,6,CA,point,,6376.0
276,6624.0,2020-05-17,29 day ahead cum death,2020-06-15,6,CA,point,,6477.0
277,6648.0,2020-05-17,30 day ahead cum death,2020-06-16,6,CA,point,,6573.0
278,6672.0,2020-05-17,31 day ahead cum death,2020-06-17,6,CA,point,,6676.0
279,6696.0,2020-05-17,1 day ahead inc death,2020-05-18,6,CA,point,,118.0
280,6720.0,2020-05-17,2 day ahead inc death,2020-05-19,6,CA,point,,119.0
281,6744.0,2020-05-17,3 day ahead inc death,2020-05-20,6,CA,point,,119.0
282,6768.0,2020-05-17,4 day ahead inc death,2020-05-21,6,CA,point,,120.0
283,6792.0,2020-05-17,5 day ahead inc death,2020-05-22,6,CA,point,,120.0
284,6816.0,2020-05-17,6 day ahead inc death,2020-05-23,6,CA,point,,120.0
285,6840.0,2020-05-17,7 day ahead inc death,2020-05-24,6,CA,point,,120.0
286,6864.0,2020-05-17,8 day ahead inc death,2020-05-25,6,CA,point,,120.0
287,6888.0,2020-05-17,9 day ahead inc death,2020-05-26,6,CA,point,,119.0
288,6912.0,2020-05-17,10 day ahead inc death,2020-05-27,6,CA,point,,119.0
289,6936.0,2020-05-17,11 day ahead inc death,2020-05-28,6,CA,point,,119.0
290,6960.0,2020-05-17,12 day ahead inc death,2020-05-29,6,CA,point,,118.0
291,6984.0,2020-05-17,13 day ahead inc death,2020-05-30,6,CA,point,,118.0
292,7008.0,2020-05-17,14 day ahead inc death,2020-05-31,6,CA,point,,117.0
293,7032.0,2020-05-17,15 day ahead inc death,2020-06-01,6,CA,point,,116.0
294,7056.0,2020-05-17,16 day ahead inc death,2020-06-02,6,CA,point,,115.0
295,7080.0,2020-05-17,17 day ahead inc death,2020-06-03,6,CA,point,,114.0
296,7104.0,2020-05-17,18 day ahead inc death,2020-06-04,6,CA,point,,113.0
297,7128.0,2020-05-17,19 day ahead inc death,2020-06-05,6,CA,point,,112.0
298,7152.0,2020-05-17,20 day ahead inc death,2020-06-06,6,CA,point,,111.0
299,7176.0,2020-05-17,21 day ahead inc death,2020-06-07,6,CA,point,,110.0
300,7200.0,2020-05-17,22 day ahead inc death,2020-06-08,6,CA,point,,108.0
301,7224.0,2020-05-17,23 day ahead inc death,2020-06-09,6,CA,point,,106.0
302,7248.0,2020-05-17,24 day ahead inc death,2020-06-10,6,CA,point,,105.0
303,7272.0,2020-05-17,25 day ahead inc death,2020-06-11,6,CA,point,,103.0
304,7296.0,2020-05-17,26 day ahead inc death,2020-06-12,6,CA,point,,101.0
305,7320.0,2020-05-17,27 day ahead inc death,2020-06-13,6,CA,point,,99.0
306,7344.0,2020-05-17,28 day ahead inc death,2020-06-14,6,CA,point,,97.0
307,7368.0,2020-05-17,29 day ahead inc death,2020-06-15,6,CA,point,,94.0
308,7392.0,2020-05-17,30 day ahead inc death,2020-06-16,6,CA,point,,92.0
309,7416.0,2020-05-17,31 day ahead inc death,2020-06-17,6,CA,point,,90.0
310,7440.0,2020-05-17,1 day ahead cum death,2020-05-18,8,CO,point,,1174.0
311,7464.0,2020-05-17,2 day ahead cum death,2020-05-19,8,CO,point,,1198.0
312,7488.0,2020-05-17,3 day ahead cum death,2020-05-20,8,CO,point,,1222.0
313,7512.0,2020-05-17,4 day ahead cum death,2020-05-21,8,CO,point,,1247.0
314,7536.0,2020-05-17,5 day ahead cum death,2020-05-22,8,CO,point,,1271.0
315,7560.0,2020-05-17,6 day ahead cum death,2020-05-23,8,CO,point,,1296.0
316,7584.0,2020-05-17,7 day ahead cum death,2020-05-24,8,CO,point,,1320.0
317,7608.0,2020-05-17,8 day ahead cum death,2020-05-25,8,CO,point,,1345.0
318,7632.0,2020-05-17,9 day ahead cum death,2020-05-26,8,CO,point,,1370.0
319,7656.0,2020-05-17,10 day ahead cum death,2020-05-27,8,CO,point,,1395.0
320,7680.0,2020-05-17,11 day ahead cum death,2020-05-28,8,CO,point,,1419.0
321,7704.0,2020-05-17,12 day ahead cum death,2020-05-29,8,CO,point,,1444.0
