,forecast_date,target,target_end_date,location,type,quantile,value
23,2020-05-18,0 day ahead cum death,2020-05-18,US,point,,90447.5
47,2020-05-18,1 day ahead cum death,2020-05-19,US,point,,91763.0
71,2020-05-18,2 day ahead cum death,2020-05-20,US,point,,93063.5
95,2020-05-18,3 day ahead cum death,2020-05-21,US,point,,94359.5
119,2020-05-18,4 day ahead cum death,2020-05-22,US,point,,95660.5
143,2020-05-18,5 day ahead cum death,2020-05-23,US,point,,96943.5
167,2020-05-18,6 day ahead cum death,2020-05-24,US,point,,98223.5
191,2020-05-18,7 day ahead cum death,2020-05-25,US,point,,99494.0
215,2020-05-18,8 day ahead cum death,2020-05-26,US,point,,100757.0
239,2020-05-18,9 day ahead cum death,2020-05-27,US,point,,102023.5
263,2020-05-18,10 day ahead cum death,2020-05-28,US,point,,103292.5
287,2020-05-18,11 day ahead cum death,2020-05-29,US,point,,104545.0
311,2020-05-18,12 day ahead cum death,2020-05-30,US,point,,105802.0
335,2020-05-18,13 day ahead cum death,2020-05-31,US,point,,107052.5
359,2020-05-18,14 day ahead cum death,2020-06-01,US,point,,108292.5
383,2020-05-18,15 day ahead cum death,2020-06-02,US,point,,109547.5
407,2020-05-18,16 day ahead cum death,2020-06-03,US,point,,110775.5
431,2020-05-18,17 day ahead cum death,2020-06-04,US,point,,112015.5
455,2020-05-18,18 day ahead cum death,2020-06-05,US,point,,113270.0
479,2020-05-18,19 day ahead cum death,2020-06-06,US,point,,114498.0
503,2020-05-18,20 day ahead cum death,2020-06-07,US,point,,115715.0
527,2020-05-18,21 day ahead cum death,2020-06-08,US,point,,116956.5
551,2020-05-18,22 day ahead cum death,2020-06-09,US,point,,118178.0
575,2020-05-18,23 day ahead cum death,2020-06-10,US,point,,119408.0
599,2020-05-18,24 day ahead cum death,2020-06-11,US,point,,120631.5
623,2020-05-18,25 day ahead cum death,2020-06-12,US,point,,121865.5
647,2020-05-18,26 day ahead cum death,2020-06-13,US,point,,123098.5
671,2020-05-18,27 day ahead cum death,2020-06-14,US,point,,124328.5
695,2020-05-18,28 day ahead cum death,2020-06-15,US,point,,125561.0
719,2020-05-18,29 day ahead cum death,2020-06-16,US,point,,126793.0
743,2020-05-18,30 day ahead cum death,2020-06-17,US,point,,128005.5
767,2020-05-18,31 day ahead cum death,2020-06-18,US,point,,129227.5
791,2020-05-18,32 day ahead cum death,2020-06-19,US,point,,130463.0
815,2020-05-18,33 day ahead cum death,2020-06-20,US,point,,131698.0
839,2020-05-18,34 day ahead cum death,2020-06-21,US,point,,132916.0
863,2020-05-18,35 day ahead cum death,2020-06-22,US,point,,134146.5
887,2020-05-18,36 day ahead cum death,2020-06-23,US,point,,135365.0
911,2020-05-18,37 day ahead cum death,2020-06-24,US,point,,136603.0
935,2020-05-18,38 day ahead cum death,2020-06-25,US,point,,137831.5
959,2020-05-18,39 day ahead cum death,2020-06-26,US,point,,139052.0
983,2020-05-18,40 day ahead cum death,2020-06-27,US,point,,140288.5
1007,2020-05-18,41 day ahead cum death,2020-06-28,US,point,,141517.5
1031,2020-05-18,42 day ahead cum death,2020-06-29,US,point,,142739.0
1055,2020-05-18,0 day ahead cum death,2020-05-18,01,point,,527.5
1079,2020-05-18,1 day ahead cum death,2020-05-19,01,point,,543.0
1103,2020-05-18,2 day ahead cum death,2020-05-20,01,point,,560.5
1127,2020-05-18,3 day ahead cum death,2020-05-21,01,point,,578.0
1151,2020-05-18,4 day ahead cum death,2020-05-22,01,point,,596.0
1175,2020-05-18,5 day ahead cum death,2020-05-23,01,point,,614.0
1199,2020-05-18,6 day ahead cum death,2020-05-24,01,point,,632.0
1223,2020-05-18,7 day ahead cum death,2020-05-25,01,point,,651.0
1247,2020-05-18,8 day ahead cum death,2020-05-26,01,point,,670.0
1271,2020-05-18,9 day ahead cum death,2020-05-27,01,point,,690.0
1295,2020-05-18,10 day ahead cum death,2020-05-28,01,point,,709.0
1319,2020-05-18,11 day ahead cum death,2020-05-29,01,point,,730.0
1343,2020-05-18,12 day ahead cum death,2020-05-30,01,point,,751.0
1367,2020-05-18,13 day ahead cum death,2020-05-31,01,point,,771.0
1391,2020-05-18,14 day ahead cum death,2020-06-01,01,point,,793.0
1415,2020-05-18,15 day ahead cum death,2020-06-02,01,point,,814.0
1439,2020-05-18,16 day ahead cum death,2020-06-03,01,point,,834.0
1463,2020-05-18,17 day ahead cum death,2020-06-04,01,point,,858.0
1487,2020-05-18,18 day ahead cum death,2020-06-05,01,point,,881.0
1511,2020-05-18,19 day ahead cum death,2020-06-06,01,point,,903.5
1535,2020-05-18,20 day ahead cum death,2020-06-07,01,point,,926.5
1559,2020-05-18,21 day ahead cum death,2020-06-08,01,point,,950.0
1583,2020-05-18,22 day ahead cum death,2020-06-09,01,point,,974.0
1607,2020-05-18,23 day ahead cum death,2020-06-10,01,point,,999.5
1631,2020-05-18,24 day ahead cum death,2020-06-11,01,point,,1024.0
1655,2020-05-18,25 day ahead cum death,2020-06-12,01,point,,1049.0
1679,2020-05-18,26 day ahead cum death,2020-06-13,01,point,,1076.0
1703,2020-05-18,27 day ahead cum death,2020-06-14,01,point,,1101.5
1727,2020-05-18,28 day ahead cum death,2020-06-15,01,point,,1127.0
1751,2020-05-18,29 day ahead cum death,2020-06-16,01,point,,1154.0
1775,2020-05-18,30 day ahead cum death,2020-06-17,01,point,,1183.0
1799,2020-05-18,31 day ahead cum death,2020-06-18,01,point,,1210.5
1823,2020-05-18,32 day ahead cum death,2020-06-19,01,point,,1239.5
1847,2020-05-18,33 day ahead cum death,2020-06-20,01,point,,1268.0
1871,2020-05-18,34 day ahead cum death,2020-06-21,01,point,,1295.5
1895,2020-05-18,35 day ahead cum death,2020-06-22,01,point,,1327.0
1919,2020-05-18,36 day ahead cum death,2020-06-23,01,point,,1356.0
1943,2020-05-18,37 day ahead cum death,2020-06-24,01,point,,1387.0
1967,2020-05-18,38 day ahead cum death,2020-06-25,01,point,,1414.0
1991,2020-05-18,39 day ahead cum death,2020-06-26,01,point,,1447.5
2015,2020-05-18,40 day ahead cum death,2020-06-27,01,point,,1478.0
2039,2020-05-18,41 day ahead cum death,2020-06-28,01,point,,1509.0
2063,2020-05-18,42 day ahead cum death,2020-06-29,01,point,,1541.5
2087,2020-05-18,0 day ahead cum death,2020-05-18,02,point,,10.0
2111,2020-05-18,1 day ahead cum death,2020-05-19,02,point,,10.0
2135,2020-05-18,2 day ahead cum death,2020-05-20,02,point,,10.0
2159,2020-05-18,3 day ahead cum death,2020-05-21,02,point,,10.0
2183,2020-05-18,4 day ahead cum death,2020-05-22,02,point,,10.0
2207,2020-05-18,5 day ahead cum death,2020-05-23,02,point,,10.0
2231,2020-05-18,6 day ahead cum death,2020-05-24,02,point,,10.0
2255,2020-05-18,7 day ahead cum death,2020-05-25,02,point,,10.0
2279,2020-05-18,8 day ahead cum death,2020-05-26,02,point,,10.0
2303,2020-05-18,9 day ahead cum death,2020-05-27,02,point,,10.0
2327,2020-05-18,10 day ahead cum death,2020-05-28,02,point,,10.0
2351,2020-05-18,11 day ahead cum death,2020-05-29,02,point,,10.0
2375,2020-05-18,12 day ahead cum death,2020-05-30,02,point,,10.0
2399,2020-05-18,13 day ahead cum death,2020-05-31,02,point,,10.0
2423,2020-05-18,14 day ahead cum death,2020-06-01,02,point,,10.0
2447,2020-05-18,15 day ahead cum death,2020-06-02,02,point,,10.0
2471,2020-05-18,16 day ahead cum death,2020-06-03,02,point,,10.0
2495,2020-05-18,17 day ahead cum death,2020-06-04,02,point,,10.0
2519,2020-05-18,18 day ahead cum death,2020-06-05,02,point,,10.0
2543,2020-05-18,19 day ahead cum death,2020-06-06,02,point,,10.0
2567,2020-05-18,20 day ahead cum death,2020-06-07,02,point,,10.0
2591,2020-05-18,21 day ahead cum death,2020-06-08,02,point,,10.0
2615,2020-05-18,22 day ahead cum death,2020-06-09,02,point,,10.0
2639,2020-05-18,23 day ahead cum death,2020-06-10,02,point,,10.0
2663,2020-05-18,24 day ahead cum death,2020-06-11,02,point,,10.0
2687,2020-05-18,25 day ahead cum death,2020-06-12,02,point,,10.0
2711,2020-05-18,26 day ahead cum death,2020-06-13,02,point,,10.0
2735,2020-05-18,27 day ahead cum death,2020-06-14,02,point,,10.0
2759,2020-05-18,28 day ahead cum death,2020-06-15,02,point,,10.0
2783,2020-05-18,29 day ahead cum death,2020-06-16,02,point,,10.0
2807,2020-05-18,30 day ahead cum death,2020-06-17,02,point,,10.0
2831,2020-05-18,31 day ahead cum death,2020-06-18,02,point,,10.0
2855,2020-05-18,32 day ahead cum death,2020-06-19,02,point,,10.0
2879,2020-05-18,33 day ahead cum death,2020-06-20,02,point,,10.0
2903,2020-05-18,34 day ahead cum death,2020-06-21,02,point,,10.0
2927,2020-05-18,35 day ahead cum death,2020-06-22,02,point,,10.0
2951,2020-05-18,36 day ahead cum death,2020-06-23,02,point,,10.0
2975,2020-05-18,37 day ahead cum death,2020-06-24,02,point,,10.0
2999,2020-05-18,38 day ahead cum death,2020-06-25,02,point,,10.0
3023,2020-05-18,39 day ahead cum death,2020-06-26,02,point,,10.0
3047,2020-05-18,40 day ahead cum death,2020-06-27,02,point,,10.0
3071,2020-05-18,41 day ahead cum death,2020-06-28,02,point,,10.0
3095,2020-05-18,42 day ahead cum death,2020-06-29,02,point,,10.0
3119,2020-05-18,0 day ahead cum death,2020-05-18,04,point,,736.0
3143,2020-05-18,1 day ahead cum death,2020-05-19,04,point,,766.0
3167,2020-05-18,2 day ahead cum death,2020-05-20,04,point,,798.0
3191,2020-05-18,3 day ahead cum death,2020-05-21,04,point,,830.0
3215,2020-05-18,4 day ahead cum death,2020-05-22,04,point,,863.0
3239,2020-05-18,5 day ahead cum death,2020-05-23,04,point,,896.0
3263,2020-05-18,6 day ahead cum death,2020-05-24,04,point,,930.0
3287,2020-05-18,7 day ahead cum death,2020-05-25,04,point,,966.0
3311,2020-05-18,8 day ahead cum death,2020-05-26,04,point,,1004.5
3335,2020-05-18,9 day ahead cum death,2020-05-27,04,point,,1043.0
3359,2020-05-18,10 day ahead cum death,2020-05-28,04,point,,1082.0
3383,2020-05-18,11 day ahead cum death,2020-05-29,04,point,,1124.0
3407,2020-05-18,12 day ahead cum death,2020-05-30,04,point,,1168.0
3431,2020-05-18,13 day ahead cum death,2020-05-31,04,point,,1211.0
3455,2020-05-18,14 day ahead cum death,2020-06-01,04,point,,1254.0
3479,2020-05-18,15 day ahead cum death,2020-06-02,04,point,,1303.5
3503,2020-05-18,16 day ahead cum death,2020-06-03,04,point,,1350.0
3527,2020-05-18,17 day ahead cum death,2020-06-04,04,point,,1400.0
3551,2020-05-18,18 day ahead cum death,2020-06-05,04,point,,1450.0
3575,2020-05-18,19 day ahead cum death,2020-06-06,04,point,,1502.0
3599,2020-05-18,20 day ahead cum death,2020-06-07,04,point,,1556.0
3623,2020-05-18,21 day ahead cum death,2020-06-08,04,point,,1610.0
3647,2020-05-18,22 day ahead cum death,2020-06-09,04,point,,1668.0
3671,2020-05-18,23 day ahead cum death,2020-06-10,04,point,,1724.5
3695,2020-05-18,24 day ahead cum death,2020-06-11,04,point,,1788.0
3719,2020-05-18,25 day ahead cum death,2020-06-12,04,point,,1848.0
3743,2020-05-18,26 day ahead cum death,2020-06-13,04,point,,1910.5
3767,2020-05-18,27 day ahead cum death,2020-06-14,04,point,,1977.0
3791,2020-05-18,28 day ahead cum death,2020-06-15,04,point,,2041.5
3815,2020-05-18,29 day ahead cum death,2020-06-16,04,point,,2113.5
3839,2020-05-18,30 day ahead cum death,2020-06-17,04,point,,2182.5
3863,2020-05-18,31 day ahead cum death,2020-06-18,04,point,,2255.0
3887,2020-05-18,32 day ahead cum death,2020-06-19,04,point,,2328.0
3911,2020-05-18,33 day ahead cum death,2020-06-20,04,point,,2405.0
3935,2020-05-18,34 day ahead cum death,2020-06-21,04,point,,2482.5
3959,2020-05-18,35 day ahead cum death,2020-06-22,04,point,,2564.5
3983,2020-05-18,36 day ahead cum death,2020-06-23,04,point,,2648.0
4007,2020-05-18,37 day ahead cum death,2020-06-24,04,point,,2734.5
4031,2020-05-18,38 day ahead cum death,2020-06-25,04,point,,2822.0
4055,2020-05-18,39 day ahead cum death,2020-06-26,04,point,,2911.5
4079,2020-05-18,40 day ahead cum death,2020-06-27,04,point,,3003.5
4103,2020-05-18,41 day ahead cum death,2020-06-28,04,point,,3096.0
4127,2020-05-18,42 day ahead cum death,2020-06-29,04,point,,3192.0
4151,2020-05-18,0 day ahead cum death,2020-05-18,05,point,,111.5
4175,2020-05-18,1 day ahead cum death,2020-05-19,05,point,,114.0
4199,2020-05-18,2 day ahead cum death,2020-05-20,05,point,,118.0
4223,2020-05-18,3 day ahead cum death,2020-05-21,05,point,,121.0
4247,2020-05-18,4 day ahead cum death,2020-05-22,05,point,,124.0
4271,2020-05-18,5 day ahead cum death,2020-05-23,05,point,,128.0
4295,2020-05-18,6 day ahead cum death,2020-05-24,05,point,,131.0
4319,2020-05-18,7 day ahead cum death,2020-05-25,05,point,,135.0
4343,2020-05-18,8 day ahead cum death,2020-05-26,05,point,,138.0
4367,2020-05-18,9 day ahead cum death,2020-05-27,05,point,,142.0
4391,2020-05-18,10 day ahead cum death,2020-05-28,05,point,,146.0
4415,2020-05-18,11 day ahead cum death,2020-05-29,05,point,,150.0
4439,2020-05-18,12 day ahead cum death,2020-05-30,05,point,,154.0
4463,2020-05-18,13 day ahead cum death,2020-05-31,05,point,,157.0
4487,2020-05-18,14 day ahead cum death,2020-06-01,05,point,,162.0
4511,2020-05-18,15 day ahead cum death,2020-06-02,05,point,,166.0
4535,2020-05-18,16 day ahead cum death,2020-06-03,05,point,,170.0
4559,2020-05-18,17 day ahead cum death,2020-06-04,05,point,,174.0
4583,2020-05-18,18 day ahead cum death,2020-06-05,05,point,,178.0
4607,2020-05-18,19 day ahead cum death,2020-06-06,05,point,,182.0
4631,2020-05-18,20 day ahead cum death,2020-06-07,05,point,,186.0
4655,2020-05-18,21 day ahead cum death,2020-06-08,05,point,,191.0
4679,2020-05-18,22 day ahead cum death,2020-06-09,05,point,,196.0
4703,2020-05-18,23 day ahead cum death,2020-06-10,05,point,,201.0
4727,2020-05-18,24 day ahead cum death,2020-06-11,05,point,,205.0
4751,2020-05-18,25 day ahead cum death,2020-06-12,05,point,,210.0
4775,2020-05-18,26 day ahead cum death,2020-06-13,05,point,,214.0
4799,2020-05-18,27 day ahead cum death,2020-06-14,05,point,,219.0
4823,2020-05-18,28 day ahead cum death,2020-06-15,05,point,,224.0
4847,2020-05-18,29 day ahead cum death,2020-06-16,05,point,,229.0
4871,2020-05-18,30 day ahead cum death,2020-06-17,05,point,,234.0
4895,2020-05-18,31 day ahead cum death,2020-06-18,05,point,,240.0
4919,2020-05-18,32 day ahead cum death,2020-06-19,05,point,,245.0
4943,2020-05-18,33 day ahead cum death,2020-06-20,05,point,,250.0
4967,2020-05-18,34 day ahead cum death,2020-06-21,05,point,,256.0
4991,2020-05-18,35 day ahead cum death,2020-06-22,05,point,,262.0
5015,2020-05-18,36 day ahead cum death,2020-06-23,05,point,,267.5
5039,2020-05-18,37 day ahead cum death,2020-06-24,05,point,,274.0
5063,2020-05-18,38 day ahead cum death,2020-06-25,05,point,,280.0
5087,2020-05-18,39 day ahead cum death,2020-06-26,05,point,,286.0
5111,2020-05-18,40 day ahead cum death,2020-06-27,05,point,,292.0
5135,2020-05-18,41 day ahead cum death,2020-06-28,05,point,,298.0
5159,2020-05-18,42 day ahead cum death,2020-06-29,05,point,,304.0
5183,2020-05-18,0 day ahead cum death,2020-05-18,06,point,,3367.5
5207,2020-05-18,1 day ahead cum death,2020-05-19,06,point,,3445.0
5231,2020-05-18,2 day ahead cum death,2020-05-20,06,point,,3524.5
5255,2020-05-18,3 day ahead cum death,2020-05-21,06,point,,3599.0
5279,2020-05-18,4 day ahead cum death,2020-05-22,06,point,,3679.5
5303,2020-05-18,5 day ahead cum death,2020-05-23,06,point,,3754.0
5327,2020-05-18,6 day ahead cum death,2020-05-24,06,point,,3833.0
5351,2020-05-18,7 day ahead cum death,2020-05-25,06,point,,3908.0
5375,2020-05-18,8 day ahead cum death,2020-05-26,06,point,,3987.5
5399,2020-05-18,9 day ahead cum death,2020-05-27,06,point,,4061.0
5423,2020-05-18,10 day ahead cum death,2020-05-28,06,point,,4141.0
5447,2020-05-18,11 day ahead cum death,2020-05-29,06,point,,4220.0
5471,2020-05-18,12 day ahead cum death,2020-05-30,06,point,,4294.0
5495,2020-05-18,13 day ahead cum death,2020-05-31,06,point,,4371.0
5519,2020-05-18,14 day ahead cum death,2020-06-01,06,point,,4454.0
5543,2020-05-18,15 day ahead cum death,2020-06-02,06,point,,4532.5
5567,2020-05-18,16 day ahead cum death,2020-06-03,06,point,,4611.5
5591,2020-05-18,17 day ahead cum death,2020-06-04,06,point,,4691.0
5615,2020-05-18,18 day ahead cum death,2020-06-05,06,point,,4771.0
5639,2020-05-18,19 day ahead cum death,2020-06-06,06,point,,4850.0
5663,2020-05-18,20 day ahead cum death,2020-06-07,06,point,,4924.5
5687,2020-05-18,21 day ahead cum death,2020-06-08,06,point,,5003.0
5711,2020-05-18,22 day ahead cum death,2020-06-09,06,point,,5084.0
5735,2020-05-18,23 day ahead cum death,2020-06-10,06,point,,5158.5
5759,2020-05-18,24 day ahead cum death,2020-06-11,06,point,,5234.0
5783,2020-05-18,25 day ahead cum death,2020-06-12,06,point,,5314.0
5807,2020-05-18,26 day ahead cum death,2020-06-13,06,point,,5394.0
5831,2020-05-18,27 day ahead cum death,2020-06-14,06,point,,5470.5
5855,2020-05-18,28 day ahead cum death,2020-06-15,06,point,,5551.5
5879,2020-05-18,29 day ahead cum death,2020-06-16,06,point,,5629.0
5903,2020-05-18,30 day ahead cum death,2020-06-17,06,point,,5702.5
5927,2020-05-18,31 day ahead cum death,2020-06-18,06,point,,5782.0
5951,2020-05-18,32 day ahead cum death,2020-06-19,06,point,,5862.0
5975,2020-05-18,33 day ahead cum death,2020-06-20,06,point,,5942.5
5999,2020-05-18,34 day ahead cum death,2020-06-21,06,point,,6018.5
6023,2020-05-18,35 day ahead cum death,2020-06-22,06,point,,6094.0
6047,2020-05-18,36 day ahead cum death,2020-06-23,06,point,,6177.5
6071,2020-05-18,37 day ahead cum death,2020-06-24,06,point,,6255.0
6095,2020-05-18,38 day ahead cum death,2020-06-25,06,point,,6335.0
6119,2020-05-18,39 day ahead cum death,2020-06-26,06,point,,6409.0
6143,2020-05-18,40 day ahead cum death,2020-06-27,06,point,,6489.0
6167,2020-05-18,41 day ahead cum death,2020-06-28,06,point,,6565.0
6191,2020-05-18,42 day ahead cum death,2020-06-29,06,point,,6641.5
6215,2020-05-18,0 day ahead cum death,2020-05-18,08,point,,1199.0
6239,2020-05-18,1 day ahead cum death,2020-05-19,08,point,,1222.0
6263,2020-05-18,2 day ahead cum death,2020-05-20,08,point,,1248.0
6287,2020-05-18,3 day ahead cum death,2020-05-21,08,point,,1273.0
6311,2020-05-18,4 day ahead cum death,2020-05-22,08,point,,1297.5
6335,2020-05-18,5 day ahead cum death,2020-05-23,08,point,,1318.5
6359,2020-05-18,6 day ahead cum death,2020-05-24,08,point,,1342.5
6383,2020-05-18,7 day ahead cum death,2020-05-25,08,point,,1367.0
6407,2020-05-18,8 day ahead cum death,2020-05-26,08,point,,1390.0
6431,2020-05-18,9 day ahead cum death,2020-05-27,08,point,,1412.0
6455,2020-05-18,10 day ahead cum death,2020-05-28,08,point,,1435.0
6479,2020-05-18,11 day ahead cum death,2020-05-29,08,point,,1457.0
6503,2020-05-18,12 day ahead cum death,2020-05-30,08,point,,1480.5
6527,2020-05-18,13 day ahead cum death,2020-05-31,08,point,,1504.0
6551,2020-05-18,14 day ahead cum death,2020-06-01,08,point,,1526.0
6575,2020-05-18,15 day ahead cum death,2020-06-02,08,point,,1549.5
6599,2020-05-18,16 day ahead cum death,2020-06-03,08,point,,1569.0
6623,2020-05-18,17 day ahead cum death,2020-06-04,08,point,,1591.0
6647,2020-05-18,18 day ahead cum death,2020-06-05,08,point,,1615.5
6671,2020-05-18,19 day ahead cum death,2020-06-06,08,point,,1639.0
6695,2020-05-18,20 day ahead cum death,2020-06-07,08,point,,1658.0
6719,2020-05-18,21 day ahead cum death,2020-06-08,08,point,,1680.5
6743,2020-05-18,22 day ahead cum death,2020-06-09,08,point,,1702.0
6767,2020-05-18,23 day ahead cum death,2020-06-10,08,point,,1722.0
6791,2020-05-18,24 day ahead cum death,2020-06-11,08,point,,1742.0
6815,2020-05-18,25 day ahead cum death,2020-06-12,08,point,,1762.0
6839,2020-05-18,26 day ahead cum death,2020-06-13,08,point,,1783.0
6863,2020-05-18,27 day ahead cum death,2020-06-14,08,point,,1803.0
6887,2020-05-18,28 day ahead cum death,2020-06-15,08,point,,1824.0
6911,2020-05-18,29 day ahead cum death,2020-06-16,08,point,,1844.5
6935,2020-05-18,30 day ahead cum death,2020-06-17,08,point,,1863.5
6959,2020-05-18,31 day ahead cum death,2020-06-18,08,point,,1885.0
6983,2020-05-18,32 day ahead cum death,2020-06-19,08,point,,1904.0
7007,2020-05-18,33 day ahead cum death,2020-06-20,08,point,,1922.5
7031,2020-05-18,34 day ahead cum death,2020-06-21,08,point,,1941.5
7055,2020-05-18,35 day ahead cum death,2020-06-22,08,point,,1959.5
7079,2020-05-18,36 day ahead cum death,2020-06-23,08,point,,1980.0
7103,2020-05-18,37 day ahead cum death,2020-06-24,08,point,,1998.0
7127,2020-05-18,38 day ahead cum death,2020-06-25,08,point,,2018.0
7151,2020-05-18,39 day ahead cum death,2020-06-26,08,point,,2036.0
7175,2020-05-18,40 day ahead cum death,2020-06-27,08,point,,2054.0
7199,2020-05-18,41 day ahead cum death,2020-06-28,08,point,,2073.5
7223,2020-05-18,42 day ahead cum death,2020-06-29,08,point,,2090.5
7247,2020-05-18,0 day ahead cum death,2020-05-18,09,point,,3467.5
7271,2020-05-18,1 day ahead cum death,2020-05-19,09,point,,3521.0
7295,2020-05-18,2 day ahead cum death,2020-05-20,09,point,,3568.0
7319,2020-05-18,3 day ahead cum death,2020-05-21,09,point,,3616.0
7343,2020-05-18,4 day ahead cum death,2020-05-22,09,point,,3662.0
7367,2020-05-18,5 day ahead cum death,2020-05-23,09,point,,3710.0
7391,2020-05-18,6 day ahead cum death,2020-05-24,09,point,,3752.0
7415,2020-05-18,7 day ahead cum death,2020-05-25,09,point,,3796.5
7439,2020-05-18,8 day ahead cum death,2020-05-26,09,point,,3836.0
7463,2020-05-18,9 day ahead cum death,2020-05-27,09,point,,3877.5
7487,2020-05-18,10 day ahead cum death,2020-05-28,09,point,,3917.5
7511,2020-05-18,11 day ahead cum death,2020-05-29,09,point,,3955.0
7535,2020-05-18,12 day ahead cum death,2020-05-30,09,point,,3992.5
7559,2020-05-18,13 day ahead cum death,2020-05-31,09,point,,4026.0
7583,2020-05-18,14 day ahead cum death,2020-06-01,09,point,,4060.5
7607,2020-05-18,15 day ahead cum death,2020-06-02,09,point,,4093.0
7631,2020-05-18,16 day ahead cum death,2020-06-03,09,point,,4125.5
7655,2020-05-18,17 day ahead cum death,2020-06-04,09,point,,4158.0
7679,2020-05-18,18 day ahead cum death,2020-06-05,09,point,,4190.0
7703,2020-05-18,19 day ahead cum death,2020-06-06,09,point,,4216.0
7727,2020-05-18,20 day ahead cum death,2020-06-07,09,point,,4247.0
7751,2020-05-18,21 day ahead cum death,2020-06-08,09,point,,4274.5
7775,2020-05-18,22 day ahead cum death,2020-06-09,09,point,,4301.0
7799,2020-05-18,23 day ahead cum death,2020-06-10,09,point,,4328.0
7823,2020-05-18,24 day ahead cum death,2020-06-11,09,point,,4353.5
7847,2020-05-18,25 day ahead cum death,2020-06-12,09,point,,4380.0
7871,2020-05-18,26 day ahead cum death,2020-06-13,09,point,,4405.0
7895,2020-05-18,27 day ahead cum death,2020-06-14,09,point,,4426.5
7919,2020-05-18,28 day ahead cum death,2020-06-15,09,point,,4447.5
7943,2020-05-18,29 day ahead cum death,2020-06-16,09,point,,4469.0
7967,2020-05-18,30 day ahead cum death,2020-06-17,09,point,,4490.0
7991,2020-05-18,31 day ahead cum death,2020-06-18,09,point,,4510.0
8015,2020-05-18,32 day ahead cum death,2020-06-19,09,point,,4530.0
8039,2020-05-18,33 day ahead cum death,2020-06-20,09,point,,4550.5
8063,2020-05-18,34 day ahead cum death,2020-06-21,09,point,,4570.0
8087,2020-05-18,35 day ahead cum death,2020-06-22,09,point,,4588.0
8111,2020-05-18,36 day ahead cum death,2020-06-23,09,point,,4605.0
8135,2020-05-18,37 day ahead cum death,2020-06-24,09,point,,4620.0
8159,2020-05-18,38 day ahead cum death,2020-06-25,09,point,,4636.0
8183,2020-05-18,39 day ahead cum death,2020-06-26,09,point,,4650.5
8207,2020-05-18,40 day ahead cum death,2020-06-27,09,point,,4667.0
8231,2020-05-18,41 day ahead cum death,2020-06-28,09,point,,4680.5
8255,2020-05-18,42 day ahead cum death,2020-06-29,09,point,,4694.5
8279,2020-05-18,0 day ahead cum death,2020-05-18,10,point,,293.5
8303,2020-05-18,1 day ahead cum death,2020-05-19,10,point,,302.0
8327,2020-05-18,2 day ahead cum death,2020-05-20,10,point,,310.0
8351,2020-05-18,3 day ahead cum death,2020-05-21,10,point,,319.0
8375,2020-05-18,4 day ahead cum death,2020-05-22,10,point,,328.0
8399,2020-05-18,5 day ahead cum death,2020-05-23,10,point,,336.0
8423,2020-05-18,6 day ahead cum death,2020-05-24,10,point,,344.0
8447,2020-05-18,7 day ahead cum death,2020-05-25,10,point,,354.0
8471,2020-05-18,8 day ahead cum death,2020-05-26,10,point,,362.0
8495,2020-05-18,9 day ahead cum death,2020-05-27,10,point,,371.0
8519,2020-05-18,10 day ahead cum death,2020-05-28,10,point,,380.0
8543,2020-05-18,11 day ahead cum death,2020-05-29,10,point,,389.0
8567,2020-05-18,12 day ahead cum death,2020-05-30,10,point,,398.0
8591,2020-05-18,13 day ahead cum death,2020-05-31,10,point,,406.0
8615,2020-05-18,14 day ahead cum death,2020-06-01,10,point,,416.0
8639,2020-05-18,15 day ahead cum death,2020-06-02,10,point,,424.0
8663,2020-05-18,16 day ahead cum death,2020-06-03,10,point,,433.5
8687,2020-05-18,17 day ahead cum death,2020-06-04,10,point,,442.0
8711,2020-05-18,18 day ahead cum death,2020-06-05,10,point,,452.0
8735,2020-05-18,19 day ahead cum death,2020-06-06,10,point,,460.0
8759,2020-05-18,20 day ahead cum death,2020-06-07,10,point,,468.0
8783,2020-05-18,21 day ahead cum death,2020-06-08,10,point,,478.0
8807,2020-05-18,22 day ahead cum death,2020-06-09,10,point,,488.0
8831,2020-05-18,23 day ahead cum death,2020-06-10,10,point,,498.0
8855,2020-05-18,24 day ahead cum death,2020-06-11,10,point,,506.0
8879,2020-05-18,25 day ahead cum death,2020-06-12,10,point,,515.0
8903,2020-05-18,26 day ahead cum death,2020-06-13,10,point,,524.0
8927,2020-05-18,27 day ahead cum death,2020-06-14,10,point,,532.0
8951,2020-05-18,28 day ahead cum death,2020-06-15,10,point,,541.5
8975,2020-05-18,29 day ahead cum death,2020-06-16,10,point,,550.0
8999,2020-05-18,30 day ahead cum death,2020-06-17,10,point,,559.0
9023,2020-05-18,31 day ahead cum death,2020-06-18,10,point,,568.0
9047,2020-05-18,32 day ahead cum death,2020-06-19,10,point,,576.0
9071,2020-05-18,33 day ahead cum death,2020-06-20,10,point,,586.0
9095,2020-05-18,34 day ahead cum death,2020-06-21,10,point,,594.5
9119,2020-05-18,35 day ahead cum death,2020-06-22,10,point,,604.0
9143,2020-05-18,36 day ahead cum death,2020-06-23,10,point,,612.5
9167,2020-05-18,37 day ahead cum death,2020-06-24,10,point,,620.5
9191,2020-05-18,38 day ahead cum death,2020-06-25,10,point,,630.0
