,location,target,type,quantile,forecast_date,target_end_date,value
1956,15,1 wk ahead cum death,point,,2020-04-27,2020-05-02,16.94089490268432
1980,15,2 wk ahead inc death,point,,2020-04-27,2020-05-09,3.2139213179182926
2004,15,2 wk ahead cum death,point,,2020-04-27,2020-05-09,20.111035346782803
2028,15,3 wk ahead inc death,point,,2020-04-27,2020-05-16,2.5587516050232417
2052,15,3 wk ahead cum death,point,,2020-04-27,2020-05-16,22.702422154744035
2076,15,4 wk ahead inc death,point,,2020-04-27,2020-05-23,1.9995122804398413
2100,15,4 wk ahead cum death,point,,2020-04-27,2020-05-23,24.70638750429039
2124,19,1 wk ahead inc death,point,,2020-04-27,2020-05-02,24.65926195109393
2148,19,1 wk ahead cum death,point,,2020-04-27,2020-05-02,136.65926195109392
2172,19,2 wk ahead inc death,point,,2020-04-27,2020-05-09,19.82114940416261
2196,19,2 wk ahead cum death,point,,2020-04-27,2020-05-09,156.24887229625728
2220,19,3 wk ahead inc death,point,,2020-04-27,2020-05-16,15.946314788917846
2244,19,3 wk ahead cum death,point,,2020-04-27,2020-05-16,171.71659471733682
2268,19,4 wk ahead inc death,point,,2020-04-27,2020-05-23,12.454245483600113
2292,19,4 wk ahead cum death,point,,2020-04-27,2020-05-23,184.3043618298841
2316,16,1 wk ahead inc death,point,,2020-04-27,2020-05-02,12.633700550609547
2340,16,1 wk ahead cum death,point,,2020-04-27,2020-05-02,68.63370055060955
2364,16,2 wk ahead inc death,point,,2020-04-27,2020-05-09,10.36759264881668
2388,16,2 wk ahead cum death,point,,2020-04-27,2020-05-09,79.0463710893427
2412,16,3 wk ahead inc death,point,,2020-04-27,2020-05-16,8.513790213499604
2436,16,3 wk ahead cum death,point,,2020-04-27,2020-05-16,87.4623397481066
2460,16,4 wk ahead inc death,point,,2020-04-27,2020-05-23,6.755963749374953
2484,16,4 wk ahead cum death,point,,2020-04-27,2020-05-23,94.42651236371228
2508,17,1 wk ahead inc death,point,,2020-04-27,2020-05-02,297.5988286550095
2532,17,1 wk ahead cum death,point,,2020-04-27,2020-05-02,2172.5988286550087
2556,17,2 wk ahead inc death,point,,2020-04-27,2020-05-09,235.67270755249862
2580,17,2 wk ahead cum death,point,,2020-04-27,2020-05-09,2405.764407378115
2604,17,3 wk ahead inc death,point,,2020-04-27,2020-05-16,183.13762312385688
2628,17,3 wk ahead cum death,point,,2020-04-27,2020-05-16,2586.8657005180467
2652,17,4 wk ahead inc death,point,,2020-04-27,2020-05-23,140.09768753688329
2676,17,4 wk ahead cum death,point,,2020-04-27,2020-05-23,2725.723160762208
2700,18,1 wk ahead inc death,point,,2020-04-27,2020-05-02,141.2872422371304
2724,18,1 wk ahead cum death,point,,2020-04-27,2020-05-02,927.2872422371304
2748,18,2 wk ahead inc death,point,,2020-04-27,2020-05-09,112.30757886182792
2772,18,2 wk ahead cum death,point,,2020-04-27,2020-05-09,1040.7784838856192
2796,18,3 wk ahead inc death,point,,2020-04-27,2020-05-16,87.64892664200823
2820,18,3 wk ahead cum death,point,,2020-04-27,2020-05-16,1128.2988150510816
2844,18,4 wk ahead inc death,point,,2020-04-27,2020-05-23,68.35468383517102
2868,18,4 wk ahead cum death,point,,2020-04-27,2020-05-23,1197.2908554332914
2892,20,1 wk ahead inc death,point,,2020-04-27,2020-05-02,33.488416047055374
2916,20,1 wk ahead cum death,point,,2020-04-27,2020-05-02,153.48841604705538
2940,20,2 wk ahead inc death,point,,2020-04-27,2020-05-09,27.723310637968936
2964,20,2 wk ahead cum death,point,,2020-04-27,2020-05-09,180.61787394770482
2988,20,3 wk ahead inc death,point,,2020-04-27,2020-05-16,22.22602677346711
3012,20,3 wk ahead cum death,point,,2020-04-27,2020-05-16,203.24499803909939
3036,20,4 wk ahead inc death,point,,2020-04-27,2020-05-23,17.69633822140898
3060,20,4 wk ahead cum death,point,,2020-04-27,2020-05-23,221.5891193894215
3084,21,1 wk ahead inc death,point,,2020-04-27,2020-05-02,44.20192644465914
3108,21,1 wk ahead cum death,point,,2020-04-27,2020-05-02,249.2019264446592
3132,21,2 wk ahead inc death,point,,2020-04-27,2020-05-09,36.97298584429719
3156,21,2 wk ahead cum death,point,,2020-04-27,2020-05-09,286.51638166907367
3180,21,3 wk ahead inc death,point,,2020-04-27,2020-05-16,29.116653559057355
3204,21,3 wk ahead cum death,point,,2020-04-27,2020-05-16,316.69639516149743
3228,21,4 wk ahead inc death,point,,2020-04-27,2020-05-23,22.50308055878095
3252,21,4 wk ahead cum death,point,,2020-04-27,2020-05-23,340.24307208529603
3276,22,1 wk ahead inc death,point,,2020-04-27,2020-05-02,232.80772751138505
3300,22,1 wk ahead cum death,point,,2020-04-27,2020-05-02,1939.8077275113849
3324,22,2 wk ahead inc death,point,,2020-04-27,2020-05-09,161.8712576649088
3348,22,2 wk ahead cum death,point,,2020-04-27,2020-05-09,2102.732166272768
3372,22,3 wk ahead inc death,point,,2020-04-27,2020-05-16,111.70546626124514
3396,22,3 wk ahead cum death,point,,2020-04-27,2020-05-16,2214.1672587297344
3420,22,4 wk ahead inc death,point,,2020-04-27,2020-05-23,77.86393372464798
3444,22,4 wk ahead cum death,point,,2020-04-27,2020-05-23,2289.5735568608234
3468,25,1 wk ahead inc death,point,,2020-04-27,2020-05-02,267.0422363912604
3492,25,1 wk ahead cum death,point,,2020-04-27,2020-05-02,2997.0422363912603
3516,25,2 wk ahead inc death,point,,2020-04-27,2020-05-09,203.083987828494
3540,25,2 wk ahead cum death,point,,2020-04-27,2020-05-09,3199.804846664501
3564,25,3 wk ahead inc death,point,,2020-04-27,2020-05-16,151.33118830612938
3588,25,3 wk ahead cum death,point,,2020-04-27,2020-05-16,3350.921076349787
3612,25,4 wk ahead inc death,point,,2020-04-27,2020-05-23,112.59084200224888
3636,25,4 wk ahead cum death,point,,2020-04-27,2020-05-23,3463.527956086314
3660,24,1 wk ahead inc death,point,,2020-04-27,2020-05-02,124.55001731803816
3684,24,1 wk ahead cum death,point,,2020-04-27,2020-05-02,999.5500173180382
3708,24,2 wk ahead inc death,point,,2020-04-27,2020-05-09,103.55763228898223
3732,24,2 wk ahead cum death,point,,2020-04-27,2020-05-09,1103.0594787838704
3756,24,3 wk ahead inc death,point,,2020-04-27,2020-05-16,83.51555115741994
3780,24,3 wk ahead cum death,point,,2020-04-27,2020-05-16,1187.4806049357342
3804,24,4 wk ahead inc death,point,,2020-04-27,2020-05-23,65.82163301729845
3828,24,4 wk ahead cum death,point,,2020-04-27,2020-05-23,1254.4175634254989
3852,23,1 wk ahead inc death,point,,2020-04-27,2020-05-02,10.387781267294931
3876,23,1 wk ahead cum death,point,,2020-04-27,2020-05-02,57.38778126729493
3900,23,2 wk ahead inc death,point,,2020-04-27,2020-05-09,8.524234408363355
3924,23,2 wk ahead cum death,point,,2020-04-27,2020-05-09,65.74179450874814
3948,23,3 wk ahead inc death,point,,2020-04-27,2020-05-16,6.8604433120500765
3972,23,3 wk ahead cum death,point,,2020-04-27,2020-05-16,72.60330252593013
3996,23,4 wk ahead inc death,point,,2020-04-27,2020-05-23,5.382397081715304
4020,23,4 wk ahead cum death,point,,2020-04-27,2020-05-23,77.83182499131867
4044,26,1 wk ahead inc death,point,,2020-04-27,2020-05-02,596.4759271978575
4068,26,1 wk ahead cum death,point,,2020-04-27,2020-05-02,3751.475927197857
4092,26,2 wk ahead inc death,point,,2020-04-27,2020-05-09,449.75863042396446
4116,26,2 wk ahead cum death,point,,2020-04-27,2020-05-09,4206.877943117971
4140,26,3 wk ahead inc death,point,,2020-04-27,2020-05-16,330.4207430692221
4164,26,3 wk ahead cum death,point,,2020-04-27,2020-05-16,4538.905246077387
4188,26,4 wk ahead inc death,point,,2020-04-27,2020-05-23,238.45520520740268
4212,26,4 wk ahead cum death,point,,2020-04-27,2020-05-23,4779.897628580353
4236,27,1 wk ahead inc death,point,,2020-04-27,2020-05-02,37.06775670198103
4260,27,1 wk ahead cum death,point,,2020-04-27,2020-05-02,281.067756701981
4284,27,2 wk ahead inc death,point,,2020-04-27,2020-05-09,29.876615160940844
4308,27,2 wk ahead cum death,point,,2020-04-27,2020-05-09,310.657551711839
4332,27,3 wk ahead inc death,point,,2020-04-27,2020-05-16,23.869847980702147
4356,27,3 wk ahead cum death,point,,2020-04-27,2020-05-16,334.3732223364978
4380,27,4 wk ahead inc death,point,,2020-04-27,2020-05-23,18.918871822819824
4404,27,4 wk ahead cum death,point,,2020-04-27,2020-05-23,353.02589910071737
4428,29,1 wk ahead inc death,point,,2020-04-27,2020-05-02,115.54063341812258
4452,29,1 wk ahead cum death,point,,2020-04-27,2020-05-02,396.54063341812264
4476,29,2 wk ahead inc death,point,,2020-04-27,2020-05-09,91.7109229827828
4500,29,2 wk ahead cum death,point,,2020-04-27,2020-05-09,488.3567269367649
4524,29,3 wk ahead inc death,point,,2020-04-27,2020-05-16,70.36155410898111
4548,29,3 wk ahead cum death,point,,2020-04-27,2020-05-16,558.5635286435083
4572,29,4 wk ahead inc death,point,,2020-04-27,2020-05-23,53.75924606632224
4596,29,4 wk ahead cum death,point,,2020-04-27,2020-05-23,609.4648616887159
4620,28,1 wk ahead inc death,point,,2020-04-27,2020-05-02,72.62060592014791
4644,28,1 wk ahead cum death,point,,2020-04-27,2020-05-02,293.6206059201478
4668,28,2 wk ahead inc death,point,,2020-04-27,2020-05-09,57.42559202742233
4692,28,2 wk ahead cum death,point,,2020-04-27,2020-05-09,350.65759183987427
4716,28,3 wk ahead inc death,point,,2020-04-27,2020-05-16,46.8738213010537
4740,28,3 wk ahead cum death,point,,2020-04-27,2020-05-16,395.26803602310684
4764,28,4 wk ahead inc death,point,,2020-04-27,2020-05-23,37.955351833737424
4788,28,4 wk ahead cum death,point,,2020-04-27,2020-05-23,430.7960176556369
4812,30,1 wk ahead inc death,point,,2020-04-27,2020-05-02,3.776364115659837
4836,30,1 wk ahead cum death,point,,2020-04-27,2020-05-02,17.776364115659835
4860,30,2 wk ahead inc death,point,,2020-04-27,2020-05-09,3.106975586274687
4884,30,2 wk ahead cum death,point,,2020-04-27,2020-05-09,20.92327567104737
4908,30,3 wk ahead inc death,point,,2020-04-27,2020-05-16,2.4979049798631072
4932,30,3 wk ahead cum death,point,,2020-04-27,2020-05-16,23.42812611899601
4956,30,4 wk ahead inc death,point,,2020-04-27,2020-05-23,1.9830104128074653
4980,30,4 wk ahead cum death,point,,2020-04-27,2020-05-23,25.39269225090151
5004,37,1 wk ahead inc death,point,,2020-04-27,2020-05-02,59.03496159084934
5028,37,1 wk ahead cum death,point,,2020-04-27,2020-05-02,364.0349615908493
5052,37,2 wk ahead inc death,point,,2020-04-27,2020-05-09,48.48758399587036
5076,37,2 wk ahead cum death,point,,2020-04-27,2020-05-09,412.35393614553885
5100,37,3 wk ahead inc death,point,,2020-04-27,2020-05-16,39.24342578982071
5124,37,3 wk ahead cum death,point,,2020-04-27,2020-05-16,451.5053694014765
5148,37,4 wk ahead inc death,point,,2020-04-27,2020-05-23,31.33542157789649
5172,37,4 wk ahead cum death,point,,2020-04-27,2020-05-23,482.8643948901091
5196,38,1 wk ahead inc death,point,,2020-04-27,2020-05-02,4.589327747711309
5220,38,1 wk ahead cum death,point,,2020-04-27,2020-05-02,20.58932774771131
5244,38,2 wk ahead inc death,point,,2020-04-27,2020-05-09,3.802373387365905
5268,38,2 wk ahead cum death,point,,2020-04-27,2020-05-09,24.43110854180912
5292,38,3 wk ahead inc death,point,,2020-04-27,2020-05-16,3.0362513905187583
5316,38,3 wk ahead cum death,point,,2020-04-27,2020-05-16,27.54209143752461
5340,38,4 wk ahead inc death,point,,2020-04-27,2020-05-23,2.38403927231716
5364,38,4 wk ahead cum death,point,,2020-04-27,2020-05-23,29.989166940474075
5388,31,1 wk ahead inc death,point,,2020-04-27,2020-05-02,11.95260375106634
5412,31,1 wk ahead cum death,point,,2020-04-27,2020-05-02,61.95260375106634
5436,31,2 wk ahead inc death,point,,2020-04-27,2020-05-09,9.728533391328998
5460,31,2 wk ahead cum death,point,,2020-04-27,2020-05-09,71.69411309734144
5484,31,3 wk ahead inc death,point,,2020-04-27,2020-05-16,7.649920343781979
5508,31,3 wk ahead cum death,point,,2020-04-27,2020-05-16,79.32278175697266
5532,31,4 wk ahead inc death,point,,2020-04-27,2020-05-23,6.060425179877452
5556,31,4 wk ahead cum death,point,,2020-04-27,2020-05-23,85.20012634760583
5580,33,1 wk ahead inc death,point,,2020-04-27,2020-05-02,12.181007138860178
5604,33,1 wk ahead cum death,point,,2020-04-27,2020-05-02,65.18100713886017
5628,33,2 wk ahead inc death,point,,2020-04-27,2020-05-09,9.705583414486536
5652,33,2 wk ahead cum death,point,,2020-04-27,2020-05-09,74.9002143802634
5676,33,3 wk ahead inc death,point,,2020-04-27,2020-05-16,7.709771937934871
5700,33,3 wk ahead cum death,point,,2020-04-27,2020-05-16,82.45569529785232
5724,33,4 wk ahead inc death,point,,2020-04-27,2020-05-23,6.129542566734939
5748,33,4 wk ahead cum death,point,,2020-04-27,2020-05-23,88.32753055142393
5772,35,1 wk ahead inc death,point,,2020-04-27,2020-05-02,16.728026600945597
5796,35,1 wk ahead cum death,point,,2020-04-27,2020-05-02,109.72802660094558
5820,35,2 wk ahead inc death,point,,2020-04-27,2020-05-09,13.72927495174468
5844,35,2 wk ahead cum death,point,,2020-04-27,2020-05-09,123.51452278868723
5868,35,3 wk ahead inc death,point,,2020-04-27,2020-05-16,11.017800597933777
5892,35,3 wk ahead cum death,point,,2020-04-27,2020-05-16,134.53502578327914
5916,35,4 wk ahead inc death,point,,2020-04-27,2020-05-23,8.627101877185112
5940,35,4 wk ahead cum death,point,,2020-04-27,2020-05-23,143.16212766046425
5964,32,1 wk ahead inc death,point,,2020-04-27,2020-05-02,49.61368727063612
5988,32,1 wk ahead cum death,point,,2020-04-27,2020-05-02,254.6136872706361
6012,32,2 wk ahead inc death,point,,2020-04-27,2020-05-09,38.79606240566191
6036,32,2 wk ahead cum death,point,,2020-04-27,2020-05-09,294.0986091199909
6060,32,3 wk ahead inc death,point,,2020-04-27,2020-05-16,29.448562134810125
6084,32,3 wk ahead cum death,point,,2020-04-27,2020-05-16,324.04300624714483
6108,32,4 wk ahead inc death,point,,2020-04-27,2020-05-23,22.37186531635102
6132,32,4 wk ahead cum death,point,,2020-04-27,2020-05-23,345.13744442102995
6156,36,1 wk ahead inc death,point,,2020-04-27,2020-05-02,1975.5840442488293
6180,36,1 wk ahead cum death,point,,2020-04-27,2020-05-02,23984.584044248837
6204,36,2 wk ahead inc death,point,,2020-04-27,2020-05-09,1389.710558499692
6228,36,2 wk ahead cum death,point,,2020-04-27,2020-05-09,25388.204561020786
6252,36,3 wk ahead inc death,point,,2020-04-27,2020-05-16,906.5780989507382
6276,36,3 wk ahead cum death,point,,2020-04-27,2020-05-16,26362.097386804395
6300,36,4 wk ahead inc death,point,,2020-04-27,2020-05-23,586.1280820540351
6324,36,4 wk ahead cum death,point,,2020-04-27,2020-05-23,26991.957379521158
6348,39,1 wk ahead inc death,point,,2020-04-27,2020-05-02,118.39912576628387
6372,39,1 wk ahead cum death,point,,2020-04-27,2020-05-02,829.3991257662839
6396,39,2 wk ahead inc death,point,,2020-04-27,2020-05-09,98.7129903945293
6420,39,2 wk ahead cum death,point,,2020-04-27,2020-05-09,929.3035697037177
6444,39,3 wk ahead inc death,point,,2020-04-27,2020-05-16,78.00030305568164
6468,39,3 wk ahead cum death,point,,2020-04-27,2020-05-16,1012.36640631535
6492,39,4 wk ahead inc death,point,,2020-04-27,2020-05-23,62.06325546275788
6516,39,4 wk ahead cum death,point,,2020-04-27,2020-05-23,1078.034140179803
6540,40,1 wk ahead inc death,point,,2020-04-27,2020-05-02,70.85286595207623
6564,40,1 wk ahead cum death,point,,2020-04-27,2020-05-02,264.8528659520763
6588,40,2 wk ahead inc death,point,,2020-04-27,2020-05-09,59.26668243225738
6612,40,2 wk ahead cum death,point,,2020-04-27,2020-05-09,324.56310339492217
6636,40,3 wk ahead inc death,point,,2020-04-27,2020-05-16,47.922958057672346
6660,40,3 wk ahead cum death,point,,2020-04-27,2020-05-16,372.8319140990242
6684,40,4 wk ahead inc death,point,,2020-04-27,2020-05-23,38.23640239869229
6708,40,4 wk ahead cum death,point,,2020-04-27,2020-05-23,412.3395295666948
6732,41,1 wk ahead inc death,point,,2020-04-27,2020-05-02,19.44812087903818
6756,41,1 wk ahead cum death,point,,2020-04-27,2020-05-02,106.4481208790382
6780,41,2 wk ahead inc death,point,,2020-04-27,2020-05-09,16.217907863258098
6804,41,2 wk ahead cum death,point,,2020-04-27,2020-05-09,122.47807281603626
6828,41,3 wk ahead inc death,point,,2020-04-27,2020-05-16,13.082039528860006
6852,41,3 wk ahead cum death,point,,2020-04-27,2020-05-16,135.52323383555571
6876,41,4 wk ahead inc death,point,,2020-04-27,2020-05-23,10.350242365235703
6900,41,4 wk ahead cum death,point,,2020-04-27,2020-05-23,146.22135708775969
6924,44,1 wk ahead inc death,point,,2020-04-27,2020-05-02,41.380361482426025
6948,44,1 wk ahead cum death,point,,2020-04-27,2020-05-02,256.380361482426
6972,44,2 wk ahead inc death,point,,2020-04-27,2020-05-09,32.6990141929356
6996,44,2 wk ahead cum death,point,,2020-04-27,2020-05-09,288.57972881184895
7020,44,3 wk ahead inc death,point,,2020-04-27,2020-05-16,25.007989113543008
7044,44,3 wk ahead cum death,point,,2020-04-27,2020-05-16,313.2179694788998
7068,44,4 wk ahead inc death,point,,2020-04-27,2020-05-23,19.16449004524495
7092,44,4 wk ahead cum death,point,,2020-04-27,2020-05-23,331.98847902102204
7116,45,1 wk ahead inc death,point,,2020-04-27,2020-05-02,64.90065182588866
7140,45,1 wk ahead cum death,point,,2020-04-27,2020-05-02,230.90065182588864
7164,45,2 wk ahead inc death,point,,2020-04-27,2020-05-09,53.55700855636621
7188,45,2 wk ahead cum death,point,,2020-04-27,2020-05-09,285.47850959546
7212,45,3 wk ahead inc death,point,,2020-04-27,2020-05-16,41.63315918006104
7236,45,3 wk ahead cum death,point,,2020-04-27,2020-05-16,328.8948572354743
7260,45,4 wk ahead inc death,point,,2020-04-27,2020-05-23,32.25282156059343
7284,45,4 wk ahead cum death,point,,2020-04-27,2020-05-23,360.3248459777952
7308,46,1 wk ahead inc death,point,,2020-04-27,2020-05-02,8.993016357456085
7332,46,1 wk ahead cum death,point,,2020-04-27,2020-05-02,18.993016357456085
7356,46,2 wk ahead inc death,point,,2020-04-27,2020-05-09,7.32501523214416
7380,46,2 wk ahead cum death,point,,2020-04-27,2020-05-09,26.33175599193025
7404,46,3 wk ahead inc death,point,,2020-04-27,2020-05-16,5.7705760490373565
7428,46,3 wk ahead cum death,point,,2020-04-27,2020-05-16,32.339470076338465
7452,46,4 wk ahead inc death,point,,2020-04-27,2020-05-23,4.43451657306187
7476,46,4 wk ahead cum death,point,,2020-04-27,2020-05-23,36.38584409228449
7500,47,1 wk ahead inc death,point,,2020-04-27,2020-05-02,80.47537983450314
7524,47,1 wk ahead cum death,point,,2020-04-27,2020-05-02,257.4753798345032
7548,47,2 wk ahead inc death,point,,2020-04-27,2020-05-09,65.80554727798483
7572,47,2 wk ahead cum death,point,,2020-04-27,2020-05-09,323.1262395244224
7596,47,3 wk ahead inc death,point,,2020-04-27,2020-05-16,52.4534586085266
7620,47,3 wk ahead cum death,point,,2020-04-27,2020-05-16,375.7095955030802
7644,47,4 wk ahead inc death,point,,2020-04-27,2020-05-23,41.8150971595741
7668,47,4 wk ahead cum death,point,,2020-04-27,2020-05-23,415.82438029306013
7692,48,1 wk ahead inc death,point,,2020-04-27,2020-05-02,212.463977829118
7716,48,1 wk ahead cum death,point,,2020-04-27,2020-05-02,850.463977829118
7740,48,2 wk ahead inc death,point,,2020-04-27,2020-05-09,176.83721453258258
7764,48,2 wk ahead cum death,point,,2020-04-27,2020-05-09,1027.4230211818754
7788,48,3 wk ahead inc death,point,,2020-04-27,2020-05-16,142.21784834592938
7812,48,3 wk ahead cum death,point,,2020-04-27,2020-05-16,1170.602380866705
7836,48,4 wk ahead inc death,point,,2020-04-27,2020-05-23,112.08897098803156
7860,48,4 wk ahead cum death,point,,2020-04-27,2020-05-23,1286.8165225028115
7884,49,1 wk ahead inc death,point,,2020-04-27,2020-05-02,11.501374841455707
7908,49,1 wk ahead cum death,point,,2020-04-27,2020-05-02,52.50137484145571
7932,49,2 wk ahead inc death,point,,2020-04-27,2020-05-09,9.505627608874656
7956,49,2 wk ahead cum death,point,,2020-04-27,2020-05-09,62.06077407531228
7980,49,3 wk ahead inc death,point,,2020-04-27,2020-05-16,7.6513357822038675
8004,49,3 wk ahead cum death,point,,2020-04-27,2020-05-16,69.74402826436899
8028,49,4 wk ahead inc death,point,,2020-04-27,2020-05-23,6.090432893078103
8052,49,4 wk ahead cum death,point,,2020-04-27,2020-05-23,75.92200290543745
8076,51,1 wk ahead inc death,point,,2020-04-27,2020-05-02,84.74256934358624
8100,51,1 wk ahead cum death,point,,2020-04-27,2020-05-02,521.7425693435862
8124,51,2 wk ahead inc death,point,,2020-04-27,2020-05-09,68.83681196692179
8148,51,2 wk ahead cum death,point,,2020-04-27,2020-05-09,591.004030599336
8172,51,3 wk ahead inc death,point,,2020-04-27,2020-05-16,54.64997256277083
8196,51,3 wk ahead cum death,point,,2020-04-27,2020-05-16,645.386853217816
8220,51,4 wk ahead inc death,point,,2020-04-27,2020-05-23,42.013154223079546
8244,51,4 wk ahead cum death,point,,2020-04-27,2020-05-23,687.5627731307663
8268,50,1 wk ahead inc death,point,,2020-04-27,2020-05-02,13.387537816489921
8292,50,1 wk ahead cum death,point,,2020-04-27,2020-05-02,59.387537816489925
8316,50,2 wk ahead inc death,point,,2020-04-27,2020-05-09,11.202186532811153
8340,50,2 wk ahead cum death,point,,2020-04-27,2020-05-09,70.354397253363
8364,50,3 wk ahead inc death,point,,2020-04-27,2020-05-16,9.015246946927974
8388,50,3 wk ahead cum death,point,,2020-04-27,2020-05-16,79.83505595116802
8412,50,4 wk ahead inc death,point,,2020-04-27,2020-05-23,7.032721152623582
8436,50,4 wk ahead cum death,point,,2020-04-27,2020-05-23,87.558903688744
8460,53,1 wk ahead inc death,point,,2020-04-27,2020-05-02,163.1554463338401
8484,53,1 wk ahead cum death,point,,2020-04-27,2020-05-02,900.15544633384
8508,53,2 wk ahead inc death,point,,2020-04-27,2020-05-09,132.20356023087677
8532,53,2 wk ahead cum death,point,,2020-04-27,2020-05-09,1031.8535191568021
8556,53,3 wk ahead inc death,point,,2020-04-27,2020-05-16,101.62746104524132
8580,53,3 wk ahead cum death,point,,2020-04-27,2020-05-16,1139.7166275180718
8604,53,4 wk ahead inc death,point,,2020-04-27,2020-05-23,75.80417346934202
8628,53,4 wk ahead cum death,point,,2020-04-27,2020-05-23,1220.5454832280652
8652,55,1 wk ahead inc death,point,,2020-04-27,2020-05-02,69.05943186522714
8676,55,1 wk ahead cum death,point,,2020-04-27,2020-05-02,335.0594318652271
8700,55,2 wk ahead inc death,point,,2020-04-27,2020-05-09,55.818417642372786
8724,55,2 wk ahead cum death,point,,2020-04-27,2020-05-09,390.9826255737445
8748,55,3 wk ahead inc death,point,,2020-04-27,2020-05-16,44.1059019622685
8772,55,3 wk ahead cum death,point,,2020-04-27,2020-05-16,435.88372737296754
8796,55,4 wk ahead inc death,point,,2020-04-27,2020-05-23,34.46661882609584
8820,55,4 wk ahead cum death,point,,2020-04-27,2020-05-23,470.56305802846606
8844,54,1 wk ahead inc death,point,,2020-04-27,2020-05-02,7.357913374221808
8868,54,1 wk ahead cum death,point,,2020-04-27,2020-05-02,39.35791337422181
8892,54,2 wk ahead inc death,point,,2020-04-27,2020-05-09,6.584935590163479
8916,54,2 wk ahead cum death,point,,2020-04-27,2020-05-09,46.222006363343276
8940,54,3 wk ahead inc death,point,,2020-04-27,2020-05-16,5.7764406285728125
8964,54,3 wk ahead cum death,point,,2020-04-27,2020-05-16,51.998446991916076
8988,54,4 wk ahead inc death,point,,2020-04-27,2020-05-23,5.154451754078528
9012,54,4 wk ahead cum death,point,,2020-04-27,2020-05-23,56.92776180916016
9036,56,1 wk ahead inc death,point,,2020-04-27,2020-05-02,1.0261475357583298
9060,56,1 wk ahead cum death,point,,2020-04-27,2020-05-02,8.02614753575833
9084,56,2 wk ahead inc death,point,,2020-04-27,2020-05-09,0.8388570002545351
9108,56,2 wk ahead cum death,point,,2020-04-27,2020-05-09,8.880487495150144
9132,56,3 wk ahead inc death,point,,2020-04-27,2020-05-16,0.6710684942581423
9156,56,3 wk ahead cum death,point,,2020-04-27,2020-05-16,9.549335798098854
9180,56,4 wk ahead inc death,point,,2020-04-27,2020-05-23,0.5244927604207614
9204,56,4 wk ahead cum death,point,,2020-04-27,2020-05-23,10.069970479655137
9228,US,1 wk ahead inc death,point,,2020-04-27,2020-05-02,9274.255645206507
9252,US,1 wk ahead cum death,point,,2020-04-27,2020-05-02,63029.2556452065
9276,US,2 wk ahead inc death,point,,2020-04-27,2020-05-09,7118.407995414441
9300,US,2 wk ahead cum death,point,,2020-04-27,2020-05-09,70155.52459074596
9324,US,3 wk ahead inc death,point,,2020-04-27,2020-05-16,5355.9581870621805
9348,US,3 wk ahead cum death,point,,2020-04-27,2020-05-16,75509.28775000885
9372,US,4 wk ahead inc death,point,,2020-04-27,2020-05-23,3981.789461791329
9396,US,4 wk ahead cum death,point,,2020-04-27,2020-05-23,79493.32300917103
12,02,1 wk ahead inc death,point,,2020-05-04,2020-05-09,1.9867116999999999
36,02,1 wk ahead cum death,point,,2020-05-04,2020-05-09,10.986711699999999
60,02,2 wk ahead inc death,point,,2020-05-04,2020-05-16,2.0681887
84,02,2 wk ahead cum death,point,,2020-05-04,2020-05-16,13.066659800000002
108,02,3 wk ahead inc death,point,,2020-05-04,2020-05-23,2.1438672999999997
132,02,3 wk ahead cum death,point,,2020-05-04,2020-05-23,15.239772599999998
156,02,4 wk ahead inc death,point,,2020-05-04,2020-05-30,2.2096128000000004
180,02,4 wk ahead cum death,point,,2020-05-04,2020-05-30,17.497086499999998
204,01,1 wk ahead inc death,point,,2020-05-04,2020-05-09,72.89457615079849
228,01,1 wk ahead cum death,point,,2020-05-04,2020-05-09,360.8945761507985
252,01,2 wk ahead inc death,point,,2020-05-04,2020-05-16,67.94828241194625
276,01,2 wk ahead cum death,point,,2020-05-04,2020-05-16,429.11466047224434
300,01,3 wk ahead inc death,point,,2020-05-04,2020-05-23,62.613489839158106
324,01,3 wk ahead cum death,point,,2020-05-04,2020-05-23,491.78325756448083
348,01,4 wk ahead inc death,point,,2020-05-04,2020-05-30,56.914714295267146
372,01,4 wk ahead cum death,point,,2020-05-04,2020-05-30,548.6190559298432
396,05,1 wk ahead inc death,point,,2020-05-04,2020-05-09,22.4242292226954
420,05,1 wk ahead cum death,point,,2020-05-04,2020-05-09,94.4242292226954
444,05,2 wk ahead inc death,point,,2020-05-04,2020-05-16,27.80782063109966
468,05,2 wk ahead cum death,point,,2020-05-04,2020-05-16,122.18123062010763
492,05,3 wk ahead inc death,point,,2020-05-04,2020-05-23,34.84703494920027
516,05,3 wk ahead cum death,point,,2020-05-04,2020-05-23,156.97035128828884
540,05,4 wk ahead inc death,point,,2020-05-04,2020-05-30,43.236588682962044
564,05,4 wk ahead cum death,point,,2020-05-04,2020-05-30,200.5356361850357
588,04,1 wk ahead inc death,point,,2020-05-04,2020-05-09,69.34986480358127
612,04,1 wk ahead cum death,point,,2020-05-04,2020-05-09,399.34986480358117
636,04,2 wk ahead inc death,point,,2020-05-04,2020-05-16,60.67004293883978
660,04,2 wk ahead cum death,point,,2020-05-04,2020-05-16,460.16462970544717
684,04,3 wk ahead inc death,point,,2020-05-04,2020-05-23,52.18485345821922
708,04,3 wk ahead cum death,point,,2020-05-04,2020-05-23,512.6465852871352
