location,target,type,quantile,forecast_date,target_end_date,value
25,1 wk ahead inc death,point,,2020-05-08,2020-05-16,653
25,2 wk ahead inc death,point,,2020-05-08,2020-05-23,544
25,3 wk ahead inc death,point,,2020-05-08,2020-05-30,470
25,4 wk ahead inc death,point,,2020-05-08,2020-06-06,399
25,5 wk ahead inc death,point,,2020-05-08,2020-06-13,307
25,6 wk ahead inc death,point,,2020-05-08,2020-06-20,260
