,forecast_date,target,target_end_date,location,type,quantile,value
67,2020-08-08,1 wk ahead inc case,2020-08-15,2013,point,,3.2872764455525454
68,2020-08-08,1 wk ahead inc case,2020-08-15,2016,point,,2.3558888056488456
69,2020-08-08,1 wk ahead inc case,2020-08-15,2020,point,,347.57587299819437
70,2020-08-08,1 wk ahead inc case,2020-08-15,2050,point,,5.278724526694703
71,2020-08-08,1 wk ahead inc case,2020-08-15,2060,point,,1.3814638093488836
72,2020-08-08,1 wk ahead inc case,2020-08-15,2068,point,,2.673232274944189
73,2020-08-08,1 wk ahead inc case,2020-08-15,2070,point,,2.645312575078001
74,2020-08-08,1 wk ahead inc case,2020-08-15,2090,point,,50.64906366733675
75,2020-08-08,1 wk ahead inc case,2020-08-15,2100,point,,3.0043111903425683
76,2020-08-08,1 wk ahead inc case,2020-08-15,2105,point,,3.208209613858779
77,2020-08-08,1 wk ahead inc case,2020-08-15,2110,point,,18.231065807591364
78,2020-08-08,1 wk ahead inc case,2020-08-15,2122,point,,47.34549763390487
79,2020-08-08,1 wk ahead inc case,2020-08-15,2130,point,,4.0572974482366115
80,2020-08-08,1 wk ahead inc case,2020-08-15,2150,point,,3.4861153243060614
81,2020-08-08,1 wk ahead inc case,2020-08-15,2164,point,,9.447700994105325
82,2020-08-08,1 wk ahead inc case,2020-08-15,2170,point,,51.45733518113866
83,2020-08-08,1 wk ahead inc case,2020-08-15,2180,point,,4.261370151480506
84,2020-08-08,1 wk ahead inc case,2020-08-15,2185,point,,7.1173952169870445
85,2020-08-08,1 wk ahead inc case,2020-08-15,2188,point,,9.02123825409452
86,2020-08-08,1 wk ahead inc case,2020-08-15,2195,point,,2.8293249924058586
87,2020-08-08,1 wk ahead inc case,2020-08-15,2198,point,,5.577800959942888
88,2020-08-08,1 wk ahead inc case,2020-08-15,2220,point,,3.7767710153751537
89,2020-08-08,1 wk ahead inc case,2020-08-15,2230,point,,1.3329977782557645
90,2020-08-08,1 wk ahead inc case,2020-08-15,2240,point,,6.886584155504629
91,2020-08-08,1 wk ahead inc case,2020-08-15,2261,point,,11.613099587660502
92,2020-08-08,1 wk ahead inc case,2020-08-15,2275,point,,5.716641409920968
93,2020-08-08,1 wk ahead inc case,2020-08-15,2282,point,,1.5333493348831149
94,2020-08-08,1 wk ahead inc case,2020-08-15,2290,point,,11.804430978144026
95,2020-08-08,1 wk ahead inc case,2020-08-15,4001,point,,99.3187040655639
96,2020-08-08,1 wk ahead inc case,2020-08-15,4003,point,,115.16194044971417
97,2020-08-08,1 wk ahead inc case,2020-08-15,4005,point,,116.01850287314208
98,2020-08-08,1 wk ahead inc case,2020-08-15,4007,point,,115.45409228498737
99,2020-08-08,1 wk ahead inc case,2020-08-15,4009,point,,62.40782585922897
100,2020-08-08,1 wk ahead inc case,2020-08-15,4011,point,,2.895071077479372
101,2020-08-08,1 wk ahead inc case,2020-08-15,4012,point,,31.724280181186884
102,2020-08-08,1 wk ahead inc case,2020-08-15,4013,point,,5895.624027965474
103,2020-08-08,1 wk ahead inc case,2020-08-15,4015,point,,339.54706374150373
104,2020-08-08,1 wk ahead inc case,2020-08-15,4017,point,,176.02254143655318
105,2020-08-08,1 wk ahead inc case,2020-08-15,4019,point,,2304.023005635958
106,2020-08-08,1 wk ahead inc case,2020-08-15,4021,point,,253.0066663422731
107,2020-08-08,1 wk ahead inc case,2020-08-15,4023,point,,113.81177999568264
108,2020-08-08,1 wk ahead inc case,2020-08-15,4025,point,,269.85068609744303
109,2020-08-08,1 wk ahead inc case,2020-08-15,4027,point,,608.358366103037
110,2020-08-08,1 wk ahead inc case,2020-08-15,5001,point,,20.759465377339442
111,2020-08-08,1 wk ahead inc case,2020-08-15,5003,point,,69.53864456939459
112,2020-08-08,1 wk ahead inc case,2020-08-15,5005,point,,13.296638059636436
113,2020-08-08,1 wk ahead inc case,2020-08-15,5007,point,,313.4318597735746
114,2020-08-08,1 wk ahead inc case,2020-08-15,5009,point,,54.69057818217499
115,2020-08-08,1 wk ahead inc case,2020-08-15,5011,point,,37.97188576804877
116,2020-08-08,1 wk ahead inc case,2020-08-15,5013,point,,8.925634005479104
117,2020-08-08,1 wk ahead inc case,2020-08-15,5015,point,,38.55304826647085
