forecast_date,target,target_end_date,quantile,value,location,type
2021-02-22,30 day ahead inc hosp,2021-03-24,,3.7030201901715727,38,point
2021-02-22,1 day ahead inc hosp,2021-02-23,,19.796353942850143,31,point
2021-02-22,2 day ahead inc hosp,2021-02-24,,21.954471540984954,31,point
2021-02-22,3 day ahead inc hosp,2021-02-25,,19.465074878396297,31,point
2021-02-22,4 day ahead inc hosp,2021-02-26,,18.19660808318152,31,point
2021-02-22,5 day ahead inc hosp,2021-02-27,,15.892286599669061,31,point
2021-02-22,6 day ahead inc hosp,2021-02-28,,14.817807589391265,31,point
2021-02-22,7 day ahead inc hosp,2021-03-01,,22.327306707642432,31,point
2021-02-22,8 day ahead inc hosp,2021-03-02,,20.633014065155717,31,point
2021-02-22,9 day ahead inc hosp,2021-03-03,,22.79124425600851,31,point
2021-02-22,10 day ahead inc hosp,2021-03-04,,20.301902939216358,31,point
2021-02-22,11 day ahead inc hosp,2021-03-05,,19.03346342563228,31,point
2021-02-22,12 day ahead inc hosp,2021-03-06,,16.729155304853336,31,point
2021-02-22,13 day ahead inc hosp,2021-03-07,,15.654682839648776,31,point
2021-02-22,14 day ahead inc hosp,2021-03-08,,23.16418516357005,31,point
2021-02-22,15 day ahead inc hosp,2021-03-09,,21.46989409112221,31,point
2021-02-22,16 day ahead inc hosp,2021-03-10,,23.62812505096627,31,point
2021-02-22,17 day ahead inc hosp,2021-03-11,,21.138784110697426,31,point
2021-02-22,18 day ahead inc hosp,2021-03-12,,19.87034478141661,31,point
2021-02-22,19 day ahead inc hosp,2021-03-13,,17.566036750912517,31,point
2021-02-22,20 day ahead inc hosp,2021-03-14,,16.49156432992617,31,point
2021-02-22,21 day ahead inc hosp,2021-03-15,,24.001066675506372,31,point
2021-02-22,22 day ahead inc hosp,2021-03-16,,22.30677561366754,31,point
2021-02-22,23 day ahead inc hosp,2021-03-17,,24.465006578708078,31,point
2021-02-22,24 day ahead inc hosp,2021-03-18,,21.97566564098466,31,point
2021-02-22,25 day ahead inc hosp,2021-03-19,,20.707226312950727,31,point
2021-02-22,26 day ahead inc hosp,2021-03-20,,18.40291828305737,31,point
2021-02-22,27 day ahead inc hosp,2021-03-21,,17.328445862370177,31,point
2021-02-22,28 day ahead inc hosp,2021-03-22,,24.83794820809691,31,point
2021-02-22,29 day ahead inc hosp,2021-03-23,,23.14365714632985,31,point
2021-02-22,30 day ahead inc hosp,2021-03-24,,25.30188811140554,31,point
2021-02-22,1 day ahead inc hosp,2021-02-23,,8.105568419768048,33,point
2021-02-22,2 day ahead inc hosp,2021-02-24,,6.8130641563731125,33,point
2021-02-22,3 day ahead inc hosp,2021-02-25,,4.447282014561399,33,point
2021-02-22,4 day ahead inc hosp,2021-02-26,,4.836161474831823,33,point
2021-02-22,5 day ahead inc hosp,2021-02-27,,0.9596051822087759,33,point
2021-02-22,6 day ahead inc hosp,2021-02-28,,0.21640898889239613,33,point
2021-02-22,7 day ahead inc hosp,2021-03-01,,2.5933795214668005,33,point
2021-02-22,8 day ahead inc hosp,2021-03-02,,4.1758440378420625,33,point
2021-02-22,9 day ahead inc hosp,2021-03-03,,2.518180143744884,33,point
2021-02-22,10 day ahead inc hosp,2021-03-04,,0.0,33,point
2021-02-22,11 day ahead inc hosp,2021-03-05,,0.0,33,point
2021-02-22,12 day ahead inc hosp,2021-03-06,,0.0,33,point
2021-02-22,13 day ahead inc hosp,2021-03-07,,0.0,33,point
2021-02-22,14 day ahead inc hosp,2021-03-08,,0.0,33,point
2021-02-22,15 day ahead inc hosp,2021-03-09,,0.0,33,point
2021-02-22,16 day ahead inc hosp,2021-03-10,,0.0,33,point
2021-02-22,17 day ahead inc hosp,2021-03-11,,0.0,33,point
2021-02-22,18 day ahead inc hosp,2021-03-12,,0.0,33,point
2021-02-22,19 day ahead inc hosp,2021-03-13,,0.0,33,point
2021-02-22,20 day ahead inc hosp,2021-03-14,,0.0,33,point
2021-02-22,21 day ahead inc hosp,2021-03-15,,0.0,33,point
2021-02-22,22 day ahead inc hosp,2021-03-16,,0.0,33,point
2021-02-22,23 day ahead inc hosp,2021-03-17,,0.0,33,point
2021-02-22,24 day ahead inc hosp,2021-03-18,,0.0,33,point
2021-02-22,25 day ahead inc hosp,2021-03-19,,0.0,33,point
2021-02-22,26 day ahead inc hosp,2021-03-20,,0.0,33,point
2021-02-22,27 day ahead inc hosp,2021-03-21,,0.0,33,point
2021-02-22,28 day ahead inc hosp,2021-03-22,,0.0,33,point
2021-02-22,29 day ahead inc hosp,2021-03-23,,0.0,33,point
2021-02-22,30 day ahead inc hosp,2021-03-24,,0.0,33,point
2021-02-22,1 day ahead inc hosp,2021-02-23,,203.69529172230662,34,point
2021-02-22,2 day ahead inc hosp,2021-02-24,,190.0464223072149,34,point
2021-02-22,3 day ahead inc hosp,2021-02-25,,179.45795211656406,34,point
2021-02-22,4 day ahead inc hosp,2021-02-26,,185.2624062154594,34,point
2021-02-22,5 day ahead inc hosp,2021-02-27,,124.98757630712113,34,point
2021-02-22,6 day ahead inc hosp,2021-02-28,,95.51641955969929,34,point
2021-02-22,7 day ahead inc hosp,2021-03-01,,160.51814246321453,34,point
2021-02-22,8 day ahead inc hosp,2021-03-02,,159.06065129406383,34,point
2021-02-22,9 day ahead inc hosp,2021-03-03,,145.28149691095382,34,point
2021-02-22,10 day ahead inc hosp,2021-03-04,,134.61534722510984,34,point
2021-02-22,11 day ahead inc hosp,2021-03-05,,140.74342015142085,34,point
2021-02-22,12 day ahead inc hosp,2021-03-06,,80.34404203565369,34,point
2021-02-22,13 day ahead inc hosp,2021-03-07,,50.88978123829629,34,point
2021-02-22,14 day ahead inc hosp,2021-03-08,,115.86371994313757,34,point
2021-02-22,15 day ahead inc hosp,2021-03-09,,114.37970154422723,34,point
2021-02-22,16 day ahead inc hosp,2021-03-10,,100.62476917487841,34,point
2021-02-22,17 day ahead inc hosp,2021-03-11,,89.9730613229102,34,point
2021-02-22,18 day ahead inc hosp,2021-03-12,,96.04096844503587,34,point
2021-02-22,19 day ahead inc hosp,2021-03-13,,35.6647457900255,34,point
2021-02-22,20 day ahead inc hosp,2021-03-14,,6.207343771152399,34,point
2021-02-22,21 day ahead inc hosp,2021-03-15,,71.1864479933071,34,point
2021-02-22,22 day ahead inc hosp,2021-03-16,,69.70736142151793,34,point
2021-02-22,23 day ahead inc hosp,2021-03-17,,55.94792580077475,34,point
2021-02-22,24 day ahead inc hosp,2021-03-18,,45.29353298589716,34,point
2021-02-22,25 day ahead inc hosp,2021-03-19,,51.372625872520636,34,point
2021-02-22,26 day ahead inc hosp,2021-03-20,,0.0,34,point
2021-02-22,27 day ahead inc hosp,2021-03-21,,0.0,34,point
2021-02-22,28 day ahead inc hosp,2021-03-22,,26.513424110024985,34,point
2021-02-22,29 day ahead inc hosp,2021-03-23,,25.033420634398702,34,point
2021-02-22,30 day ahead inc hosp,2021-03-24,,11.274822238558487,34,point
2021-02-22,1 day ahead inc hosp,2021-02-23,,13.506383735167901,35,point
2021-02-22,2 day ahead inc hosp,2021-02-24,,16.293537093014802,35,point
2021-02-22,3 day ahead inc hosp,2021-02-25,,8.935013964980078,35,point
2021-02-22,4 day ahead inc hosp,2021-02-26,,14.730924616139502,35,point
2021-02-22,5 day ahead inc hosp,2021-02-27,,13.145536505566366,35,point
2021-02-22,6 day ahead inc hosp,2021-02-28,,0.3785324925092475,35,point
2021-02-22,7 day ahead inc hosp,2021-03-01,,0.08999744707156943,35,point
2021-02-22,8 day ahead inc hosp,2021-03-02,,1.4717272516676512,35,point
2021-02-22,9 day ahead inc hosp,2021-03-03,,4.9342951873764616,35,point
2021-02-22,10 day ahead inc hosp,2021-03-04,,0.0,35,point
2021-02-22,11 day ahead inc hosp,2021-03-05,,3.375862132343018,35,point
2021-02-22,12 day ahead inc hosp,2021-03-06,,0.9075169478528856,35,point
2021-02-22,13 day ahead inc hosp,2021-03-07,,0.0,35,point
2021-02-22,14 day ahead inc hosp,2021-03-08,,0.0,35,point
2021-02-22,15 day ahead inc hosp,2021-03-09,,0.0,35,point
2021-02-22,16 day ahead inc hosp,2021-03-10,,0.0,35,point
2021-02-22,17 day ahead inc hosp,2021-03-11,,0.0,35,point
2021-02-22,18 day ahead inc hosp,2021-03-12,,0.0,35,point
2021-02-22,19 day ahead inc hosp,2021-03-13,,0.0,35,point
2021-02-22,20 day ahead inc hosp,2021-03-14,,0.0,35,point
2021-02-22,21 day ahead inc hosp,2021-03-15,,0.0,35,point
2021-02-22,22 day ahead inc hosp,2021-03-16,,0.0,35,point
2021-02-22,23 day ahead inc hosp,2021-03-17,,0.0,35,point
2021-02-22,24 day ahead inc hosp,2021-03-18,,0.0,35,point
2021-02-22,25 day ahead inc hosp,2021-03-19,,0.0,35,point
2021-02-22,26 day ahead inc hosp,2021-03-20,,0.0,35,point
2021-02-22,27 day ahead inc hosp,2021-03-21,,0.0,35,point
2021-02-22,28 day ahead inc hosp,2021-03-22,,0.0,35,point
2021-02-22,29 day ahead inc hosp,2021-03-23,,0.0,35,point
2021-02-22,30 day ahead inc hosp,2021-03-24,,0.0,35,point
2021-02-22,1 day ahead inc hosp,2021-02-23,,63.11161511146568,32,point
2021-02-22,2 day ahead inc hosp,2021-02-24,,52.804817866924495,32,point
2021-02-22,3 day ahead inc hosp,2021-02-25,,49.072053096751176,32,point
2021-02-22,4 day ahead inc hosp,2021-02-26,,49.844354361084356,32,point
2021-02-22,5 day ahead inc hosp,2021-02-27,,37.62728784361867,32,point
2021-02-22,6 day ahead inc hosp,2021-02-28,,32.795052921434376,32,point
2021-02-22,7 day ahead inc hosp,2021-03-01,,46.17746025768936,32,point
2021-02-22,8 day ahead inc hosp,2021-03-02,,48.40563044286129,32,point
2021-02-22,9 day ahead inc hosp,2021-03-03,,38.39930631381479,32,point
2021-02-22,10 day ahead inc hosp,2021-03-04,,34.57350528585396,32,point
2021-02-22,11 day ahead inc hosp,2021-03-05,,35.06811006770012,32,point
2021-02-22,12 day ahead inc hosp,2021-03-06,,22.627075055312442,32,point
2021-02-22,13 day ahead inc hosp,2021-03-07,,17.699206086891902,32,point
2021-02-22,14 day ahead inc hosp,2021-03-08,,30.8403505081407,32,point
2021-02-22,15 day ahead inc hosp,2021-03-09,,32.668873292925525,32,point
2021-02-22,16 day ahead inc hosp,2021-03-10,,22.449497015814266,32,point
2021-02-22,17 day ahead inc hosp,2021-03-11,,18.689663880171928,32,point
2021-02-22,18 day ahead inc hosp,2021-03-12,,19.381170928626197,32,point
2021-02-22,19 day ahead inc hosp,2021-03-13,,7.098942047301778,32,point
2021-02-22,20 day ahead inc hosp,2021-03-14,,2.2388829415240403,32,point
2021-02-22,21 day ahead inc hosp,2021-03-15,,15.551096199399344,32,point
2021-02-22,22 day ahead inc hosp,2021-03-16,,17.662991237165834,32,point
2021-02-22,23 day ahead inc hosp,2021-03-17,,7.5946807924291155,32,point
2021-02-22,24 day ahead inc hosp,2021-03-18,,3.7880727491011412,32,point
2021-02-22,25 day ahead inc hosp,2021-03-19,,4.339965130141819,32,point
2021-02-22,26 day ahead inc hosp,2021-03-20,,0.0,32,point
2021-02-22,27 day ahead inc hosp,2021-03-21,,0.0,32,point
2021-02-22,28 day ahead inc hosp,2021-03-22,,0.2279097194312847,32,point
2021-02-22,29 day ahead inc hosp,2021-03-23,,2.138878056162936,32,point
2021-02-22,30 day ahead inc hosp,2021-03-24,,0.0,32,point
2021-02-22,1 day ahead inc hosp,2021-02-23,,543.6268856067189,36,point
2021-02-22,2 day ahead inc hosp,2021-02-24,,508.3201312702725,36,point
2021-02-22,3 day ahead inc hosp,2021-02-25,,467.83417616021035,36,point
2021-02-22,4 day ahead inc hosp,2021-02-26,,449.7197521214475,36,point
2021-02-22,5 day ahead inc hosp,2021-02-27,,336.9774609524332,36,point
2021-02-22,6 day ahead inc hosp,2021-02-28,,291.6561357637571,36,point
2021-02-22,7 day ahead inc hosp,2021-03-01,,388.2498688616289,36,point
2021-02-22,8 day ahead inc hosp,2021-03-02,,422.7229110859929,36,point
2021-02-22,9 day ahead inc hosp,2021-03-03,,388.11121351576713,36,point
2021-02-22,10 day ahead inc hosp,2021-03-04,,347.9773632678543,36,point
2021-02-22,11 day ahead inc hosp,2021-03-05,,330.7735971238488,36,point
2021-02-22,12 day ahead inc hosp,2021-03-06,,217.37668411014823,36,point
2021-02-22,13 day ahead inc hosp,2021-03-07,,171.25766140563059,36,point
2021-02-22,14 day ahead inc hosp,2021-03-08,,268.2020169434464,36,point
2021-02-22,15 day ahead inc hosp,2021-03-09,,301.99716040331214,36,point
2021-02-22,16 day ahead inc hosp,2021-03-10,,267.1020096045446,36,point
2021-02-22,17 day ahead inc hosp,2021-03-11,,226.824566394428,36,point
2021-02-22,18 day ahead inc hosp,2021-03-12,,209.2494220653436,36,point
2021-02-22,19 day ahead inc hosp,2021-03-13,,96.11947239099605,36,point
2021-02-22,20 day ahead inc hosp,2021-03-14,,50.325761153474645,36,point
2021-02-22,21 day ahead inc hosp,2021-03-15,,147.12712828022632,36,point
2021-02-22,22 day ahead inc hosp,2021-03-16,,181.1987277114024,36,point
2021-02-22,23 day ahead inc hosp,2021-03-17,,146.4191728418819,36,point
2021-02-22,24 day ahead inc hosp,2021-03-18,,106.20028871745528,36,point
2021-02-22,25 day ahead inc hosp,2021-03-19,,88.77659726342583,36,point
2021-02-22,26 day ahead inc hosp,2021-03-20,,0.0,36,point
2021-02-22,27 day ahead inc hosp,2021-03-21,,0.0,36,point
2021-02-22,28 day ahead inc hosp,2021-03-22,,26.471078617444505,36,point
2021-02-22,29 day ahead inc hosp,2021-03-23,,60.42993569227521,36,point
2021-02-22,30 day ahead inc hosp,2021-03-24,,25.603239292819715,36,point
2021-02-22,1 day ahead inc hosp,2021-02-23,,175.9918554993501,39,point
2021-02-22,2 day ahead inc hosp,2021-02-24,,181.27328199030538,39,point
2021-02-22,3 day ahead inc hosp,2021-02-25,,168.27576151940133,39,point
2021-02-22,4 day ahead inc hosp,2021-02-26,,147.63211252042132,39,point
2021-02-22,5 day ahead inc hosp,2021-02-27,,105.474821181336,39,point
2021-02-22,6 day ahead inc hosp,2021-02-28,,98.94581534381248,39,point
2021-02-22,7 day ahead inc hosp,2021-03-01,,154.52039725764206,39,point
2021-02-22,8 day ahead inc hosp,2021-03-02,,128.60478395818114,39,point
2021-02-22,9 day ahead inc hosp,2021-03-03,,135.23625555531072,39,point
2021-02-22,10 day ahead inc hosp,2021-03-04,,122.94966054043995,39,point
2021-02-22,11 day ahead inc hosp,2021-03-05,,101.97136287477964,39,point
2021-02-22,12 day ahead inc hosp,2021-03-06,,59.97757872056136,39,point
2021-02-22,13 day ahead inc hosp,2021-03-07,,53.70028271495119,39,point
2021-02-22,14 day ahead inc hosp,2021-03-08,,109.46641462227215,39,point
2021-02-22,15 day ahead inc hosp,2021-03-09,,83.58228045192563,39,point
2021-02-22,16 day ahead inc hosp,2021-03-10,,89.80612443563946,39,point
2021-02-22,17 day ahead inc hosp,2021-03-11,,77.3048752246726,39,point
2021-02-22,18 day ahead inc hosp,2021-03-12,,56.42762013655858,39,point
2021-02-22,19 day ahead inc hosp,2021-03-13,,14.384467229223194,39,point
2021-02-22,20 day ahead inc hosp,2021-03-14,,8.031170890300572,39,point
2021-02-22,21 day ahead inc hosp,2021-03-15,,63.73946690285061,39,point
2021-02-22,22 day ahead inc hosp,2021-03-16,,37.845828040983314,39,point
2021-02-22,23 day ahead inc hosp,2021-03-17,,44.19274959481616,39,point
2021-02-22,24 day ahead inc hosp,2021-03-18,,31.756312275884728,39,point
2021-02-22,25 day ahead inc hosp,2021-03-19,,10.848548766570396,39,point
2021-02-22,26 day ahead inc hosp,2021-03-20,,0.0,39,point
2021-02-22,27 day ahead inc hosp,2021-03-21,,0.0,39,point
2021-02-22,28 day ahead inc hosp,2021-03-22,,18.215711765565384,39,point
2021-02-22,29 day ahead inc hosp,2021-03-23,,0.0,39,point
2021-02-22,30 day ahead inc hosp,2021-03-24,,0.0,39,point
2021-02-22,1 day ahead inc hosp,2021-02-23,,126.80528813520495,40,point
2021-02-22,2 day ahead inc hosp,2021-02-24,,117.3503515154822,40,point
2021-02-22,3 day ahead inc hosp,2021-02-25,,115.15910562200287,40,point
2021-02-22,4 day ahead inc hosp,2021-02-26,,103.43092016417135,40,point
2021-02-22,5 day ahead inc hosp,2021-02-27,,72.95144522969893,40,point
2021-02-22,6 day ahead inc hosp,2021-02-28,,72.55613213132732,40,point
2021-02-22,7 day ahead inc hosp,2021-03-01,,102.08332846878622,40,point
2021-02-22,8 day ahead inc hosp,2021-03-02,,100.69396292797742,40,point
2021-02-22,9 day ahead inc hosp,2021-03-03,,91.27095055956207,40,point
2021-02-22,10 day ahead inc hosp,2021-03-04,,89.13189780421291,40,point
2021-02-22,11 day ahead inc hosp,2021-03-05,,77.45334703633586,40,point
2021-02-22,12 day ahead inc hosp,2021-03-06,,47.00618234084745,40,point
2021-02-22,13 day ahead inc hosp,2021-03-07,,46.63238069236397,40,point
2021-02-22,14 day ahead inc hosp,2021-03-08,,76.17184794105286,40,point
2021-02-22,15 day ahead inc hosp,2021-03-09,,74.78402311387227,40,point
2021-02-22,16 day ahead inc hosp,2021-03-10,,65.35750863836822,40,point
2021-02-22,17 day ahead inc hosp,2021-03-11,,63.2110819956028,40,point
2021-02-22,18 day ahead inc hosp,2021-03-12,,51.52519986321071,40,point
2021-02-22,19 day ahead inc hosp,2021-03-13,,21.073283824300944,40,point
2021-02-22,20 day ahead inc hosp,2021-03-14,,20.69632518647972,40,point
2021-02-22,21 day ahead inc hosp,2021-03-15,,50.23403049178371,40,point
2021-02-22,22 day ahead inc hosp,2021-03-16,,48.846120257384904,40,point
2021-02-22,23 day ahead inc hosp,2021-03-17,,39.420291818919736,40,point
2021-02-22,24 day ahead inc hosp,2021-03-18,,37.27514835789281,40,point
2021-02-22,25 day ahead inc hosp,2021-03-19,,25.590517771668104,40,point
2021-02-22,26 day ahead inc hosp,2021-03-20,,0.0,40,point
2021-02-22,27 day ahead inc hosp,2021-03-21,,0.0,40,point
2021-02-22,28 day ahead inc hosp,2021-03-22,,24.30100591381245,40,point
2021-02-22,29 day ahead inc hosp,2021-03-23,,22.91312059256001,40,point
2021-02-22,30 day ahead inc hosp,2021-03-24,,13.48718730549978,40,point
2021-02-22,1 day ahead inc hosp,2021-02-23,,33.237238616677395,41,point
2021-02-22,2 day ahead inc hosp,2021-02-24,,31.837206919900684,41,point
2021-02-22,3 day ahead inc hosp,2021-02-25,,32.0309044042844,41,point
2021-02-22,4 day ahead inc hosp,2021-02-26,,30.0932336476902,41,point
2021-02-22,5 day ahead inc hosp,2021-02-27,,24.3408736638764,41,point
2021-02-22,6 day ahead inc hosp,2021-02-28,,25.74083741782301,41,point
2021-02-22,7 day ahead inc hosp,2021-03-01,,33.99564560494209,41,point
2021-02-22,8 day ahead inc hosp,2021-03-02,,31.771268586526517,41,point
2021-02-22,9 day ahead inc hosp,2021-03-03,,30.38679605884365,41,point
2021-02-22,10 day ahead inc hosp,2021-03-04,,30.63989957477775,41,point
2021-02-22,11 day ahead inc hosp,2021-03-05,,28.716200034999968,41,point
2021-02-22,12 day ahead inc hosp,2021-03-06,,22.953672205860514,41,point
2021-02-22,13 day ahead inc hosp,2021-03-07,,24.35617308306827,41,point
2021-02-22,14 day ahead inc hosp,2021-03-08,,32.62337213928832,41,point
2021-02-22,15 day ahead inc hosp,2021-03-09,,30.39917713574805,41,point
2021-02-22,16 day ahead inc hosp,2021-03-10,,29.00630147985752,41,point
2021-02-22,17 day ahead inc hosp,2021-03-11,,29.22731497990614,41,point
2021-02-22,18 day ahead inc hosp,2021-03-12,,27.296068734593,41,point
2021-02-22,19 day ahead inc hosp,2021-03-13,,21.539033820176343,41,point
2021-02-22,20 day ahead inc hosp,2021-03-14,,22.940164288340906,41,point
2021-02-22,21 day ahead inc hosp,2021-03-15,,31.200669897432146,41,point
2021-02-22,22 day ahead inc hosp,2021-03-16,,28.97637660755541,41,point
2021-02-22,23 day ahead inc hosp,2021-03-17,,27.58804032219643,41,point
2021-02-22,24 day ahead inc hosp,2021-03-18,,27.82638878671748,41,point
2021-02-22,25 day ahead inc hosp,2021-03-19,,25.899219260037174,41,point
2021-02-22,26 day ahead inc hosp,2021-03-20,,20.13921708822688,41,point
2021-02-22,27 day ahead inc hosp,2021-03-21,,21.541087849705487,41,point
2021-02-22,28 day ahead inc hosp,2021-03-22,,29.805209244600395,41,point
2021-02-22,29 day ahead inc hosp,2021-03-23,,27.58096904917015,41,point
2021-02-22,30 day ahead inc hosp,2021-03-24,,26.19018060628141,41,point
2021-02-22,1 day ahead inc hosp,2021-02-23,,221.89829666870102,42,point
2021-02-22,2 day ahead inc hosp,2021-02-24,,224.68677944863583,42,point
2021-02-22,3 day ahead inc hosp,2021-02-25,,209.92967323964828,42,point
2021-02-22,4 day ahead inc hosp,2021-02-26,,203.93743778862893,42,point
2021-02-22,5 day ahead inc hosp,2021-02-27,,152.47129657621622,42,point
2021-02-22,6 day ahead inc hosp,2021-02-28,,142.7224325840457,42,point
2021-02-22,7 day ahead inc hosp,2021-03-01,,194.67908957538222,42,point
2021-02-22,8 day ahead inc hosp,2021-03-02,,180.71678928159542,42,point
2021-02-22,9 day ahead inc hosp,2021-03-03,,183.6360206513912,42,point
2021-02-22,10 day ahead inc hosp,2021-03-04,,168.64250066751916,42,point
2021-02-22,11 day ahead inc hosp,2021-03-05,,162.93141045016955,42,point
2021-02-22,12 day ahead inc hosp,2021-03-06,,111.39579228988813,42,point
2021-02-22,13 day ahead inc hosp,2021-03-07,,101.32888868692743,42,point
2021-02-22,14 day ahead inc hosp,2021-03-08,,153.1170149425996,42,point
2021-02-22,15 day ahead inc hosp,2021-03-09,,138.93602439764274,42,point
2021-02-22,16 day ahead inc hosp,2021-03-10,,141.82252952975006,42,point
2021-02-22,17 day ahead inc hosp,2021-03-11,,126.88818367079912,42,point
2021-02-22,18 day ahead inc hosp,2021-03-12,,121.10672309035934,42,point
2021-02-22,19 day ahead inc hosp,2021-03-13,,69.5884949387368,42,point
2021-02-22,20 day ahead inc hosp,2021-03-14,,59.60119632354778,42,point
2021-02-22,21 day ahead inc hosp,2021-03-15,,111.43150564917906,42,point
2021-02-22,22 day ahead inc hosp,2021-03-16,,97.30525304936971,42,point
2021-02-22,23 day ahead inc hosp,2021-03-17,,100.19994952514182,42,point
2021-02-22,24 day ahead inc hosp,2021-03-18,,85.25079244352887,42,point
2021-02-22,25 day ahead inc hosp,2021-03-19,,79.48694549265987,42,point
2021-02-22,26 day ahead inc hosp,2021-03-20,,27.964364639739518,42,point
2021-02-22,27 day ahead inc hosp,2021-03-21,,17.957140977911234,42,point
2021-02-22,28 day ahead inc hosp,2021-03-22,,69.77689192447797,42,point
2021-02-22,29 day ahead inc hosp,2021-03-23,,55.63693847324545,42,point
2021-02-22,30 day ahead inc hosp,2021-03-24,,58.52958466411544,42,point
2021-02-22,1 day ahead inc hosp,2021-02-23,,6.170085296852099,72,point
2021-02-22,2 day ahead inc hosp,2021-02-24,,6.099921950983004,72,point
2021-02-22,3 day ahead inc hosp,2021-02-25,,3.3032583031949683,72,point
2021-02-22,4 day ahead inc hosp,2021-02-26,,6.950464213635447,72,point
2021-02-22,5 day ahead inc hosp,2021-02-27,,1.6244630629800856,72,point
2021-02-22,6 day ahead inc hosp,2021-02-28,,1.4940661505174728,72,point
2021-02-22,7 day ahead inc hosp,2021-03-01,,0.0,72,point
2021-02-22,8 day ahead inc hosp,2021-03-02,,1.1699891664592972,72,point
2021-02-22,9 day ahead inc hosp,2021-03-03,,1.1148737168713017,72,point
2021-02-22,10 day ahead inc hosp,2021-03-04,,0.0,72,point
2021-02-22,11 day ahead inc hosp,2021-03-05,,0.35493210382991736,72,point
2021-02-22,12 day ahead inc hosp,2021-03-06,,0.0,72,point
2021-02-22,13 day ahead inc hosp,2021-03-07,,0.0,72,point
2021-02-22,14 day ahead inc hosp,2021-03-08,,0.0,72,point
2021-02-22,15 day ahead inc hosp,2021-03-09,,0.0,72,point
2021-02-22,16 day ahead inc hosp,2021-03-10,,0.0,72,point
2021-02-22,17 day ahead inc hosp,2021-03-11,,0.0,72,point
2021-02-22,18 day ahead inc hosp,2021-03-12,,0.0,72,point
2021-02-22,19 day ahead inc hosp,2021-03-13,,0.0,72,point
2021-02-22,20 day ahead inc hosp,2021-03-14,,0.0,72,point
2021-02-22,21 day ahead inc hosp,2021-03-15,,0.0,72,point
2021-02-22,22 day ahead inc hosp,2021-03-16,,0.0,72,point
2021-02-22,23 day ahead inc hosp,2021-03-17,,0.0,72,point
2021-02-22,24 day ahead inc hosp,2021-03-18,,0.0,72,point
2021-02-22,25 day ahead inc hosp,2021-03-19,,0.0,72,point
2021-02-22,26 day ahead inc hosp,2021-03-20,,0.0,72,point
2021-02-22,27 day ahead inc hosp,2021-03-21,,0.0,72,point
2021-02-22,28 day ahead inc hosp,2021-03-22,,0.0,72,point
2021-02-22,29 day ahead inc hosp,2021-03-23,,0.0,72,point
2021-02-22,30 day ahead inc hosp,2021-03-24,,0.0,72,point
2021-02-22,1 day ahead inc hosp,2021-02-23,,12.360476386981261,44,point
2021-02-22,2 day ahead inc hosp,2021-02-24,,10.441630268327867,44,point
2021-02-22,3 day ahead inc hosp,2021-02-25,,6.659815563005883,44,point
2021-02-22,4 day ahead inc hosp,2021-02-26,,8.229446580875658,44,point
2021-02-22,5 day ahead inc hosp,2021-02-27,,0.0,44,point
2021-02-22,6 day ahead inc hosp,2021-02-28,,2.74836498524316,44,point
2021-02-22,7 day ahead inc hosp,2021-03-01,,10.25308887066371,44,point
2021-02-22,8 day ahead inc hosp,2021-03-02,,8.744534812298749,44,point
2021-02-22,9 day ahead inc hosp,2021-03-03,,6.9150183590319525,44,point
2021-02-22,10 day ahead inc hosp,2021-03-04,,3.0543688885150635,44,point
2021-02-22,11 day ahead inc hosp,2021-03-05,,4.593648506506634,44,point
2021-02-22,12 day ahead inc hosp,2021-03-06,,0.0,44,point
2021-02-22,13 day ahead inc hosp,2021-03-07,,0.0,44,point
2021-02-22,14 day ahead inc hosp,2021-03-08,,6.215129754591537,44,point
2021-02-22,15 day ahead inc hosp,2021-03-09,,4.732902113762815,44,point
2021-02-22,16 day ahead inc hosp,2021-03-10,,2.8524320641634544,44,point
2021-02-22,17 day ahead inc hosp,2021-03-11,,0.0,44,point
2021-02-22,18 day ahead inc hosp,2021-03-12,,0.5933418933127095,44,point
2021-02-22,19 day ahead inc hosp,2021-03-13,,0.0,44,point
2021-02-22,20 day ahead inc hosp,2021-03-14,,0.0,44,point
2021-02-22,21 day ahead inc hosp,2021-03-15,,2.444215360833745,44,point
2021-02-22,22 day ahead inc hosp,2021-03-16,,0.9469711599705954,44,point
2021-02-22,23 day ahead inc hosp,2021-03-17,,0.0,44,point
2021-02-22,24 day ahead inc hosp,2021-03-18,,0.0,44,point
2021-02-22,25 day ahead inc hosp,2021-03-19,,0.0,44,point
2021-02-22,26 day ahead inc hosp,2021-03-20,,0.0,44,point
2021-02-22,27 day ahead inc hosp,2021-03-21,,0.0,44,point
2021-02-22,28 day ahead inc hosp,2021-03-22,,0.0,44,point
2021-02-22,29 day ahead inc hosp,2021-03-23,,0.0,44,point
2021-02-22,30 day ahead inc hosp,2021-03-24,,0.0,44,point
2021-02-22,1 day ahead inc hosp,2021-02-23,,115.24835547685923,45,point
2021-02-22,2 day ahead inc hosp,2021-02-24,,102.42036030496136,45,point
2021-02-22,3 day ahead inc hosp,2021-02-25,,95.116839691625,45,point
2021-02-22,4 day ahead inc hosp,2021-02-26,,80.14140004867089,45,point
2021-02-22,5 day ahead inc hosp,2021-02-27,,63.23268506510351,45,point
