location,forecast_date,value,target_end_date,target,type,quantile
13079,2021-04-17,8.3801424,2021-05-15,4 wk ahead inc case,point,
13081,2021-04-17,10.956687,2021-04-24,1 wk ahead inc case,point,
13081,2021-04-17,19.5274002,2021-05-01,2 wk ahead inc case,point,
13081,2021-04-17,33.97658012,2021-05-08,3 wk ahead inc case,point,
13081,2021-04-17,57.92871448000001,2021-05-15,4 wk ahead inc case,point,
13083,2021-04-17,13.09956828,2021-04-24,1 wk ahead inc case,point,
13083,2021-04-17,13.95661716,2021-05-01,2 wk ahead inc case,point,
13083,2021-04-17,13.7969076,2021-05-08,3 wk ahead inc case,point,
13083,2021-04-17,18.470547600000003,2021-05-15,4 wk ahead inc case,point,
13085,2021-04-17,26.80351712,2021-04-24,1 wk ahead inc case,point,
13085,2021-04-17,23.216277920000003,2021-05-01,2 wk ahead inc case,point,
13085,2021-04-17,20.672314399999998,2021-05-08,3 wk ahead inc case,point,
13085,2021-04-17,31.41418992,2021-05-15,4 wk ahead inc case,point,
13087,2021-04-17,18.44266592,2021-04-24,1 wk ahead inc case,point,
13087,2021-04-17,18.31064592,2021-05-01,2 wk ahead inc case,point,
13087,2021-04-17,32.52259892,2021-05-08,3 wk ahead inc case,point,
13087,2021-04-17,41.60267048000001,2021-05-15,4 wk ahead inc case,point,
13089,2021-04-17,946.89650979,2021-04-24,1 wk ahead inc case,point,
13089,2021-04-17,942.34072779,2021-05-01,2 wk ahead inc case,point,
13089,2021-04-17,1734.0824885999998,2021-05-08,3 wk ahead inc case,point,
13089,2021-04-17,1421.7001098300002,2021-05-15,4 wk ahead inc case,point,
13091,2021-04-17,34.83914005,2021-04-24,1 wk ahead inc case,point,
13091,2021-04-17,22.73493885,2021-05-01,2 wk ahead inc case,point,
13091,2021-04-17,35.9413015,2021-05-08,3 wk ahead inc case,point,
13091,2021-04-17,43.8907105,2021-05-15,4 wk ahead inc case,point,
13093,2021-04-17,4.3095715000000006,2021-04-24,1 wk ahead inc case,point,
13093,2021-04-17,9.000356300000002,2021-05-01,2 wk ahead inc case,point,
13093,2021-04-17,24.5897977,2021-05-08,3 wk ahead inc case,point,
13093,2021-04-17,26.88712,2021-05-15,4 wk ahead inc case,point,
13095,2021-04-17,47.342317,2021-04-24,1 wk ahead inc case,point,
13095,2021-04-17,53.36290520000001,2021-05-01,2 wk ahead inc case,point,
13095,2021-04-17,41.33404264,2021-05-08,3 wk ahead inc case,point,
13095,2021-04-17,40.48966504,2021-05-15,4 wk ahead inc case,point,
13097,2021-04-17,182.72533323,2021-04-24,1 wk ahead inc case,point,
13097,2021-04-17,217.4071608,2021-05-01,2 wk ahead inc case,point,
13097,2021-04-17,186.65025249,2021-05-08,3 wk ahead inc case,point,
13097,2021-04-17,272.71164393,2021-05-15,4 wk ahead inc case,point,
13099,2021-04-17,6.3513250999999995,2021-04-24,1 wk ahead inc case,point,
13099,2021-04-17,6.948459099999999,2021-05-01,2 wk ahead inc case,point,
13099,2021-04-17,10.271519999999999,2021-05-08,3 wk ahead inc case,point,
13099,2021-04-17,15.597119699999999,2021-05-15,4 wk ahead inc case,point,
13101,2021-04-17,2.11520806,2021-04-24,1 wk ahead inc case,point,
13101,2021-04-17,2.4430190400000003,2021-05-01,2 wk ahead inc case,point,
13101,2021-04-17,3.10689336,2021-05-08,3 wk ahead inc case,point,
13101,2021-04-17,2.82455048,2021-05-15,4 wk ahead inc case,point,
13103,2021-04-17,42.31769832,2021-04-24,1 wk ahead inc case,point,
13103,2021-04-17,52.13055384,2021-05-01,2 wk ahead inc case,point,
13103,2021-04-17,60.27299927999999,2021-05-08,3 wk ahead inc case,point,
13103,2021-04-17,47.784787200000004,2021-05-15,4 wk ahead inc case,point,
13105,2021-04-17,11.835788160000002,2021-04-24,1 wk ahead inc case,point,
13105,2021-04-17,15.25232016,2021-05-01,2 wk ahead inc case,point,
13105,2021-04-17,25.3389591,2021-05-08,3 wk ahead inc case,point,
13105,2021-04-17,65.78858664,2021-05-15,4 wk ahead inc case,point,
13107,2021-04-17,31.312850659999995,2021-04-24,1 wk ahead inc case,point,
13107,2021-04-17,36.23495876000001,2021-05-01,2 wk ahead inc case,point,
13107,2021-04-17,70.29748674,2021-05-08,3 wk ahead inc case,point,
13107,2021-04-17,81.39153568,2021-05-15,4 wk ahead inc case,point,
13109,2021-04-17,8.869774620000003,2021-04-24,1 wk ahead inc case,point,
13109,2021-04-17,7.8419832399999985,2021-05-01,2 wk ahead inc case,point,
13109,2021-04-17,11.749763900000001,2021-05-08,3 wk ahead inc case,point,
13109,2021-04-17,18.8708975,2021-05-15,4 wk ahead inc case,point,
13111,2021-04-17,28.966546800000003,2021-04-24,1 wk ahead inc case,point,
13111,2021-04-17,24.5224432,2021-05-01,2 wk ahead inc case,point,
13111,2021-04-17,25.76034996000001,2021-05-08,3 wk ahead inc case,point,
13111,2021-04-17,17.38385628,2021-05-15,4 wk ahead inc case,point,
13113,2021-04-17,54.43235812,2021-04-24,1 wk ahead inc case,point,
13113,2021-04-17,64.06317369,2021-05-01,2 wk ahead inc case,point,
13113,2021-04-17,91.39377375,2021-05-08,3 wk ahead inc case,point,
13113,2021-04-17,69.42723017,2021-05-15,4 wk ahead inc case,point,
13115,2021-04-17,89.83214595999998,2021-04-24,1 wk ahead inc case,point,
13115,2021-04-17,86.34728672,2021-05-01,2 wk ahead inc case,point,
13115,2021-04-17,83.01411440000003,2021-05-08,3 wk ahead inc case,point,
13115,2021-04-17,74.23203272,2021-05-15,4 wk ahead inc case,point,
13117,2021-04-17,276.20260412,2021-04-24,1 wk ahead inc case,point,
13117,2021-04-17,206.08029744,2021-05-01,2 wk ahead inc case,point,
13117,2021-04-17,180.63900912,2021-05-08,3 wk ahead inc case,point,
13117,2021-04-17,219.16243456,2021-05-15,4 wk ahead inc case,point,
13119,2021-04-17,13.64842446,2021-04-24,1 wk ahead inc case,point,
13119,2021-04-17,20.04068019,2021-05-01,2 wk ahead inc case,point,
13119,2021-04-17,32.93750034,2021-05-08,3 wk ahead inc case,point,
13119,2021-04-17,82.88895,2021-05-15,4 wk ahead inc case,point,
13121,2021-04-17,924.35910497,2021-04-24,1 wk ahead inc case,point,
13121,2021-04-17,1081.65155105,2021-05-01,2 wk ahead inc case,point,
13121,2021-04-17,987.53568403,2021-05-08,3 wk ahead inc case,point,
13121,2021-04-17,1132.69924831,2021-05-15,4 wk ahead inc case,point,
13123,2021-04-17,28.58374649,2021-04-24,1 wk ahead inc case,point,
13123,2021-04-17,28.04200386,2021-05-01,2 wk ahead inc case,point,
13123,2021-04-17,37.32189513,2021-05-08,3 wk ahead inc case,point,
13123,2021-04-17,40.47667546,2021-05-15,4 wk ahead inc case,point,
13125,2021-04-17,1.57418435,2021-04-24,1 wk ahead inc case,point,
13125,2021-04-17,3.1679772999999996,2021-05-01,2 wk ahead inc case,point,
13125,2021-04-17,2.42736642,2021-05-08,3 wk ahead inc case,point,
13125,2021-04-17,2.01656625,2021-05-15,4 wk ahead inc case,point,
13127,2021-04-17,74.58955984,2021-04-24,1 wk ahead inc case,point,
13127,2021-04-17,88.36848244,2021-05-01,2 wk ahead inc case,point,
13127,2021-04-17,160.99547336,2021-05-08,3 wk ahead inc case,point,
13127,2021-04-17,296.9816264800001,2021-05-15,4 wk ahead inc case,point,
13129,2021-04-17,61.03445937,2021-04-24,1 wk ahead inc case,point,
13129,2021-04-17,67.58369874,2021-05-01,2 wk ahead inc case,point,
13129,2021-04-17,50.30724696000001,2021-05-08,3 wk ahead inc case,point,
13129,2021-04-17,77.82923862,2021-05-15,4 wk ahead inc case,point,
13131,2021-04-17,46.34748216,2021-04-24,1 wk ahead inc case,point,
13131,2021-04-17,78.06641094000003,2021-05-01,2 wk ahead inc case,point,
13131,2021-04-17,97.50554289,2021-05-08,3 wk ahead inc case,point,
13131,2021-04-17,234.5135499,2021-05-15,4 wk ahead inc case,point,
13133,2021-04-17,14.057256600000002,2021-04-24,1 wk ahead inc case,point,
13133,2021-04-17,16.811353800000006,2021-05-01,2 wk ahead inc case,point,
13133,2021-04-17,29.47745232,2021-05-08,3 wk ahead inc case,point,
13133,2021-04-17,52.080472799999995,2021-05-15,4 wk ahead inc case,point,
13135,2021-04-17,818.563375,2021-04-24,1 wk ahead inc case,point,
13135,2021-04-17,1125.0448125,2021-05-01,2 wk ahead inc case,point,
13135,2021-04-17,1029.9218125,2021-05-08,3 wk ahead inc case,point,
13135,2021-04-17,1494.910375,2021-05-15,4 wk ahead inc case,point,
13137,2021-04-17,44.03252575999999,2021-04-24,1 wk ahead inc case,point,
13137,2021-04-17,47.15381184,2021-05-01,2 wk ahead inc case,point,
13137,2021-04-17,59.85245104000001,2021-05-08,3 wk ahead inc case,point,
13137,2021-04-17,70.68856272000002,2021-05-15,4 wk ahead inc case,point,
13139,2021-04-17,233.7987276,2021-04-24,1 wk ahead inc case,point,
13139,2021-04-17,201.74033439,2021-05-01,2 wk ahead inc case,point,
13139,2021-04-17,173.43343353,2021-05-08,3 wk ahead inc case,point,
13139,2021-04-17,426.83600862,2021-05-15,4 wk ahead inc case,point,
13141,2021-04-17,6.3726877800000015,2021-04-24,1 wk ahead inc case,point,
13141,2021-04-17,4.51172493,2021-05-01,2 wk ahead inc case,point,
13141,2021-04-17,7.41264507,2021-05-08,3 wk ahead inc case,point,
13141,2021-04-17,8.62005096,2021-05-15,4 wk ahead inc case,point,
13143,2021-04-17,32.8933472,2021-04-24,1 wk ahead inc case,point,
13143,2021-04-17,38.76028576,2021-05-01,2 wk ahead inc case,point,
13143,2021-04-17,34.2324976,2021-05-08,3 wk ahead inc case,point,
13143,2021-04-17,77.6588064,2021-05-15,4 wk ahead inc case,point,
13145,2021-04-17,16.114832240000002,2021-04-24,1 wk ahead inc case,point,
13145,2021-04-17,15.227237400000002,2021-05-01,2 wk ahead inc case,point,
13145,2021-04-17,19.10636864,2021-05-08,3 wk ahead inc case,point,
13145,2021-04-17,19.96929828,2021-05-15,4 wk ahead inc case,point,
13147,2021-04-17,19.164240600000007,2021-04-24,1 wk ahead inc case,point,
13147,2021-04-17,23.0619723,2021-05-01,2 wk ahead inc case,point,
13147,2021-04-17,24.87771675,2021-05-08,3 wk ahead inc case,point,
13147,2021-04-17,32.2835118,2021-05-15,4 wk ahead inc case,point,
13149,2021-04-17,6.31239389,2021-04-24,1 wk ahead inc case,point,
13149,2021-04-17,13.16716505,2021-05-01,2 wk ahead inc case,point,
13149,2021-04-17,12.53047685,2021-05-08,3 wk ahead inc case,point,
13149,2021-04-17,20.33670341,2021-05-15,4 wk ahead inc case,point,
13151,2021-04-17,288.26608656,2021-04-24,1 wk ahead inc case,point,
13151,2021-04-17,246.08029071,2021-05-01,2 wk ahead inc case,point,
13151,2021-04-17,234.92926077,2021-05-08,3 wk ahead inc case,point,
13151,2021-04-17,306.00358938,2021-05-15,4 wk ahead inc case,point,
13153,2021-04-17,107.10215235,2021-04-24,1 wk ahead inc case,point,
13153,2021-04-17,87.93442689000004,2021-05-01,2 wk ahead inc case,point,
13153,2021-04-17,141.49892142000004,2021-05-08,3 wk ahead inc case,point,
13153,2021-04-17,122.32646007,2021-05-15,4 wk ahead inc case,point,
13155,2021-04-17,9.82145296,2021-04-24,1 wk ahead inc case,point,
13155,2021-04-17,10.68226368,2021-05-01,2 wk ahead inc case,point,
13155,2021-04-17,30.62252688,2021-05-08,3 wk ahead inc case,point,
13155,2021-04-17,22.667795920000003,2021-05-15,4 wk ahead inc case,point,
13157,2021-04-17,56.44479042,2021-04-24,1 wk ahead inc case,point,
13157,2021-04-17,67.33733744,2021-05-01,2 wk ahead inc case,point,
13157,2021-04-17,70.00318725,2021-05-08,3 wk ahead inc case,point,
13157,2021-04-17,53.87381071,2021-05-15,4 wk ahead inc case,point,
13159,2021-04-17,3.58233486,2021-04-24,1 wk ahead inc case,point,
13159,2021-04-17,16.53968299,2021-05-01,2 wk ahead inc case,point,
13159,2021-04-17,14.64500124,2021-05-08,3 wk ahead inc case,point,
13159,2021-04-17,16.45507994,2021-05-15,4 wk ahead inc case,point,
13161,2021-04-17,16.635266700000006,2021-04-24,1 wk ahead inc case,point,
13161,2021-04-17,17.0999018,2021-05-01,2 wk ahead inc case,point,
13161,2021-04-17,18.48821455,2021-05-08,3 wk ahead inc case,point,
13161,2021-04-17,25.557348899999997,2021-05-15,4 wk ahead inc case,point,
13163,2021-04-17,26.30097296,2021-04-24,1 wk ahead inc case,point,
13163,2021-04-17,16.511384839999998,2021-05-01,2 wk ahead inc case,point,
13163,2021-04-17,39.64363806,2021-05-08,3 wk ahead inc case,point,
13163,2021-04-17,46.66576188,2021-05-15,4 wk ahead inc case,point,
13165,2021-04-17,5.95442556,2021-04-24,1 wk ahead inc case,point,
13165,2021-04-17,3.70664748,2021-05-01,2 wk ahead inc case,point,
13165,2021-04-17,7.7849748,2021-05-08,3 wk ahead inc case,point,
13165,2021-04-17,7.163512919999999,2021-05-15,4 wk ahead inc case,point,
13167,2021-04-17,7.9664680200000015,2021-04-24,1 wk ahead inc case,point,
13167,2021-04-17,5.365172339999999,2021-05-01,2 wk ahead inc case,point,
13167,2021-04-17,11.063703190000002,2021-05-08,3 wk ahead inc case,point,
13167,2021-04-17,20.55868314,2021-05-15,4 wk ahead inc case,point,
13169,2021-04-17,18.6903934,2021-04-24,1 wk ahead inc case,point,
13169,2021-04-17,22.574503350000004,2021-05-01,2 wk ahead inc case,point,
13169,2021-04-17,25.7425371,2021-05-08,3 wk ahead inc case,point,
13169,2021-04-17,62.85062875,2021-05-15,4 wk ahead inc case,point,
13171,2021-04-17,16.74884292,2021-04-24,1 wk ahead inc case,point,
13171,2021-04-17,19.15426185,2021-05-01,2 wk ahead inc case,point,
13171,2021-04-17,22.99789581,2021-05-08,3 wk ahead inc case,point,
13171,2021-04-17,48.60838677,2021-05-15,4 wk ahead inc case,point,
13173,2021-04-17,5.66323282,2021-04-24,1 wk ahead inc case,point,
13173,2021-04-17,7.980578409999999,2021-05-01,2 wk ahead inc case,point,
13173,2021-04-17,14.83099093,2021-05-08,3 wk ahead inc case,point,
13173,2021-04-17,19.87332564,2021-05-15,4 wk ahead inc case,point,
13175,2021-04-17,46.16811692,2021-04-24,1 wk ahead inc case,point,
13175,2021-04-17,53.68704136,2021-05-01,2 wk ahead inc case,point,
13175,2021-04-17,37.78147798,2021-05-08,3 wk ahead inc case,point,
13175,2021-04-17,153.83793576,2021-05-15,4 wk ahead inc case,point,
13177,2021-04-17,12.539955120000002,2021-04-24,1 wk ahead inc case,point,
13177,2021-04-17,13.92588544,2021-05-01,2 wk ahead inc case,point,
13177,2021-04-17,27.04108712,2021-05-08,3 wk ahead inc case,point,
13177,2021-04-17,23.57071280000001,2021-05-15,4 wk ahead inc case,point,
13179,2021-04-17,95.02888670000002,2021-04-24,1 wk ahead inc case,point,
13179,2021-04-17,79.81758070000002,2021-05-01,2 wk ahead inc case,point,
13179,2021-04-17,54.20901529999999,2021-05-08,3 wk ahead inc case,point,
13179,2021-04-17,157.29940269999997,2021-05-15,4 wk ahead inc case,point,
13181,2021-04-17,5.72498196,2021-04-24,1 wk ahead inc case,point,
13181,2021-04-17,5.752547039999999,2021-05-01,2 wk ahead inc case,point,
13181,2021-04-17,10.38862913,2021-05-08,3 wk ahead inc case,point,
13181,2021-04-17,22.69746708000001,2021-05-15,4 wk ahead inc case,point,
13183,2021-04-17,12.770462280000002,2021-04-24,1 wk ahead inc case,point,
13183,2021-04-17,6.68057204,2021-05-01,2 wk ahead inc case,point,
13183,2021-04-17,9.72493039,2021-05-08,3 wk ahead inc case,point,
13183,2021-04-17,0.0,2021-05-15,4 wk ahead inc case,point,
13185,2021-04-17,95.66827909999999,2021-04-24,1 wk ahead inc case,point,
13185,2021-04-17,104.0862893,2021-05-01,2 wk ahead inc case,point,
13185,2021-04-17,109.4400029,2021-05-08,3 wk ahead inc case,point,
13185,2021-04-17,124.72274192,2021-05-15,4 wk ahead inc case,point,
13187,2021-04-17,28.466661699999996,2021-04-24,1 wk ahead inc case,point,
13187,2021-04-17,25.2353963,2021-05-01,2 wk ahead inc case,point,
13187,2021-04-17,29.60570460000001,2021-05-08,3 wk ahead inc case,point,
13187,2021-04-17,55.70555010000001,2021-05-15,4 wk ahead inc case,point,
13189,2021-04-17,17.209866239999997,2021-04-24,1 wk ahead inc case,point,
13189,2021-04-17,19.17355392,2021-05-01,2 wk ahead inc case,point,
13189,2021-04-17,21.01427136,2021-05-08,3 wk ahead inc case,point,
13189,2021-04-17,27.22330944,2021-05-15,4 wk ahead inc case,point,
13191,2021-04-17,8.183670039999999,2021-04-24,1 wk ahead inc case,point,
13191,2021-04-17,11.21167684,2021-05-01,2 wk ahead inc case,point,
13191,2021-04-17,10.0638811,2021-05-08,3 wk ahead inc case,point,
13191,2021-04-17,34.453857619999994,2021-05-15,4 wk ahead inc case,point,
13193,2021-04-17,4.94588347,2021-04-24,1 wk ahead inc case,point,
13193,2021-04-17,11.71120885,2021-05-01,2 wk ahead inc case,point,
13193,2021-04-17,7.25886502,2021-05-08,3 wk ahead inc case,point,
13193,2021-04-17,39.37842997,2021-05-15,4 wk ahead inc case,point,
13195,2021-04-17,19.0225044,2021-04-24,1 wk ahead inc case,point,
13195,2021-04-17,18.844419600000002,2021-05-01,2 wk ahead inc case,point,
13195,2021-04-17,32.8551516,2021-05-08,3 wk ahead inc case,point,
13195,2021-04-17,47.6753328,2021-05-15,4 wk ahead inc case,point,
13197,2021-04-17,2.75880436,2021-04-24,1 wk ahead inc case,point,
13197,2021-04-17,3.50626614,2021-05-01,2 wk ahead inc case,point,
13197,2021-04-17,3.73889711,2021-05-08,3 wk ahead inc case,point,
13197,2021-04-17,4.056789879999998,2021-05-15,4 wk ahead inc case,point,
13199,2021-04-17,14.01424736,2021-04-24,1 wk ahead inc case,point,
13199,2021-04-17,27.01501876,2021-05-01,2 wk ahead inc case,point,
13199,2021-04-17,29.56479558,2021-05-08,3 wk ahead inc case,point,
13199,2021-04-17,47.55716892,2021-05-15,4 wk ahead inc case,point,
13201,2021-04-17,11.9626278,2021-04-24,1 wk ahead inc case,point,
13201,2021-04-17,12.49931928,2021-05-01,2 wk ahead inc case,point,
13201,2021-04-17,13.34078016,2021-05-08,3 wk ahead inc case,point,
13201,2021-04-17,4.93394784,2021-05-15,4 wk ahead inc case,point,
13205,2021-04-17,11.22271516,2021-04-24,1 wk ahead inc case,point,
13205,2021-04-17,11.71506992,2021-05-01,2 wk ahead inc case,point,
13205,2021-04-17,14.77851348,2021-05-08,3 wk ahead inc case,point,
13205,2021-04-17,23.13127263,2021-05-15,4 wk ahead inc case,point,
13207,2021-04-17,14.97733602,2021-04-24,1 wk ahead inc case,point,
13207,2021-04-17,19.29549926,2021-05-01,2 wk ahead inc case,point,
13207,2021-04-17,29.64331642,2021-05-08,3 wk ahead inc case,point,
13207,2021-04-17,26.663789299999998,2021-05-15,4 wk ahead inc case,point,
13209,2021-04-17,3.2088242,2021-04-24,1 wk ahead inc case,point,
13209,2021-04-17,7.392632000000001,2021-05-01,2 wk ahead inc case,point,
13209,2021-04-17,19.4304234,2021-05-08,3 wk ahead inc case,point,
13209,2021-04-17,21.64564484000001,2021-05-15,4 wk ahead inc case,point,
13211,2021-04-17,20.56787752,2021-04-24,1 wk ahead inc case,point,
13211,2021-04-17,23.14642804,2021-05-01,2 wk ahead inc case,point,
13211,2021-04-17,17.9112592,2021-05-08,3 wk ahead inc case,point,
13211,2021-04-17,15.12645548,2021-05-15,4 wk ahead inc case,point,
13213,2021-04-17,57.06422624,2021-04-24,1 wk ahead inc case,point,
13213,2021-04-17,36.69144864,2021-05-01,2 wk ahead inc case,point,
13213,2021-04-17,42.28885024,2021-05-08,3 wk ahead inc case,point,
13213,2021-04-17,42.76318592000001,2021-05-15,4 wk ahead inc case,point,
13215,2021-04-17,153.05024651,2021-04-24,1 wk ahead inc case,point,
13215,2021-04-17,166.78344186,2021-05-01,2 wk ahead inc case,point,
13215,2021-04-17,162.13392811,2021-05-08,3 wk ahead inc case,point,
13215,2021-04-17,130.8519996,2021-05-15,4 wk ahead inc case,point,
13217,2021-04-17,185.89843584,2021-04-24,1 wk ahead inc case,point,
13217,2021-04-17,224.58085632,2021-05-01,2 wk ahead inc case,point,
13217,2021-04-17,471.54738816,2021-05-08,3 wk ahead inc case,point,
13217,2021-04-17,943.0746624,2021-05-15,4 wk ahead inc case,point,
13219,2021-04-17,24.272728,2021-04-24,1 wk ahead inc case,point,
13219,2021-04-17,24.586106399999995,2021-05-01,2 wk ahead inc case,point,
13219,2021-04-17,25.5729664,2021-05-08,3 wk ahead inc case,point,
13219,2021-04-17,31.421219600000004,2021-05-15,4 wk ahead inc case,point,
13221,2021-04-17,10.72127858,2021-04-24,1 wk ahead inc case,point,
13221,2021-04-17,16.3698552,2021-05-01,2 wk ahead inc case,point,
13221,2021-04-17,20.93046512,2021-05-08,3 wk ahead inc case,point,
13221,2021-04-17,28.91229543,2021-05-15,4 wk ahead inc case,point,
13223,2021-04-17,178.87135349999997,2021-04-24,1 wk ahead inc case,point,
13223,2021-04-17,218.73242561,2021-05-01,2 wk ahead inc case,point,
13223,2021-04-17,224.50083701000003,2021-05-08,3 wk ahead inc case,point,
13223,2021-04-17,221.99275872,2021-05-15,4 wk ahead inc case,point,
13225,2021-04-17,23.75098758,2021-04-24,1 wk ahead inc case,point,
13225,2021-04-17,21.02779002,2021-05-01,2 wk ahead inc case,point,
13225,2021-04-17,27.50082456,2021-05-08,3 wk ahead inc case,point,
13225,2021-04-17,36.77308362,2021-05-15,4 wk ahead inc case,point,
13227,2021-04-17,26.58415279,2021-04-24,1 wk ahead inc case,point,
13227,2021-04-17,22.3085395,2021-05-01,2 wk ahead inc case,point,
13227,2021-04-17,33.80892567,2021-05-08,3 wk ahead inc case,point,
13227,2021-04-17,53.19665975,2021-05-15,4 wk ahead inc case,point,
13229,2021-04-17,20.40457555,2021-04-24,1 wk ahead inc case,point,
13229,2021-04-17,38.0797688,2021-05-01,2 wk ahead inc case,point,
13229,2021-04-17,59.30693525,2021-05-08,3 wk ahead inc case,point,
13229,2021-04-17,92.3952941,2021-05-15,4 wk ahead inc case,point,
13231,2021-04-17,15.33874104,2021-04-24,1 wk ahead inc case,point,
13231,2021-04-17,26.28550364,2021-05-01,2 wk ahead inc case,point,
13231,2021-04-17,24.11226882,2021-05-08,3 wk ahead inc case,point,
13231,2021-04-17,21.30304852,2021-05-15,4 wk ahead inc case,point,
13233,2021-04-17,40.14400278,2021-04-24,1 wk ahead inc case,point,
13233,2021-04-17,43.15631575000001,2021-05-01,2 wk ahead inc case,point,
13233,2021-04-17,35.94917906,2021-05-08,3 wk ahead inc case,point,
13233,2021-04-17,42.12635954,2021-05-15,4 wk ahead inc case,point,
13235,2021-04-17,9.75835077,2021-04-24,1 wk ahead inc case,point,
13235,2021-04-17,15.86565883,2021-05-01,2 wk ahead inc case,point,
13235,2021-04-17,19.24718614,2021-05-08,3 wk ahead inc case,point,
13235,2021-04-17,15.50170167,2021-05-15,4 wk ahead inc case,point,
13237,2021-04-17,18.31364724,2021-04-24,1 wk ahead inc case,point,
13237,2021-04-17,23.19575292,2021-05-01,2 wk ahead inc case,point,
13237,2021-04-17,25.81198824,2021-05-08,3 wk ahead inc case,point,
13237,2021-04-17,31.94912598,2021-05-15,4 wk ahead inc case,point,
13239,2021-04-17,2.54248709,2021-04-24,1 wk ahead inc case,point,
13239,2021-04-17,7.06788467,2021-05-01,2 wk ahead inc case,point,
13239,2021-04-17,3.68198644,2021-05-08,3 wk ahead inc case,point,
13239,2021-04-17,2.94713408,2021-05-15,4 wk ahead inc case,point,
13241,2021-04-17,11.719994300000002,2021-04-24,1 wk ahead inc case,point,
13241,2021-04-17,12.291855990000002,2021-05-01,2 wk ahead inc case,point,
13241,2021-04-17,24.89080702,2021-05-08,3 wk ahead inc case,point,
13241,2021-04-17,41.93766640000001,2021-05-15,4 wk ahead inc case,point,
13243,2021-04-17,2.7396675999999998,2021-04-24,1 wk ahead inc case,point,
13243,2021-04-17,1.64881628,2021-05-01,2 wk ahead inc case,point,
13243,2021-04-17,4.26322644,2021-05-08,3 wk ahead inc case,point,
13243,2021-04-17,11.97936942,2021-05-15,4 wk ahead inc case,point,
13245,2021-04-17,213.57143244,2021-04-24,1 wk ahead inc case,point,
13245,2021-04-17,323.40301938,2021-05-01,2 wk ahead inc case,point,
13245,2021-04-17,412.22943936,2021-05-08,3 wk ahead inc case,point,
13245,2021-04-17,660.2633598599998,2021-05-15,4 wk ahead inc case,point,
13247,2021-04-17,76.08540576,2021-04-24,1 wk ahead inc case,point,
13247,2021-04-17,69.54907440000001,2021-05-01,2 wk ahead inc case,point,
13247,2021-04-17,79.9930248,2021-05-08,3 wk ahead inc case,point,
13247,2021-04-17,97.30780384,2021-05-15,4 wk ahead inc case,point,
13249,2021-04-17,4.61333292,2021-04-24,1 wk ahead inc case,point,
13249,2021-04-17,5.25947079,2021-05-01,2 wk ahead inc case,point,
13249,2021-04-17,10.02536185,2021-05-08,3 wk ahead inc case,point,
13249,2021-04-17,14.53513187,2021-05-15,4 wk ahead inc case,point,
13251,2021-04-17,8.49984726,2021-04-24,1 wk ahead inc case,point,
13251,2021-04-17,7.1906744200000015,2021-05-01,2 wk ahead inc case,point,
13251,2021-04-17,10.11683074,2021-05-08,3 wk ahead inc case,point,
13251,2021-04-17,12.45250458,2021-05-15,4 wk ahead inc case,point,
13253,2021-04-17,5.5239329,2021-04-24,1 wk ahead inc case,point,
13253,2021-04-17,4.3164194999999985,2021-05-01,2 wk ahead inc case,point,
13253,2021-04-17,11.9848496,2021-05-08,3 wk ahead inc case,point,
13253,2021-04-17,29.1072537,2021-05-15,4 wk ahead inc case,point,
13255,2021-04-17,49.25749738,2021-04-24,1 wk ahead inc case,point,
13255,2021-04-17,46.83017521,2021-05-01,2 wk ahead inc case,point,
13255,2021-04-17,68.56868291,2021-05-08,3 wk ahead inc case,point,
13255,2021-04-17,73.36863079,2021-05-15,4 wk ahead inc case,point,
13257,2021-04-17,10.222746,2021-04-24,1 wk ahead inc case,point,
13257,2021-04-17,14.69195675,2021-05-01,2 wk ahead inc case,point,
13257,2021-04-17,25.35853875,2021-05-08,3 wk ahead inc case,point,
13257,2021-04-17,27.42165025,2021-05-15,4 wk ahead inc case,point,
13259,2021-04-17,3.3380433599999995,2021-04-24,1 wk ahead inc case,point,
13259,2021-04-17,10.99662027,2021-05-01,2 wk ahead inc case,point,
13259,2021-04-17,9.21186351,2021-05-08,3 wk ahead inc case,point,
13259,2021-04-17,11.34548076,2021-05-15,4 wk ahead inc case,point,
13261,2021-04-17,5.333805839999999,2021-04-24,1 wk ahead inc case,point,
13261,2021-04-17,33.324034039999994,2021-05-01,2 wk ahead inc case,point,
13261,2021-04-17,59.64261336,2021-05-08,3 wk ahead inc case,point,
13261,2021-04-17,50.77950856,2021-05-15,4 wk ahead inc case,point,
13263,2021-04-17,5.0232157499999985,2021-04-24,1 wk ahead inc case,point,
13263,2021-04-17,6.429171,2021-05-01,2 wk ahead inc case,point,
13263,2021-04-17,12.32538615,2021-05-08,3 wk ahead inc case,point,
13263,2021-04-17,9.64381845,2021-05-15,4 wk ahead inc case,point,
13265,2021-04-17,0.5335695500000001,2021-04-24,1 wk ahead inc case,point,
13265,2021-04-17,0.7033465700000001,2021-05-01,2 wk ahead inc case,point,
13265,2021-04-17,3.27428647,2021-05-08,3 wk ahead inc case,point,
13265,2021-04-17,4.1372966,2021-05-15,4 wk ahead inc case,point,
13267,2021-04-17,12.22502242,2021-04-24,1 wk ahead inc case,point,
13267,2021-04-17,14.23146652,2021-05-01,2 wk ahead inc case,point,
13267,2021-04-17,29.49409612,2021-05-08,3 wk ahead inc case,point,
