,location,target,type,quantile,forecast_date,target_end_date,value
57436,31053,5 wk ahead inc case,point,,2020-07-05,2020-08-08,58.41104999999993
57437,31055,5 wk ahead inc case,point,,2020-07-05,2020-08-08,962.4224000000003
57438,31079,5 wk ahead inc case,point,,2020-07-05,2020-08-08,10.782600000000002
57439,31109,5 wk ahead inc case,point,,2020-07-05,2020-08-08,312.944
57440,31119,5 wk ahead inc case,point,,2020-07-05,2020-08-08,21.54795000000001
57441,31141,5 wk ahead inc case,point,,2020-07-05,2020-08-08,23.31880000000001
57442,31151,5 wk ahead inc case,point,,2020-07-05,2020-08-08,4.1647999999999
57443,31153,5 wk ahead inc case,point,,2020-07-05,2020-08-08,497.3416
57444,31157,5 wk ahead inc case,point,,2020-07-05,2020-08-08,99.59912
57445,31173,5 wk ahead inc case,point,,2020-07-05,2020-08-08,9.268290000000007
57446,32003,5 wk ahead inc case,point,,2020-07-05,2020-08-08,11118.236
57447,32007,5 wk ahead inc case,point,,2020-07-05,2020-08-08,205.71782
57448,32019,5 wk ahead inc case,point,,2020-07-05,2020-08-08,82.43301000000002
57449,32023,5 wk ahead inc case,point,,2020-07-05,2020-08-08,100.88337
57450,32031,5 wk ahead inc case,point,,2020-07-05,2020-08-08,1415.8708000000006
57451,32510,5 wk ahead inc case,point,,2020-07-05,2020-08-08,128.13914000000003
57452,33011,5 wk ahead inc case,point,,2020-07-05,2020-08-08,257.8242999999997
57453,33013,5 wk ahead inc case,point,,2020-07-05,2020-08-08,55.44594999999998
57454,33015,5 wk ahead inc case,point,,2020-07-05,2020-08-08,64.64779999999996
57455,33017,5 wk ahead inc case,point,,2020-07-05,2020-08-08,18.96859999999998
57456,34001,5 wk ahead inc case,point,,2020-07-05,2020-08-08,508.42360000000014
57457,34003,5 wk ahead inc case,point,,2020-07-05,2020-08-08,423.29100000000113
57458,34005,5 wk ahead inc case,point,,2020-07-05,2020-08-08,241.94920000000093
57459,34007,5 wk ahead inc case,point,,2020-07-05,2020-08-08,270.8073999999997
57460,34009,5 wk ahead inc case,point,,2020-07-05,2020-08-08,82.41300000000003
57461,34011,5 wk ahead inc case,point,,2020-07-05,2020-08-08,96.60199999999986
57462,34013,5 wk ahead inc case,point,,2020-07-05,2020-08-08,270.57600000000093
57463,34015,5 wk ahead inc case,point,,2020-07-05,2020-08-08,164.17639999999986
57464,34017,5 wk ahead inc case,point,,2020-07-05,2020-08-08,122.41300000000048
57465,34019,5 wk ahead inc case,point,,2020-07-05,2020-08-08,93.24390000000015
57466,34021,5 wk ahead inc case,point,,2020-07-05,2020-08-08,245.77049999999963
57467,34023,5 wk ahead inc case,point,,2020-07-05,2020-08-08,307.02000000000044
57468,34025,5 wk ahead inc case,point,,2020-07-05,2020-08-08,968.3420000000008
57469,34027,5 wk ahead inc case,point,,2020-07-05,2020-08-08,245.60600000000068
57470,34029,5 wk ahead inc case,point,,2020-07-05,2020-08-08,461.7690000000002
57471,34031,5 wk ahead inc case,point,,2020-07-05,2020-08-08,252.41599999999744
57472,34033,5 wk ahead inc case,point,,2020-07-05,2020-08-08,64.75292999999989
57473,34035,5 wk ahead inc case,point,,2020-07-05,2020-08-08,185.20960000000008
57474,34037,5 wk ahead inc case,point,,2020-07-05,2020-08-08,65.02819999999997
57475,34039,5 wk ahead inc case,point,,2020-07-05,2020-08-08,276.8529999999992
57476,34041,5 wk ahead inc case,point,,2020-07-05,2020-08-08,31.324499999999947
57477,35001,5 wk ahead inc case,point,,2020-07-05,2020-08-08,1192.3937
57478,35005,5 wk ahead inc case,point,,2020-07-05,2020-08-08,210.59809
57479,35006,5 wk ahead inc case,point,,2020-07-05,2020-08-08,29.15117000000001
57480,35009,5 wk ahead inc case,point,,2020-07-05,2020-08-08,373.87555
57481,35013,5 wk ahead inc case,point,,2020-07-05,2020-08-08,975.446
57482,35015,5 wk ahead inc case,point,,2020-07-05,2020-08-08,145.908244
57483,35025,5 wk ahead inc case,point,,2020-07-05,2020-08-08,300.81648000000007
57484,35031,5 wk ahead inc case,point,,2020-07-05,2020-08-08,98.50999999999979
57485,35039,5 wk ahead inc case,point,,2020-07-05,2020-08-08,103.99724999999997
57486,35043,5 wk ahead inc case,point,,2020-07-05,2020-08-08,184.18179999999995
57487,35045,5 wk ahead inc case,point,,2020-07-05,2020-08-08,198.14019999999985
57488,35049,5 wk ahead inc case,point,,2020-07-05,2020-08-08,205.13495
57489,35061,5 wk ahead inc case,point,,2020-07-05,2020-08-08,107.07922000000002
57490,36001,5 wk ahead inc case,point,,2020-07-05,2020-08-08,60.67430000000013
57491,36007,5 wk ahead inc case,point,,2020-07-05,2020-08-08,63.22574000000011
57492,36009,5 wk ahead inc case,point,,2020-07-05,2020-08-08,95.1663
57493,36011,5 wk ahead inc case,point,,2020-07-05,2020-08-08,33.889616000000004
57494,36013,5 wk ahead inc case,point,,2020-07-05,2020-08-08,66.50960999999998
57495,36015,5 wk ahead inc case,point,,2020-07-05,2020-08-08,1.1282799999999895
57496,36017,5 wk ahead inc case,point,,2020-07-05,2020-08-08,7.996910000000013
57497,36019,5 wk ahead inc case,point,,2020-07-05,2020-08-08,3.3576300000000003
57498,36021,5 wk ahead inc case,point,,2020-07-05,2020-08-08,39.26619999999997
57499,36027,5 wk ahead inc case,point,,2020-07-05,2020-08-08,80.94369999999981
57500,36029,5 wk ahead inc case,point,,2020-07-05,2020-08-08,414.7319000000007
57501,36035,5 wk ahead inc case,point,,2020-07-05,2020-08-08,22.89895999999999
57502,36037,5 wk ahead inc case,point,,2020-07-05,2020-08-08,37.95722999999997
57503,36039,5 wk ahead inc case,point,,2020-07-05,2020-08-08,9.366929999999966
57504,36043,5 wk ahead inc case,point,,2020-07-05,2020-08-08,94.38213
57505,36051,5 wk ahead inc case,point,,2020-07-05,2020-08-08,8.55713000000003
57506,36053,5 wk ahead inc case,point,,2020-07-05,2020-08-08,22.556030000000014
57507,36055,5 wk ahead inc case,point,,2020-07-05,2020-08-08,289.55620000000044
57508,36057,5 wk ahead inc case,point,,2020-07-05,2020-08-08,30.515119999999985
57509,36059,5 wk ahead inc case,point,,2020-07-05,2020-08-08,784.4150000000009
57510,36063,5 wk ahead inc case,point,,2020-07-05,2020-08-08,66.91669999999999
57511,36065,5 wk ahead inc case,point,,2020-07-05,2020-08-08,512.9069999999997
57512,36067,5 wk ahead inc case,point,,2020-07-05,2020-08-08,238.57769999999985
57513,36069,5 wk ahead inc case,point,,2020-07-05,2020-08-08,83.19756999999993
57514,36071,5 wk ahead inc case,point,,2020-07-05,2020-08-08,63.21199999999954
57515,36073,5 wk ahead inc case,point,,2020-07-05,2020-08-08,22.427959999999985
57516,36075,5 wk ahead inc case,point,,2020-07-05,2020-08-08,242.25075
57517,36079,5 wk ahead inc case,point,,2020-07-05,2020-08-08,46.22240000000011
57518,36083,5 wk ahead inc case,point,,2020-07-05,2020-08-08,31.917299999999948
57519,36087,5 wk ahead inc case,point,,2020-07-05,2020-08-08,111.33200000000215
57520,36089,5 wk ahead inc case,point,,2020-07-05,2020-08-08,4.754600000000012
57521,36091,5 wk ahead inc case,point,,2020-07-05,2020-08-08,55.80949999999997
57522,36093,5 wk ahead inc case,point,,2020-07-05,2020-08-08,66.29345
57523,36101,5 wk ahead inc case,point,,2020-07-05,2020-08-08,13.054720000000033
57524,36103,5 wk ahead inc case,point,,2020-07-05,2020-08-08,646.9570000000023
57525,36105,5 wk ahead inc case,point,,2020-07-05,2020-08-08,14.70309999999995
57526,36107,5 wk ahead inc case,point,,2020-07-05,2020-08-08,13.475089999999994
57527,36109,5 wk ahead inc case,point,,2020-07-05,2020-08-08,6.28304
57528,36111,5 wk ahead inc case,point,,2020-07-05,2020-08-08,20.894800000000032
57529,36113,5 wk ahead inc case,point,,2020-07-05,2020-08-08,5.0080899999999815
57530,36115,5 wk ahead inc case,point,,2020-07-05,2020-08-08,3.791089999999997
57531,36117,5 wk ahead inc case,point,,2020-07-05,2020-08-08,96.63723999999996
57532,36119,5 wk ahead inc case,point,,2020-07-05,2020-08-08,266.43999999999505
57533,37001,5 wk ahead inc case,point,,2020-07-05,2020-08-08,972.9509
57534,37003,5 wk ahead inc case,point,,2020-07-05,2020-08-08,199.580265
57535,37007,5 wk ahead inc case,point,,2020-07-05,2020-08-08,106.68006999999996
57536,37013,5 wk ahead inc case,point,,2020-07-05,2020-08-08,192.30546999999999
57537,37015,5 wk ahead inc case,point,,2020-07-05,2020-08-08,9.52297999999999
57538,37017,5 wk ahead inc case,point,,2020-07-05,2020-08-08,223.15247999999997
57539,37019,5 wk ahead inc case,point,,2020-07-05,2020-08-08,1089.7525
57540,37021,5 wk ahead inc case,point,,2020-07-05,2020-08-08,508.54190000000006
57541,37023,5 wk ahead inc case,point,,2020-07-05,2020-08-08,363.25479999999993
57542,37025,5 wk ahead inc case,point,,2020-07-05,2020-08-08,1339.2791
57543,37027,5 wk ahead inc case,point,,2020-07-05,2020-08-08,549.30097
57544,37031,5 wk ahead inc case,point,,2020-07-05,2020-08-08,322.92029
57545,37033,5 wk ahead inc case,point,,2020-07-05,2020-08-08,76.87083999999999
57546,37035,5 wk ahead inc case,point,,2020-07-05,2020-08-08,1118.6659000000002
57547,37037,5 wk ahead inc case,point,,2020-07-05,2020-08-08,286.2587000000001
57548,37045,5 wk ahead inc case,point,,2020-07-05,2020-08-08,597.9730400000002
57549,37047,5 wk ahead inc case,point,,2020-07-05,2020-08-08,145.2801400000001
57550,37049,5 wk ahead inc case,point,,2020-07-05,2020-08-08,371.07637000000005
57551,37051,5 wk ahead inc case,point,,2020-07-05,2020-08-08,804.1225
57552,37057,5 wk ahead inc case,point,,2020-07-05,2020-08-08,936.3891
57553,37059,5 wk ahead inc case,point,,2020-07-05,2020-08-08,200.12784
57554,37061,5 wk ahead inc case,point,,2020-07-05,2020-08-08,200.38550000000006
57555,37063,5 wk ahead inc case,point,,2020-07-05,2020-08-08,1515.7234999999994
57556,37065,5 wk ahead inc case,point,,2020-07-05,2020-08-08,122.07550999999997
57557,37067,5 wk ahead inc case,point,,2020-07-05,2020-08-08,1451.7181999999998
57558,37069,5 wk ahead inc case,point,,2020-07-05,2020-08-08,366.96073
57559,37071,5 wk ahead inc case,point,,2020-07-05,2020-08-08,1686.4654000000005
57560,37077,5 wk ahead inc case,point,,2020-07-05,2020-08-08,187.62130000000008
57561,37079,5 wk ahead inc case,point,,2020-07-05,2020-08-08,111.71878999999998
57562,37081,5 wk ahead inc case,point,,2020-07-05,2020-08-08,2072.2756
57563,37083,5 wk ahead inc case,point,,2020-07-05,2020-08-08,156.35604000000006
57564,37085,5 wk ahead inc case,point,,2020-07-05,2020-08-08,571.7833
57565,37089,5 wk ahead inc case,point,,2020-07-05,2020-08-08,481.7223
57566,37091,5 wk ahead inc case,point,,2020-07-05,2020-08-08,22.12853999999999
57567,37093,5 wk ahead inc case,point,,2020-07-05,2020-08-08,134.41530000000006
57568,37097,5 wk ahead inc case,point,,2020-07-05,2020-08-08,1208.1661599999998
57569,37099,5 wk ahead inc case,point,,2020-07-05,2020-08-08,101.445806
57570,37101,5 wk ahead inc case,point,,2020-07-05,2020-08-08,1246.8988
57571,37105,5 wk ahead inc case,point,,2020-07-05,2020-08-08,276.76160000000004
57572,37107,5 wk ahead inc case,point,,2020-07-05,2020-08-08,125.61351999999994
57573,37109,5 wk ahead inc case,point,,2020-07-05,2020-08-08,471.80592999999993
57574,37111,5 wk ahead inc case,point,,2020-07-05,2020-08-08,262.56462999999997
57575,37113,5 wk ahead inc case,point,,2020-07-05,2020-08-08,116.03017999999996
57576,37117,5 wk ahead inc case,point,,2020-07-05,2020-08-08,93.76317000000004
57577,37119,5 wk ahead inc case,point,,2020-07-05,2020-08-08,7219.66
57578,37123,5 wk ahead inc case,point,,2020-07-05,2020-08-08,160.58270000000005
57579,37125,5 wk ahead inc case,point,,2020-07-05,2020-08-08,530.89315
57580,37127,5 wk ahead inc case,point,,2020-07-05,2020-08-08,577.6913700000001
57581,37129,5 wk ahead inc case,point,,2020-07-05,2020-08-08,1577.4533
57582,37131,5 wk ahead inc case,point,,2020-07-05,2020-08-08,28.50013999999999
57583,37133,5 wk ahead inc case,point,,2020-07-05,2020-08-08,770.7140700000001
57584,37135,5 wk ahead inc case,point,,2020-07-05,2020-08-08,657.22927
57585,37139,5 wk ahead inc case,point,,2020-07-05,2020-08-08,157.12192000000005
57586,37141,5 wk ahead inc case,point,,2020-07-05,2020-08-08,444.64875000000006
57587,37145,5 wk ahead inc case,point,,2020-07-05,2020-08-08,101.13759
57588,37147,5 wk ahead inc case,point,,2020-07-05,2020-08-08,712.4969000000001
57589,37151,5 wk ahead inc case,point,,2020-07-05,2020-08-08,458.442
57590,37153,5 wk ahead inc case,point,,2020-07-05,2020-08-08,132.64266999999998
57591,37155,5 wk ahead inc case,point,,2020-07-05,2020-08-08,141.92669999999995
57592,37157,5 wk ahead inc case,point,,2020-07-05,2020-08-08,435.29667
57593,37159,5 wk ahead inc case,point,,2020-07-05,2020-08-08,507.5389
57594,37161,5 wk ahead inc case,point,,2020-07-05,2020-08-08,188.16958
57595,37163,5 wk ahead inc case,point,,2020-07-05,2020-08-08,356.85119999999984
57596,37165,5 wk ahead inc case,point,,2020-07-05,2020-08-08,66.52153000000001
57597,37167,5 wk ahead inc case,point,,2020-07-05,2020-08-08,475.19068
57598,37169,5 wk ahead inc case,point,,2020-07-05,2020-08-08,116.61915
57599,37171,5 wk ahead inc case,point,,2020-07-05,2020-08-08,337.8300999999999
57600,37179,5 wk ahead inc case,point,,2020-07-05,2020-08-08,1426.8232000000005
57601,37181,5 wk ahead inc case,point,,2020-07-05,2020-08-08,117.00402999999994
57602,37183,5 wk ahead inc case,point,,2020-07-05,2020-08-08,4339.7403
57603,37185,5 wk ahead inc case,point,,2020-07-05,2020-08-08,64.30203999999998
57604,37191,5 wk ahead inc case,point,,2020-07-05,2020-08-08,337.2958999999998
57605,37193,5 wk ahead inc case,point,,2020-07-05,2020-08-08,33.447959999999966
57606,37195,5 wk ahead inc case,point,,2020-07-05,2020-08-08,387.8573399999999
57607,37197,5 wk ahead inc case,point,,2020-07-05,2020-08-08,149.20342000000005
57608,38015,5 wk ahead inc case,point,,2020-07-05,2020-08-08,338.8416600000001
57609,38017,5 wk ahead inc case,point,,2020-07-05,2020-08-08,141.3362000000002
57610,38035,5 wk ahead inc case,point,,2020-07-05,2020-08-08,36.68435
57611,38059,5 wk ahead inc case,point,,2020-07-05,2020-08-08,54.11114499999998
57612,39003,5 wk ahead inc case,point,,2020-07-05,2020-08-08,124.25297999999998
57613,39007,5 wk ahead inc case,point,,2020-07-05,2020-08-08,32.764240000000036
57614,39011,5 wk ahead inc case,point,,2020-07-05,2020-08-08,60.315276
57615,39013,5 wk ahead inc case,point,,2020-07-05,2020-08-08,48.88837000000001
57616,39017,5 wk ahead inc case,point,,2020-07-05,2020-08-08,696.0956000000001
57617,39023,5 wk ahead inc case,point,,2020-07-05,2020-08-08,344.7075
57618,39025,5 wk ahead inc case,point,,2020-07-05,2020-08-08,364.99123
57619,39029,5 wk ahead inc case,point,,2020-07-05,2020-08-08,417.29230000000007
57620,39033,5 wk ahead inc case,point,,2020-07-05,2020-08-08,19.994599999999988
57621,39035,5 wk ahead inc case,point,,2020-07-05,2020-08-08,2996.0490000000004
57622,39037,5 wk ahead inc case,point,,2020-07-05,2020-08-08,39.77705
57623,39041,5 wk ahead inc case,point,,2020-07-05,2020-08-08,387.63277
57624,39043,5 wk ahead inc case,point,,2020-07-05,2020-08-08,78.29158999999996
57625,39045,5 wk ahead inc case,point,,2020-07-05,2020-08-08,397.4879300000002
57626,39049,5 wk ahead inc case,point,,2020-07-05,2020-08-08,3759.6989999999987
57627,39055,5 wk ahead inc case,point,,2020-07-05,2020-08-08,164.52083000000005
57628,39057,5 wk ahead inc case,point,,2020-07-05,2020-08-08,390.91217
57629,39061,5 wk ahead inc case,point,,2020-07-05,2020-08-08,2962.4005
57630,39065,5 wk ahead inc case,point,,2020-07-05,2020-08-08,65.398526
57631,39075,5 wk ahead inc case,point,,2020-07-05,2020-08-08,372.56189
57632,39077,5 wk ahead inc case,point,,2020-07-05,2020-08-08,322.5922
57633,39085,5 wk ahead inc case,point,,2020-07-05,2020-08-08,400.65357000000006
57634,39089,5 wk ahead inc case,point,,2020-07-05,2020-08-08,335.69450999999987
57635,39093,5 wk ahead inc case,point,,2020-07-05,2020-08-08,328.8207999999998
57636,39095,5 wk ahead inc case,point,,2020-07-05,2020-08-08,117.17020000000002
57637,39097,5 wk ahead inc case,point,,2020-07-05,2020-08-08,32.087950000000006
57638,39099,5 wk ahead inc case,point,,2020-07-05,2020-08-08,156.09320000000002
57639,39101,5 wk ahead inc case,point,,2020-07-05,2020-08-08,12.896600000000491
57640,39103,5 wk ahead inc case,point,,2020-07-05,2020-08-08,227.16862999999992
57641,39107,5 wk ahead inc case,point,,2020-07-05,2020-08-08,55.73930000000002
57642,39109,5 wk ahead inc case,point,,2020-07-05,2020-08-08,74.84794000000011
57643,39113,5 wk ahead inc case,point,,2020-07-05,2020-08-08,2438.3445
57644,39117,5 wk ahead inc case,point,,2020-07-05,2020-08-08,6.715439999999987
57645,39123,5 wk ahead inc case,point,,2020-07-05,2020-08-08,57.54264000000001
57646,39129,5 wk ahead inc case,point,,2020-07-05,2020-08-08,12.119200000000093
57647,39133,5 wk ahead inc case,point,,2020-07-05,2020-08-08,118.05787999999997
57648,39137,5 wk ahead inc case,point,,2020-07-05,2020-08-08,50.46383
57649,39139,5 wk ahead inc case,point,,2020-07-05,2020-08-08,192.5552
57650,39141,5 wk ahead inc case,point,,2020-07-05,2020-08-08,110.89238999999998
57651,39143,5 wk ahead inc case,point,,2020-07-05,2020-08-08,76.40725
57652,39151,5 wk ahead inc case,point,,2020-07-05,2020-08-08,456.5674999999998
57653,39153,5 wk ahead inc case,point,,2020-07-05,2020-08-08,595.6916000000001
57654,39155,5 wk ahead inc case,point,,2020-07-05,2020-08-08,430.5425399999999
57655,39157,5 wk ahead inc case,point,,2020-07-05,2020-08-08,183.96514
57656,39165,5 wk ahead inc case,point,,2020-07-05,2020-08-08,537.271
57657,39167,5 wk ahead inc case,point,,2020-07-05,2020-08-08,1.6525399999999877
57658,39169,5 wk ahead inc case,point,,2020-07-05,2020-08-08,67.71979000000005
57659,39173,5 wk ahead inc case,point,,2020-07-05,2020-08-08,115.0892
57660,40001,5 wk ahead inc case,point,,2020-07-05,2020-08-08,31.83572999999999
57661,04001,5 wk ahead inc case,point,,2020-07-05,2020-08-08,132.60869999999977
57662,40013,5 wk ahead inc case,point,,2020-07-05,2020-08-08,233.48394399999995
57663,40015,5 wk ahead inc case,point,,2020-07-05,2020-08-08,16.131959999999992
57664,40017,5 wk ahead inc case,point,,2020-07-05,2020-08-08,582.7550699999998
57665,40019,5 wk ahead inc case,point,,2020-07-05,2020-08-08,219.48737000000003
57666,40023,5 wk ahead inc case,point,,2020-07-05,2020-08-08,16.121329999999983
57667,40027,5 wk ahead inc case,point,,2020-07-05,2020-08-08,819.7852
57668,04003,5 wk ahead inc case,point,,2020-07-05,2020-08-08,786.5593999999999
57669,40031,5 wk ahead inc case,point,,2020-07-05,2020-08-08,161.67917
57670,40037,5 wk ahead inc case,point,,2020-07-05,2020-08-08,123.90019
57671,40041,5 wk ahead inc case,point,,2020-07-05,2020-08-08,64.76202999999998
57672,04005,5 wk ahead inc case,point,,2020-07-05,2020-08-08,470.36199999999985
57673,40051,5 wk ahead inc case,point,,2020-07-05,2020-08-08,74.60127
57674,04007,5 wk ahead inc case,point,,2020-07-05,2020-08-08,301.54441
57675,40071,5 wk ahead inc case,point,,2020-07-05,2020-08-08,89.65015500000001
57676,40087,5 wk ahead inc case,point,,2020-07-05,2020-08-08,150.41316999999995
57677,40089,5 wk ahead inc case,point,,2020-07-05,2020-08-08,287.36811
57678,04009,5 wk ahead inc case,point,,2020-07-05,2020-08-08,178.21997
57679,40101,5 wk ahead inc case,point,,2020-07-05,2020-08-08,221.80146000000002
57680,40109,5 wk ahead inc case,point,,2020-07-05,2020-08-08,3583.3557000000005
57681,40113,5 wk ahead inc case,point,,2020-07-05,2020-08-08,141.68593
57682,40119,5 wk ahead inc case,point,,2020-07-05,2020-08-08,654.76925
57683,04012,5 wk ahead inc case,point,,2020-07-05,2020-08-08,115.16395
57684,40125,5 wk ahead inc case,point,,2020-07-05,2020-08-08,120.26877999999996
57685,04013,5 wk ahead inc case,point,,2020-07-05,2020-08-08,47558.52700000001
57686,40131,5 wk ahead inc case,point,,2020-07-05,2020-08-08,435.7993599999999
57687,40139,5 wk ahead inc case,point,,2020-07-05,2020-08-08,9.605440000000158
57688,40143,5 wk ahead inc case,point,,2020-07-05,2020-08-08,3964.4457
57689,40145,5 wk ahead inc case,point,,2020-07-05,2020-08-08,293.78152
57690,40147,5 wk ahead inc case,point,,2020-07-05,2020-08-08,70.78147999999999
57691,04015,5 wk ahead inc case,point,,2020-07-05,2020-08-08,1438.4414000000006
57692,04017,5 wk ahead inc case,point,,2020-07-05,2020-08-08,1036.7158000000004
57693,04019,5 wk ahead inc case,point,,2020-07-05,2020-08-08,6394.736999999999
57694,04021,5 wk ahead inc case,point,,2020-07-05,2020-08-08,2986.4176999999986
57695,04023,5 wk ahead inc case,point,,2020-07-05,2020-08-08,113.14840000000004
57696,04025,5 wk ahead inc case,point,,2020-07-05,2020-08-08,1475.5531999999994
57697,04027,5 wk ahead inc case,point,,2020-07-05,2020-08-08,3562.6457000000014
57698,41005,5 wk ahead inc case,point,,2020-07-05,2020-08-08,1268.0899
57699,41017,5 wk ahead inc case,point,,2020-07-05,2020-08-08,171.05193
57700,41029,5 wk ahead inc case,point,,2020-07-05,2020-08-08,218.95479
57701,41031,5 wk ahead inc case,point,,2020-07-05,2020-08-08,187.3714
57702,41035,5 wk ahead inc case,point,,2020-07-05,2020-08-08,217.69901000000002
57703,41039,5 wk ahead inc case,point,,2020-07-05,2020-08-08,555.62978
57704,41041,5 wk ahead inc case,point,,2020-07-05,2020-08-08,235.7002
57705,41043,5 wk ahead inc case,point,,2020-07-05,2020-08-08,43.64264
57706,41045,5 wk ahead inc case,point,,2020-07-05,2020-08-08,120.94465000000002
57707,41047,5 wk ahead inc case,point,,2020-07-05,2020-08-08,952.5025000000003
57708,41051,5 wk ahead inc case,point,,2020-07-05,2020-08-08,2308.9263
57709,41053,5 wk ahead inc case,point,,2020-07-05,2020-08-08,84.83086
57710,41059,5 wk ahead inc case,point,,2020-07-05,2020-08-08,669.7563299999998
57711,41061,5 wk ahead inc case,point,,2020-07-05,2020-08-08,178.7362
57712,41067,5 wk ahead inc case,point,,2020-07-05,2020-08-08,2142.3167000000008
57713,41071,5 wk ahead inc case,point,,2020-07-05,2020-08-08,173.12198000000004
57714,42001,5 wk ahead inc case,point,,2020-07-05,2020-08-08,111.83768000000003
57715,42003,5 wk ahead inc case,point,,2020-07-05,2020-08-08,1537.4074
57716,42007,5 wk ahead inc case,point,,2020-07-05,2020-08-08,45.08852999999999
57717,42011,5 wk ahead inc case,point,,2020-07-05,2020-08-08,156.60800000000015
57718,42017,5 wk ahead inc case,point,,2020-07-05,2020-08-08,319.2444000000005
57719,42019,5 wk ahead inc case,point,,2020-07-05,2020-08-08,247.7495
57720,42025,5 wk ahead inc case,point,,2020-07-05,2020-08-08,43.76263
57721,42027,5 wk ahead inc case,point,,2020-07-05,2020-08-08,124.16547000000004
57722,42029,5 wk ahead inc case,point,,2020-07-05,2020-08-08,569.0491999999998
57723,42037,5 wk ahead inc case,point,,2020-07-05,2020-08-08,31.801859999999923
57724,42041,5 wk ahead inc case,point,,2020-07-05,2020-08-08,307.46066
57725,42043,5 wk ahead inc case,point,,2020-07-05,2020-08-08,771.2392
57726,42045,5 wk ahead inc case,point,,2020-07-05,2020-08-08,258.0601000000006
57727,42049,5 wk ahead inc case,point,,2020-07-05,2020-08-08,505.139
57728,42051,5 wk ahead inc case,point,,2020-07-05,2020-08-08,36.366690000000034
57729,42055,5 wk ahead inc case,point,,2020-07-05,2020-08-08,65.56820000000005
57730,42061,5 wk ahead inc case,point,,2020-07-05,2020-08-08,7.49391
57731,42063,5 wk ahead inc case,point,,2020-07-05,2020-08-08,23.388884999999966
57732,42067,5 wk ahead inc case,point,,2020-07-05,2020-08-08,13.441859999999993
57733,42069,5 wk ahead inc case,point,,2020-07-05,2020-08-08,39.944099999999935
57734,42071,5 wk ahead inc case,point,,2020-07-05,2020-08-08,1337.6683999999996
57735,42073,5 wk ahead inc case,point,,2020-07-05,2020-08-08,70.32826999999997
57736,42075,5 wk ahead inc case,point,,2020-07-05,2020-08-08,450.97060000000016
57737,42077,5 wk ahead inc case,point,,2020-07-05,2020-08-08,231.16740000000027
57738,42079,5 wk ahead inc case,point,,2020-07-05,2020-08-08,68.78150000000005
57739,42081,5 wk ahead inc case,point,,2020-07-05,2020-08-08,18.094689999999982
57740,42085,5 wk ahead inc case,point,,2020-07-05,2020-08-08,60.91215999999997
57741,42089,5 wk ahead inc case,point,,2020-07-05,2020-08-08,39.56589999999983
57742,42091,5 wk ahead inc case,point,,2020-07-05,2020-08-08,784.7170000000008
57743,42095,5 wk ahead inc case,point,,2020-07-05,2020-08-08,178.12960000000018
57744,42097,5 wk ahead inc case,point,,2020-07-05,2020-08-08,212.78238000000005
57745,42101,5 wk ahead inc case,point,,2020-07-05,2020-08-08,443.15999999999985
57746,42103,5 wk ahead inc case,point,,2020-07-05,2020-08-08,7.27165999999994
57747,42107,5 wk ahead inc case,point,,2020-07-05,2020-08-08,54.39427000000001
57748,42115,5 wk ahead inc case,point,,2020-07-05,2020-08-08,37.75309999999999
57749,42125,5 wk ahead inc case,point,,2020-07-05,2020-08-08,314.29638000000006
57750,42127,5 wk ahead inc case,point,,2020-07-05,2020-08-08,16.437629999999984
57751,42129,5 wk ahead inc case,point,,2020-07-05,2020-08-08,391.17430000000013
57752,42133,5 wk ahead inc case,point,,2020-07-05,2020-08-08,915.9513
57753,44001,5 wk ahead inc case,point,,2020-07-05,2020-08-08,33.235400000000034
57754,44003,5 wk ahead inc case,point,,2020-07-05,2020-08-08,52.485599999999984
57755,44005,5 wk ahead inc case,point,,2020-07-05,2020-08-08,59.35085999999996
57756,44007,5 wk ahead inc case,point,,2020-07-05,2020-08-08,363.00900000000183
57757,44009,5 wk ahead inc case,point,,2020-07-05,2020-08-08,25.29309000000001
57758,45001,5 wk ahead inc case,point,,2020-07-05,2020-08-08,135.93657000000002
57759,45003,5 wk ahead inc case,point,,2020-07-05,2020-08-08,688.75233
57760,45007,5 wk ahead inc case,point,,2020-07-05,2020-08-08,1225.8849
57761,45009,5 wk ahead inc case,point,,2020-07-05,2020-08-08,103.98718999999996
57762,45013,5 wk ahead inc case,point,,2020-07-05,2020-08-08,1157.5256
57763,45015,5 wk ahead inc case,point,,2020-07-05,2020-08-08,1533.1341
57764,45017,5 wk ahead inc case,point,,2020-07-05,2020-08-08,89.25220999999998
57765,45019,5 wk ahead inc case,point,,2020-07-05,2020-08-08,4323.422599999999
57766,45021,5 wk ahead inc case,point,,2020-07-05,2020-08-08,317.0816200000001
57767,45023,5 wk ahead inc case,point,,2020-07-05,2020-08-08,185.92777000000004
57768,45025,5 wk ahead inc case,point,,2020-07-05,2020-08-08,175.08588000000003
57769,45027,5 wk ahead inc case,point,,2020-07-05,2020-08-08,58.240470000000016
57770,45029,5 wk ahead inc case,point,,2020-07-05,2020-08-08,254.97888
57771,45031,5 wk ahead inc case,point,,2020-07-05,2020-08-08,163.62466999999995
57772,45033,5 wk ahead inc case,point,,2020-07-05,2020-08-08,156.49007999999995
57773,45035,5 wk ahead inc case,point,,2020-07-05,2020-08-08,1146.5866500000004
