,Unnamed: 0,forecast_date,target,target_end_date,location,location_name,type,quantile,value
79,80,2020-05-18,7 day ahead inc death,2020-05-25,17,Illinois,quantile,0.025,96.0
80,81,2020-05-18,8 day ahead cum death,2020-05-26,17,Illinois,quantile,0.025,5603.825
81,82,2020-05-18,8 day ahead inc death,2020-05-26,17,Illinois,quantile,0.025,96.875
82,83,2020-05-18,9 day ahead cum death,2020-05-27,17,Illinois,quantile,0.025,5744.65
83,84,2020-05-18,9 day ahead inc death,2020-05-27,17,Illinois,quantile,0.025,98.9
84,85,2020-05-18,10 day ahead cum death,2020-05-28,17,Illinois,quantile,0.025,5879.5
85,86,2020-05-18,10 day ahead inc death,2020-05-28,17,Illinois,quantile,0.025,100.0
86,87,2020-05-18,11 day ahead cum death,2020-05-29,17,Illinois,quantile,0.025,6012.7
87,88,2020-05-18,11 day ahead inc death,2020-05-29,17,Illinois,quantile,0.025,98.95
88,89,2020-05-18,12 day ahead cum death,2020-05-30,17,Illinois,quantile,0.025,6143.725
89,90,2020-05-18,12 day ahead inc death,2020-05-30,17,Illinois,quantile,0.025,98.9
90,91,2020-05-18,13 day ahead cum death,2020-05-31,17,Illinois,quantile,0.025,6274.9
91,92,2020-05-18,13 day ahead inc death,2020-05-31,17,Illinois,quantile,0.025,89.95
92,93,2020-05-18,14 day ahead cum death,2020-06-01,17,Illinois,quantile,0.025,6387.0
93,94,2020-05-18,14 day ahead inc death,2020-06-01,17,Illinois,quantile,0.025,95.0
94,95,2020-05-18,15 day ahead cum death,2020-06-02,17,Illinois,quantile,0.025,6531.85
95,96,2020-05-18,15 day ahead inc death,2020-06-02,17,Illinois,quantile,0.025,92.0
96,97,2020-05-18,16 day ahead cum death,2020-06-03,17,Illinois,quantile,0.025,6663.9
97,98,2020-05-18,16 day ahead inc death,2020-06-03,17,Illinois,quantile,0.025,101.95
98,99,2020-05-18,17 day ahead cum death,2020-06-04,17,Illinois,quantile,0.025,6776.625
99,100,2020-05-18,17 day ahead inc death,2020-06-04,17,Illinois,quantile,0.025,98.975
100,101,2020-05-18,18 day ahead cum death,2020-06-05,17,Illinois,quantile,0.025,6907.875
101,102,2020-05-18,18 day ahead inc death,2020-06-05,17,Illinois,quantile,0.025,96.975
102,103,2020-05-18,19 day ahead cum death,2020-06-06,17,Illinois,quantile,0.025,7033.95
103,104,2020-05-18,19 day ahead inc death,2020-06-06,17,Illinois,quantile,0.025,103.95
104,105,2020-05-18,20 day ahead cum death,2020-06-07,17,Illinois,quantile,0.025,7158.7
105,106,2020-05-18,20 day ahead inc death,2020-06-07,17,Illinois,quantile,0.025,100.0
106,107,2020-05-18,21 day ahead cum death,2020-06-08,17,Illinois,quantile,0.025,7289.75
107,108,2020-05-18,21 day ahead inc death,2020-06-08,17,Illinois,quantile,0.025,102.975
108,109,2020-05-18,22 day ahead cum death,2020-06-09,17,Illinois,quantile,0.025,7409.725
109,110,2020-05-18,22 day ahead inc death,2020-06-09,17,Illinois,quantile,0.025,104.975
110,111,2020-05-18,23 day ahead cum death,2020-06-10,17,Illinois,quantile,0.025,7532.975
111,112,2020-05-18,23 day ahead inc death,2020-06-10,17,Illinois,quantile,0.025,99.975
112,113,2020-05-18,24 day ahead cum death,2020-06-11,17,Illinois,quantile,0.025,7667.375
113,114,2020-05-18,24 day ahead inc death,2020-06-11,17,Illinois,quantile,0.025,97.975
114,115,2020-05-18,25 day ahead cum death,2020-06-12,17,Illinois,quantile,0.025,7788.95
115,116,2020-05-18,25 day ahead inc death,2020-06-12,17,Illinois,quantile,0.025,105.85
116,117,2020-05-18,26 day ahead cum death,2020-06-13,17,Illinois,quantile,0.025,7918.675
117,118,2020-05-18,26 day ahead inc death,2020-06-13,17,Illinois,quantile,0.025,101.0
118,119,2020-05-18,27 day ahead cum death,2020-06-14,17,Illinois,quantile,0.025,8072.575
119,120,2020-05-18,27 day ahead inc death,2020-06-14,17,Illinois,quantile,0.025,111.9
120,121,2020-05-18,28 day ahead cum death,2020-06-15,17,Illinois,quantile,0.025,8209.95
121,122,2020-05-18,28 day ahead inc death,2020-06-15,17,Illinois,quantile,0.025,107.975
122,123,2020-05-18,29 day ahead cum death,2020-06-16,17,Illinois,quantile,0.025,8381.05
123,124,2020-05-18,29 day ahead inc death,2020-06-16,17,Illinois,quantile,0.025,124.925
124,125,2020-05-18,30 day ahead cum death,2020-06-17,17,Illinois,quantile,0.025,8542.725
125,126,2020-05-18,30 day ahead inc death,2020-06-17,17,Illinois,quantile,0.025,128.925
126,127,2020-05-18,31 day ahead cum death,2020-06-18,17,Illinois,quantile,0.025,8701.75
127,128,2020-05-18,31 day ahead inc death,2020-06-18,17,Illinois,quantile,0.025,137.925
128,129,2020-05-18,32 day ahead cum death,2020-06-19,17,Illinois,quantile,0.025,8871.65
129,130,2020-05-18,32 day ahead inc death,2020-06-19,17,Illinois,quantile,0.025,145.95
130,131,2020-05-18,33 day ahead cum death,2020-06-20,17,Illinois,quantile,0.025,9066.325
131,132,2020-05-18,33 day ahead inc death,2020-06-20,17,Illinois,quantile,0.025,156.925
132,133,2020-05-18,1 day ahead cum death,2020-05-19,17,Illinois,quantile,0.05,4805.65
133,134,2020-05-18,1 day ahead inc death,2020-05-19,17,Illinois,quantile,0.05,98.95
134,135,2020-05-18,2 day ahead cum death,2020-05-20,17,Illinois,quantile,0.05,4936.45
135,136,2020-05-18,2 day ahead inc death,2020-05-20,17,Illinois,quantile,0.05,93.0
136,137,2020-05-18,3 day ahead cum death,2020-05-21,17,Illinois,quantile,0.05,5049.55
137,138,2020-05-18,3 day ahead inc death,2020-05-21,17,Illinois,quantile,0.05,99.95
138,139,2020-05-18,4 day ahead cum death,2020-05-22,17,Illinois,quantile,0.05,5184.7
139,140,2020-05-18,4 day ahead inc death,2020-05-22,17,Illinois,quantile,0.05,99.0
140,141,2020-05-18,5 day ahead cum death,2020-05-23,17,Illinois,quantile,0.05,5302.8
141,142,2020-05-18,5 day ahead inc death,2020-05-23,17,Illinois,quantile,0.05,102.0
142,143,2020-05-18,6 day ahead cum death,2020-05-24,17,Illinois,quantile,0.05,5423.8
143,144,2020-05-18,6 day ahead inc death,2020-05-24,17,Illinois,quantile,0.05,92.95
144,145,2020-05-18,7 day ahead cum death,2020-05-25,17,Illinois,quantile,0.05,5565.8
145,146,2020-05-18,7 day ahead inc death,2020-05-25,17,Illinois,quantile,0.05,98.95
146,147,2020-05-18,8 day ahead cum death,2020-05-26,17,Illinois,quantile,0.05,5692.8
147,148,2020-05-18,8 day ahead inc death,2020-05-26,17,Illinois,quantile,0.05,100.95
148,149,2020-05-18,9 day ahead cum death,2020-05-27,17,Illinois,quantile,0.05,5820.9
149,150,2020-05-18,9 day ahead inc death,2020-05-27,17,Illinois,quantile,0.05,103.95
150,151,2020-05-18,10 day ahead cum death,2020-05-28,17,Illinois,quantile,0.05,5949.85
151,152,2020-05-18,10 day ahead inc death,2020-05-28,17,Illinois,quantile,0.05,105.95
152,153,2020-05-18,11 day ahead cum death,2020-05-29,17,Illinois,quantile,0.05,6071.35
153,154,2020-05-18,11 day ahead inc death,2020-05-29,17,Illinois,quantile,0.05,103.95
154,155,2020-05-18,12 day ahead cum death,2020-05-30,17,Illinois,quantile,0.05,6207.1
155,156,2020-05-18,12 day ahead inc death,2020-05-30,17,Illinois,quantile,0.05,102.0
156,157,2020-05-18,13 day ahead cum death,2020-05-31,17,Illinois,quantile,0.05,6325.15
157,158,2020-05-18,13 day ahead inc death,2020-05-31,17,Illinois,quantile,0.05,102.9
158,159,2020-05-18,14 day ahead cum death,2020-06-01,17,Illinois,quantile,0.05,6446.7
159,160,2020-05-18,14 day ahead inc death,2020-06-01,17,Illinois,quantile,0.05,101.95
160,161,2020-05-18,15 day ahead cum death,2020-06-02,17,Illinois,quantile,0.05,6553.6
161,162,2020-05-18,15 day ahead inc death,2020-06-02,17,Illinois,quantile,0.05,100.9
162,163,2020-05-18,16 day ahead cum death,2020-06-03,17,Illinois,quantile,0.05,6685.5
163,164,2020-05-18,16 day ahead inc death,2020-06-03,17,Illinois,quantile,0.05,107.9
164,165,2020-05-18,17 day ahead cum death,2020-06-04,17,Illinois,quantile,0.05,6813.85
165,166,2020-05-18,17 day ahead inc death,2020-06-04,17,Illinois,quantile,0.05,105.85
166,167,2020-05-18,18 day ahead cum death,2020-06-05,17,Illinois,quantile,0.05,6936.9
167,168,2020-05-18,18 day ahead inc death,2020-06-05,17,Illinois,quantile,0.05,104.0
168,169,2020-05-18,19 day ahead cum death,2020-06-06,17,Illinois,quantile,0.05,7055.9
169,170,2020-05-18,19 day ahead inc death,2020-06-06,17,Illinois,quantile,0.05,109.9
170,171,2020-05-18,20 day ahead cum death,2020-06-07,17,Illinois,quantile,0.05,7188.25
171,172,2020-05-18,20 day ahead inc death,2020-06-07,17,Illinois,quantile,0.05,109.95
172,173,2020-05-18,21 day ahead cum death,2020-06-08,17,Illinois,quantile,0.05,7318.15
173,174,2020-05-18,21 day ahead inc death,2020-06-08,17,Illinois,quantile,0.05,110.9
174,175,2020-05-18,22 day ahead cum death,2020-06-09,17,Illinois,quantile,0.05,7455.45
175,176,2020-05-18,22 day ahead inc death,2020-06-09,17,Illinois,quantile,0.05,109.95
176,177,2020-05-18,23 day ahead cum death,2020-06-10,17,Illinois,quantile,0.05,7567.75
177,178,2020-05-18,23 day ahead inc death,2020-06-10,17,Illinois,quantile,0.05,102.95
178,179,2020-05-18,24 day ahead cum death,2020-06-11,17,Illinois,quantile,0.05,7710.6
179,180,2020-05-18,24 day ahead inc death,2020-06-11,17,Illinois,quantile,0.05,107.0
180,181,2020-05-18,25 day ahead cum death,2020-06-12,17,Illinois,quantile,0.05,7836.7
181,182,2020-05-18,25 day ahead inc death,2020-06-12,17,Illinois,quantile,0.05,111.95
182,183,2020-05-18,26 day ahead cum death,2020-06-13,17,Illinois,quantile,0.05,7973.75
183,184,2020-05-18,26 day ahead inc death,2020-06-13,17,Illinois,quantile,0.05,114.95
184,185,2020-05-18,27 day ahead cum death,2020-06-14,17,Illinois,quantile,0.05,8101.0
185,186,2020-05-18,27 day ahead inc death,2020-06-14,17,Illinois,quantile,0.05,117.9
186,187,2020-05-18,28 day ahead cum death,2020-06-15,17,Illinois,quantile,0.05,8258.05
187,188,2020-05-18,28 day ahead inc death,2020-06-15,17,Illinois,quantile,0.05,119.95
188,189,2020-05-18,29 day ahead cum death,2020-06-16,17,Illinois,quantile,0.05,8404.8
189,190,2020-05-18,29 day ahead inc death,2020-06-16,17,Illinois,quantile,0.05,130.0
190,191,2020-05-18,30 day ahead cum death,2020-06-17,17,Illinois,quantile,0.05,8577.5
191,192,2020-05-18,30 day ahead inc death,2020-06-17,17,Illinois,quantile,0.05,133.95
192,193,2020-05-18,31 day ahead cum death,2020-06-18,17,Illinois,quantile,0.05,8739.9
193,194,2020-05-18,31 day ahead inc death,2020-06-18,17,Illinois,quantile,0.05,143.0
194,195,2020-05-18,32 day ahead cum death,2020-06-19,17,Illinois,quantile,0.05,8926.75
195,196,2020-05-18,32 day ahead inc death,2020-06-19,17,Illinois,quantile,0.05,151.95
196,197,2020-05-18,33 day ahead cum death,2020-06-20,17,Illinois,quantile,0.05,9134.7
197,198,2020-05-18,33 day ahead inc death,2020-06-20,17,Illinois,quantile,0.05,169.95
198,199,2020-05-18,1 day ahead cum death,2020-05-19,17,Illinois,quantile,0.1,4878.0
199,200,2020-05-18,1 day ahead inc death,2020-05-19,17,Illinois,quantile,0.1,105.0
200,201,2020-05-18,2 day ahead cum death,2020-05-20,17,Illinois,quantile,0.1,4986.4
201,202,2020-05-18,2 day ahead inc death,2020-05-20,17,Illinois,quantile,0.1,103.0
202,203,2020-05-18,3 day ahead cum death,2020-05-21,17,Illinois,quantile,0.1,5118.4
203,204,2020-05-18,3 day ahead inc death,2020-05-21,17,Illinois,quantile,0.1,105.0
204,205,2020-05-18,4 day ahead cum death,2020-05-22,17,Illinois,quantile,0.1,5234.5
205,206,2020-05-18,4 day ahead inc death,2020-05-22,17,Illinois,quantile,0.1,109.9
206,207,2020-05-18,5 day ahead cum death,2020-05-23,17,Illinois,quantile,0.1,5359.8
207,208,2020-05-18,5 day ahead inc death,2020-05-23,17,Illinois,quantile,0.1,113.7
208,209,2020-05-18,6 day ahead cum death,2020-05-24,17,Illinois,quantile,0.1,5485.8
209,210,2020-05-18,6 day ahead inc death,2020-05-24,17,Illinois,quantile,0.1,104.9
210,211,2020-05-18,7 day ahead cum death,2020-05-25,17,Illinois,quantile,0.1,5603.8
211,212,2020-05-18,7 day ahead inc death,2020-05-25,17,Illinois,quantile,0.1,109.0
212,213,2020-05-18,8 day ahead cum death,2020-05-26,17,Illinois,quantile,0.1,5729.7
213,214,2020-05-18,8 day ahead inc death,2020-05-26,17,Illinois,quantile,0.1,111.9
214,215,2020-05-18,9 day ahead cum death,2020-05-27,17,Illinois,quantile,0.1,5851.7
215,216,2020-05-18,9 day ahead inc death,2020-05-27,17,Illinois,quantile,0.1,112.0
216,217,2020-05-18,10 day ahead cum death,2020-05-28,17,Illinois,quantile,0.1,5978.6
217,218,2020-05-18,10 day ahead inc death,2020-05-28,17,Illinois,quantile,0.1,113.9
218,219,2020-05-18,11 day ahead cum death,2020-05-29,17,Illinois,quantile,0.1,6112.8
219,220,2020-05-18,11 day ahead inc death,2020-05-29,17,Illinois,quantile,0.1,113.0
220,221,2020-05-18,12 day ahead cum death,2020-05-30,17,Illinois,quantile,0.1,6232.5
221,222,2020-05-18,12 day ahead inc death,2020-05-30,17,Illinois,quantile,0.1,110.0
222,223,2020-05-18,13 day ahead cum death,2020-05-31,17,Illinois,quantile,0.1,6359.6
223,224,2020-05-18,13 day ahead inc death,2020-05-31,17,Illinois,quantile,0.1,112.9
224,225,2020-05-18,14 day ahead cum death,2020-06-01,17,Illinois,quantile,0.1,6500.9
225,226,2020-05-18,14 day ahead inc death,2020-06-01,17,Illinois,quantile,0.1,111.0
226,227,2020-05-18,15 day ahead cum death,2020-06-02,17,Illinois,quantile,0.1,6627.9
227,228,2020-05-18,15 day ahead inc death,2020-06-02,17,Illinois,quantile,0.1,110.9
228,229,2020-05-18,16 day ahead cum death,2020-06-03,17,Illinois,quantile,0.1,6757.9
229,230,2020-05-18,16 day ahead inc death,2020-06-03,17,Illinois,quantile,0.1,116.9
230,231,2020-05-18,17 day ahead cum death,2020-06-04,17,Illinois,quantile,0.1,6877.8
231,232,2020-05-18,17 day ahead inc death,2020-06-04,17,Illinois,quantile,0.1,112.9
232,233,2020-05-18,18 day ahead cum death,2020-06-05,17,Illinois,quantile,0.1,7006.4
233,234,2020-05-18,18 day ahead inc death,2020-06-05,17,Illinois,quantile,0.1,111.9
234,235,2020-05-18,19 day ahead cum death,2020-06-06,17,Illinois,quantile,0.1,7139.6
235,236,2020-05-18,19 day ahead inc death,2020-06-06,17,Illinois,quantile,0.1,115.9
236,237,2020-05-18,20 day ahead cum death,2020-06-07,17,Illinois,quantile,0.1,7271.7
237,238,2020-05-18,20 day ahead inc death,2020-06-07,17,Illinois,quantile,0.1,114.0
238,239,2020-05-18,21 day ahead cum death,2020-06-08,17,Illinois,quantile,0.1,7398.0
239,240,2020-05-18,21 day ahead inc death,2020-06-08,17,Illinois,quantile,0.1,118.0
240,241,2020-05-18,22 day ahead cum death,2020-06-09,17,Illinois,quantile,0.1,7536.9
241,242,2020-05-18,22 day ahead inc death,2020-06-09,17,Illinois,quantile,0.1,119.8
242,243,2020-05-18,23 day ahead cum death,2020-06-10,17,Illinois,quantile,0.1,7672.9
243,244,2020-05-18,23 day ahead inc death,2020-06-10,17,Illinois,quantile,0.1,113.8
244,245,2020-05-18,24 day ahead cum death,2020-06-11,17,Illinois,quantile,0.1,7804.5
245,246,2020-05-18,24 day ahead inc death,2020-06-11,17,Illinois,quantile,0.1,115.0
246,247,2020-05-18,25 day ahead cum death,2020-06-12,17,Illinois,quantile,0.1,7935.7
247,248,2020-05-18,25 day ahead inc death,2020-06-12,17,Illinois,quantile,0.1,120.9
248,249,2020-05-18,26 day ahead cum death,2020-06-13,17,Illinois,quantile,0.1,8068.3
249,250,2020-05-18,26 day ahead inc death,2020-06-13,17,Illinois,quantile,0.1,122.9
250,251,2020-05-18,27 day ahead cum death,2020-06-14,17,Illinois,quantile,0.1,8199.7
251,252,2020-05-18,27 day ahead inc death,2020-06-14,17,Illinois,quantile,0.1,123.0
252,253,2020-05-18,28 day ahead cum death,2020-06-15,17,Illinois,quantile,0.1,8348.4
253,254,2020-05-18,28 day ahead inc death,2020-06-15,17,Illinois,quantile,0.1,128.7
254,255,2020-05-18,29 day ahead cum death,2020-06-16,17,Illinois,quantile,0.1,8502.9
255,256,2020-05-18,29 day ahead inc death,2020-06-16,17,Illinois,quantile,0.1,136.8
256,257,2020-05-18,30 day ahead cum death,2020-06-17,17,Illinois,quantile,0.1,8664.2
257,258,2020-05-18,30 day ahead inc death,2020-06-17,17,Illinois,quantile,0.1,140.0
258,259,2020-05-18,31 day ahead cum death,2020-06-18,17,Illinois,quantile,0.1,8843.3
259,260,2020-05-18,31 day ahead inc death,2020-06-18,17,Illinois,quantile,0.1,147.9
260,261,2020-05-18,32 day ahead cum death,2020-06-19,17,Illinois,quantile,0.1,9032.8
261,262,2020-05-18,32 day ahead inc death,2020-06-19,17,Illinois,quantile,0.1,159.0
262,263,2020-05-18,33 day ahead cum death,2020-06-20,17,Illinois,quantile,0.1,9210.4
263,264,2020-05-18,33 day ahead inc death,2020-06-20,17,Illinois,quantile,0.1,182.0
264,265,2020-05-18,1 day ahead cum death,2020-05-19,17,Illinois,quantile,0.15,4908.7
265,266,2020-05-18,1 day ahead inc death,2020-05-19,17,Illinois,quantile,0.15,111.0
266,267,2020-05-18,2 day ahead cum death,2020-05-20,17,Illinois,quantile,0.15,5031.25
267,268,2020-05-18,2 day ahead inc death,2020-05-20,17,Illinois,quantile,0.15,111.85
268,269,2020-05-18,3 day ahead cum death,2020-05-21,17,Illinois,quantile,0.15,5155.0
269,270,2020-05-18,3 day ahead inc death,2020-05-21,17,Illinois,quantile,0.15,109.85
270,271,2020-05-18,4 day ahead cum death,2020-05-22,17,Illinois,quantile,0.15,5272.4
271,272,2020-05-18,4 day ahead inc death,2020-05-22,17,Illinois,quantile,0.15,117.0
272,273,2020-05-18,5 day ahead cum death,2020-05-23,17,Illinois,quantile,0.15,5408.0
273,274,2020-05-18,5 day ahead inc death,2020-05-23,17,Illinois,quantile,0.15,118.85
274,275,2020-05-18,6 day ahead cum death,2020-05-24,17,Illinois,quantile,0.15,5524.7
275,276,2020-05-18,6 day ahead inc death,2020-05-24,17,Illinois,quantile,0.15,110.0
276,277,2020-05-18,7 day ahead cum death,2020-05-25,17,Illinois,quantile,0.15,5661.85
277,278,2020-05-18,7 day ahead inc death,2020-05-25,17,Illinois,quantile,0.15,113.0
278,279,2020-05-18,8 day ahead cum death,2020-05-26,17,Illinois,quantile,0.15,5773.4
279,280,2020-05-18,8 day ahead inc death,2020-05-26,17,Illinois,quantile,0.15,115.85
280,281,2020-05-18,9 day ahead cum death,2020-05-27,17,Illinois,quantile,0.15,5900.0
281,282,2020-05-18,9 day ahead inc death,2020-05-27,17,Illinois,quantile,0.15,115.85
282,283,2020-05-18,10 day ahead cum death,2020-05-28,17,Illinois,quantile,0.15,6027.55
283,284,2020-05-18,10 day ahead inc death,2020-05-28,17,Illinois,quantile,0.15,118.85
284,285,2020-05-18,11 day ahead cum death,2020-05-29,17,Illinois,quantile,0.15,6155.5
285,286,2020-05-18,11 day ahead inc death,2020-05-29,17,Illinois,quantile,0.15,118.0
286,287,2020-05-18,12 day ahead cum death,2020-05-30,17,Illinois,quantile,0.15,6281.9
287,288,2020-05-18,12 day ahead inc death,2020-05-30,17,Illinois,quantile,0.15,114.0
288,289,2020-05-18,13 day ahead cum death,2020-05-31,17,Illinois,quantile,0.15,6404.95
289,290,2020-05-18,13 day ahead inc death,2020-05-31,17,Illinois,quantile,0.15,119.0
290,291,2020-05-18,14 day ahead cum death,2020-06-01,17,Illinois,quantile,0.15,6527.1
291,292,2020-05-18,14 day ahead inc death,2020-06-01,17,Illinois,quantile,0.15,116.0
292,293,2020-05-18,15 day ahead cum death,2020-06-02,17,Illinois,quantile,0.15,6662.1
